precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
101,2012-07-01,2,1,0,1,0,0,0,2012,26
101,2012-07-02,2,0,0,0,0,0,0,2012,27
101,2012-07-03,5,0,0,0,0,0,0,2012,27
101,2012-07-04,1,0,0,0,0,0,0,2012,27
101,2012-07-05,3,1,0,1,0,0,1,2012,27
101,2012-07-06,2,1,0,1,0,0,0,2012,27
101,2012-07-07,2,0,0,0,0,0,0,2012,27
101,2012-07-08,2,0,0,0,0,0,0,2012,27
101,2012-07-09,1,0,0,0,0,0,0,2012,28
101,2012-07-11,1,0,0,0,0,0,0,2012,28
101,2012-07-12,2,1,0,1,0,1,0,2012,28
101,2012-07-13,5,3,0,3,0,1,0,2012,28
101,2012-07-14,3,0,0,0,0,0,0,2012,28
101,2012-07-15,2,0,0,0,0,0,0,2012,28
101,2012-07-16,1,0,0,0,0,0,0,2012,29
101,2012-07-17,3,1,0,3,0,0,0,2012,29
101,2012-07-18,2,1,0,2,0,0,0,2012,29
101,2012-07-19,3,3,0,4,0,0,2,2012,29
101,2012-07-20,1,0,0,0,0,0,0,2012,29
101,2012-07-21,1,0,0,0,0,0,0,2012,29
101,2012-07-22,1,0,0,0,0,0,0,2012,29
101,2012-07-23,2,0,0,0,0,0,0,2012,30
101,2012-07-25,2,0,0,0,0,0,0,2012,30
101,2012-07-26,1,0,0,0,0,0,0,2012,30
101,2012-07-27,4,2,0,3,0,0,2,2012,30
101,2012-07-28,2,1,0,1,0,0,0,2012,30
101,2012-07-29,4,0,0,0,0,0,0,2012,30
101,2012-07-30,1,0,0,0,0,0,0,2012,31
101,2012-07-31,4,0,0,0,0,0,0,2012,31
101,2012-08-01,2,1,0,1,0,0,0,2012,31
101,2012-08-02,4,1,0,2,0,0,0,2012,31
101,2012-08-03,2,1,0,1,0,0,0,2012,31
101,2012-08-04,3,0,0,0,0,0,0,2012,31
101,2012-08-05,3,0,0,0,0,0,0,2012,31
101,2012-08-06,3,2,0,5,0,0,0,2012,32
101,2012-08-07,2,0,0,0,0,0,0,2012,32
101,2012-08-08,1,0,0,0,0,0,0,2012,32
101,2012-08-10,3,1,0,3,0,0,0,2012,32
101,2012-08-11,2,0,0,0,0,0,0,2012,32
101,2012-08-13,1,0,0,0,0,0,0,2012,33
101,2012-08-14,2,1,0,1,0,0,1,2012,33
101,2012-08-17,3,1,0,2,0,0,0,2012,33
101,2012-08-18,3,0,0,0,0,0,0,2012,33
101,2012-08-19,1,0,0,0,0,0,0,2012,33
101,2012-08-20,2,1,0,1,0,0,1,2012,34
101,2012-08-21,2,0,0,0,0,0,0,2012,34
101,2012-08-22,4,1,0,2,0,0,0,2012,34
101,2012-08-23,3,1,0,1,0,0,1,2012,34
101,2012-08-24,3,0,0,0,0,0,0,2012,34
101,2012-08-26,1,1,0,1,0,0,1,2012,34
101,2012-08-27,3,0,0,0,0,0,0,2012,35
101,2012-08-29,2,0,0,0,0,0,0,2012,35
101,2012-08-30,1,1,0,3,0,0,0,2012,35
101,2012-08-31,2,0,0,0,0,0,0,2012,35
101,2012-09-01,2,1,0,1,0,0,0,2012,35
101,2012-09-03,1,0,0,0,0,0,0,2012,36
101,2012-09-04,4,2,0,7,0,0,1,2012,36
101,2012-09-05,3,0,0,0,0,0,0,2012,36
101,2012-09-07,2,0,0,0,0,0,0,2012,36
101,2012-09-08,1,0,0,0,0,0,0,2012,36
101,2012-09-09,2,1,0,1,0,0,0,2012,36
101,2012-09-10,3,0,0,0,0,0,0,2012,37
101,2012-09-11,3,2,0,2,0,0,2,2012,37
101,2012-09-12,2,1,0,1,0,0,1,2012,37
101,2012-09-14,5,1,0,3,0,0,0,2012,37
101,2012-09-15,1,1,0,1,0,1,0,2012,37
101,2012-09-16,2,0,0,0,0,0,0,2012,37
101,2012-09-18,1,0,0,0,0,0,0,2012,38
101,2012-09-19,4,0,0,0,0,0,0,2012,38
101,2012-09-20,1,0,0,0,0,0,0,2012,38
101,2012-09-21,2,0,0,0,0,0,0,2012,38
101,2012-09-22,2,0,0,0,0,0,0,2012,38
101,2012-09-23,3,1,0,1,0,0,0,2012,38
101,2012-09-24,2,0,0,0,0,0,0,2012,39
101,2012-09-25,2,0,0,0,0,0,0,2012,39
101,2012-09-29,1,0,0,0,0,0,0,2012,39
101,2012-09-30,1,1,0,1,0,0,1,2012,39
101,2012-10-01,4,1,0,1,0,0,1,2012,40
101,2012-10-02,2,0,0,0,0,0,0,2012,40
101,2012-10-04,5,2,0,2,0,0,1,2012,40
101,2012-10-05,2,1,0,1,0,0,0,2012,40
101,2012-10-06,1,1,0,3,0,0,0,2012,40
101,2012-10-07,2,0,0,0,0,0,0,2012,40
101,2012-10-08,2,0,0,0,0,0,0,2012,41
101,2012-10-10,1,0,0,0,0,0,0,2012,41
101,2012-10-11,3,0,0,0,0,0,0,2012,41
101,2012-10-12,1,0,0,0,0,0,0,2012,41
101,2012-10-13,1,0,0,0,0,0,0,2012,41
101,2012-10-14,2,0,0,0,0,0,0,2012,41
101,2012-10-15,2,0,0,0,0,0,0,2012,42
101,2012-10-16,1,1,0,1,0,0,1,2012,42
101,2012-10-17,4,1,0,2,0,2,0,2012,42
101,2012-10-18,3,1,0,1,0,0,0,2012,42
101,2012-10-19,1,0,0,0,0,0,0,2012,42
101,2012-10-20,3,2,0,2,0,0,2,2012,42
101,2012-10-21,1,1,0,1,0,1,0,2012,42
101,2012-10-22,1,0,0,0,0,0,0,2012,43
101,2012-10-23,1,0,0,0,0,0,0,2012,43
101,2012-10-24,1,0,0,0,0,0,0,2012,43
101,2012-10-26,1,0,0,0,0,0,0,2012,43
101,2012-10-27,1,0,0,0,0,0,0,2012,43
101,2012-11-02,1,1,0,1,0,0,0,2012,44
101,2012-11-03,1,0,0,0,0,0,0,2012,44
101,2012-11-06,2,0,0,0,0,0,0,2012,45
101,2012-11-07,1,0,0,0,0,0,0,2012,45
101,2012-11-08,1,0,0,0,0,0,0,2012,45
101,2012-11-09,1,0,0,0,0,0,0,2012,45
101,2012-11-10,1,0,0,0,0,0,0,2012,45
101,2012-11-12,3,0,0,0,0,0,0,2012,46
101,2012-11-13,1,0,0,0,0,0,0,2012,46
101,2012-11-14,3,0,0,0,0,0,0,2012,46
101,2012-11-16,4,0,0,0,0,0,0,2012,46
101,2012-11-17,1,0,0,0,0,0,0,2012,46
101,2012-11-18,1,1,0,1,0,1,0,2012,46
101,2012-11-19,3,2,0,3,0,0,0,2012,47
101,2012-11-20,1,1,0,1,0,0,0,2012,47
101,2012-11-21,4,1,0,2,0,0,0,2012,47
101,2012-11-22,3,1,0,2,0,0,2,2012,47
101,2012-11-23,4,0,0,0,0,0,0,2012,47
101,2012-11-24,1,0,0,0,0,0,0,2012,47
101,2012-11-25,5,0,0,0,0,0,0,2012,47
101,2012-11-26,1,0,0,0,0,0,0,2012,48
101,2012-11-27,5,0,0,0,0,0,0,2012,48
101,2012-11-28,2,2,0,2,0,0,1,2012,48
101,2012-11-29,3,0,0,0,0,0,0,2012,48
101,2012-11-30,1,1,0,2,0,0,0,2012,48
101,2012-12-01,1,0,0,0,0,0,0,2012,48
101,2012-12-02,3,3,0,4,0,1,2,2012,48
101,2012-12-03,2,0,0,0,0,0,0,2012,49
101,2012-12-04,3,2,0,3,0,0,0,2012,49
101,2012-12-05,2,1,0,1,0,0,1,2012,49
101,2012-12-06,2,0,0,0,0,0,0,2012,49
101,2012-12-07,4,0,0,0,0,0,0,2012,49
101,2012-12-08,1,1,0,1,0,0,0,2012,49
101,2012-12-09,2,0,0,0,0,0,0,2012,49
101,2012-12-10,2,0,0,0,0,0,0,2012,50
101,2012-12-11,4,0,0,0,0,0,0,2012,50
101,2012-12-12,1,0,0,0,0,0,0,2012,50
101,2012-12-13,2,0,0,0,0,0,0,2012,50
101,2012-12-14,1,1,0,1,0,0,1,2012,50
101,2012-12-16,1,1,0,1,0,0,0,2012,50
101,2012-12-17,3,2,0,2,0,0,1,2012,51
101,2012-12-18,3,1,0,1,0,0,1,2012,51
101,2012-12-19,2,0,0,0,0,0,0,2012,51
101,2012-12-20,2,1,0,1,0,0,1,2012,51
101,2012-12-21,4,1,0,1,0,0,0,2012,51
101,2012-12-22,1,0,0,0,0,0,0,2012,51
101,2012-12-23,1,0,0,0,0,0,0,2012,51
101,2012-12-24,2,0,0,0,0,0,0,2012,52
101,2012-12-25,2,2,0,2,0,0,0,2012,52
101,2012-12-26,3,0,0,0,0,0,0,2012,52
101,2012-12-27,2,0,0,0,0,0,0,2012,52
101,2012-12-29,3,2,0,2,0,0,0,2012,52
101,2013-01-01,3,1,0,1,0,0,0,2013,1
101,2013-01-02,3,1,0,1,0,0,1,2013,1
101,2013-01-04,1,0,0,0,0,0,0,2013,1
101,2013-01-06,2,0,0,0,0,0,0,2013,1
101,2013-01-07,2,1,0,1,0,0,0,2013,2
101,2013-01-08,2,0,0,0,0,0,0,2013,2
101,2013-01-09,1,0,0,0,0,0,0,2013,2
101,2013-01-10,1,0,0,0,0,0,0,2013,2
101,2013-01-11,5,1,0,1,0,0,0,2013,2
101,2013-01-12,2,0,0,0,0,0,0,2013,2
101,2013-01-14,2,0,0,0,0,0,0,2013,3
101,2013-01-15,1,0,0,0,0,0,0,2013,3
101,2013-01-16,2,0,0,0,0,0,0,2013,3
101,2013-01-18,3,1,0,1,0,0,1,2013,3
101,2013-01-19,1,0,0,0,0,0,0,2013,3
101,2013-01-21,4,0,0,0,0,0,0,2013,4
101,2013-01-22,2,0,0,0,0,0,0,2013,4
101,2013-01-23,1,0,0,0,0,0,0,2013,4
101,2013-01-24,1,0,0,0,0,0,0,2013,4
101,2013-01-25,4,0,0,0,0,0,0,2013,4
101,2013-01-28,5,0,0,0,0,0,0,2013,5
101,2013-01-29,2,1,0,1,0,0,0,2013,5
101,2013-01-30,3,1,0,1,0,0,1,2013,5
101,2013-01-31,2,1,0,1,0,0,1,2013,5
101,2013-02-01,1,0,0,0,0,0,0,2013,5
101,2013-02-02,2,0,0,0,0,0,0,2013,5
101,2013-02-03,2,0,0,0,0,0,0,2013,5
101,2013-02-04,1,0,0,0,0,0,0,2013,6
101,2013-02-05,1,0,0,0,0,0,0,2013,6
101,2013-02-06,1,1,0,1,0,0,1,2013,6
101,2013-02-08,2,0,0,0,0,0,0,2013,6
