precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
115,2012-07-01,12,3,0,4,0,0,0,2012,26
115,2012-07-02,7,4,0,4,0,1,1,2012,27
115,2012-07-03,11,3,1,3,1,2,0,2012,27
115,2012-07-04,8,3,0,3,0,1,0,2012,27
115,2012-07-05,8,1,0,1,0,0,1,2012,27
115,2012-07-06,15,3,0,6,0,0,2,2012,27
115,2012-07-07,9,1,0,1,0,0,1,2012,27
115,2012-07-08,8,3,0,5,0,0,1,2012,27
115,2012-07-09,7,1,0,1,0,0,0,2012,28
115,2012-07-10,9,1,0,1,0,0,0,2012,28
115,2012-07-11,7,1,0,1,0,1,0,2012,28
115,2012-07-12,5,4,0,6,0,0,1,2012,28
115,2012-07-13,5,3,0,3,0,2,0,2012,28
115,2012-07-14,12,2,0,5,0,0,0,2012,28
115,2012-07-15,12,1,0,3,0,0,0,2012,28
115,2012-07-16,8,1,0,3,0,0,0,2012,29
115,2012-07-17,6,2,0,3,0,0,0,2012,29
115,2012-07-18,7,4,0,6,0,0,2,2012,29
115,2012-07-19,4,0,0,0,0,0,0,2012,29
115,2012-07-20,14,4,0,6,0,0,1,2012,29
115,2012-07-21,6,2,0,4,0,1,0,2012,29
115,2012-07-22,11,3,0,7,0,1,0,2012,29
115,2012-07-23,14,1,0,2,0,0,0,2012,30
115,2012-07-24,5,1,0,1,0,0,1,2012,30
115,2012-07-25,7,1,0,1,0,0,0,2012,30
115,2012-07-26,10,0,0,0,0,0,0,2012,30
115,2012-07-27,7,0,0,0,0,0,0,2012,30
115,2012-07-28,11,2,0,2,0,0,1,2012,30
115,2012-07-29,5,2,0,2,0,0,1,2012,30
115,2012-07-30,4,2,0,2,0,0,0,2012,31
115,2012-07-31,5,1,0,2,0,0,0,2012,31
115,2012-08-01,5,2,0,2,0,1,0,2012,31
115,2012-08-02,3,0,0,0,0,0,0,2012,31
115,2012-08-03,9,0,0,0,0,0,0,2012,31
115,2012-08-04,5,2,0,4,0,0,0,2012,31
115,2012-08-05,6,2,0,2,0,0,2,2012,31
115,2012-08-06,8,2,0,3,0,0,1,2012,32
115,2012-08-07,6,1,0,1,0,0,0,2012,32
115,2012-08-08,9,1,0,3,0,0,0,2012,32
115,2012-08-09,8,3,0,4,0,0,2,2012,32
115,2012-08-10,7,0,0,0,0,0,0,2012,32
115,2012-08-11,7,2,0,2,0,0,0,2012,32
115,2012-08-12,7,2,0,2,0,2,0,2012,32
115,2012-08-13,11,2,0,2,0,1,0,2012,33
115,2012-08-14,10,5,0,7,0,2,2,2012,33
115,2012-08-15,6,3,0,3,0,1,0,2012,33
115,2012-08-16,7,2,0,2,0,0,0,2012,33
115,2012-08-17,10,3,0,5,0,0,0,2012,33
115,2012-08-18,9,1,0,1,0,1,0,2012,33
115,2012-08-19,10,5,0,7,0,1,2,2012,33
115,2012-08-20,8,4,0,6,0,0,1,2012,34
115,2012-08-21,4,0,0,0,0,0,0,2012,34
115,2012-08-22,5,4,0,10,0,0,0,2012,34
115,2012-08-23,5,3,0,3,0,1,0,2012,34
115,2012-08-24,11,0,0,0,0,0,0,2012,34
115,2012-08-25,3,2,0,4,0,0,1,2012,34
115,2012-08-26,7,3,0,4,0,0,0,2012,34
115,2012-08-27,12,2,0,2,0,0,1,2012,35
115,2012-08-28,6,0,0,0,0,0,0,2012,35
115,2012-08-29,9,0,0,0,0,0,0,2012,35
115,2012-08-30,5,1,0,1,0,0,0,2012,35
115,2012-08-31,9,4,0,13,0,0,0,2012,35
115,2012-09-01,11,5,0,8,0,1,2,2012,35
115,2012-09-02,6,0,0,0,0,0,0,2012,35
115,2012-09-03,7,3,0,3,0,1,0,2012,36
115,2012-09-04,11,4,0,8,0,0,0,2012,36
115,2012-09-05,8,4,0,4,0,1,1,2012,36
115,2012-09-06,3,0,0,0,0,0,0,2012,36
115,2012-09-07,11,4,0,4,0,1,1,2012,36
115,2012-09-08,7,1,0,1,0,1,0,2012,36
115,2012-09-09,7,1,0,1,0,0,0,2012,36
115,2012-09-10,8,2,0,2,0,0,0,2012,37
115,2012-09-11,8,0,0,0,0,0,0,2012,37
115,2012-09-12,10,1,0,1,0,0,0,2012,37
115,2012-09-13,8,2,0,2,0,1,0,2012,37
115,2012-09-14,10,5,0,7,0,1,3,2012,37
115,2012-09-15,11,4,0,6,0,1,1,2012,37
115,2012-09-16,8,0,0,0,0,0,0,2012,37
115,2012-09-17,4,0,0,0,0,0,0,2012,38
115,2012-09-18,11,1,0,1,0,0,0,2012,38
115,2012-09-19,15,3,0,4,0,0,0,2012,38
115,2012-09-20,8,2,0,2,0,0,1,2012,38
115,2012-09-21,11,2,1,3,1,0,3,2012,38
115,2012-09-22,13,4,0,5,0,1,1,2012,38
115,2012-09-23,10,1,0,1,0,0,1,2012,38
115,2012-09-24,5,2,0,2,0,1,0,2012,39
115,2012-09-25,6,0,0,0,0,0,0,2012,39
115,2012-09-26,5,2,0,2,0,2,0,2012,39
115,2012-09-27,9,3,0,4,0,0,0,2012,39
115,2012-09-28,9,3,0,4,0,1,0,2012,39
115,2012-09-29,7,1,0,1,0,1,0,2012,39
115,2012-09-30,10,4,0,5,0,1,0,2012,39
115,2012-10-01,13,6,0,10,0,0,2,2012,40
115,2012-10-02,9,3,0,3,0,0,1,2012,40
115,2012-10-03,5,1,0,1,0,1,0,2012,40
115,2012-10-04,3,0,0,0,0,0,0,2012,40
115,2012-10-05,12,3,0,4,0,1,1,2012,40
115,2012-10-06,8,3,0,4,0,0,1,2012,40
115,2012-10-07,7,2,0,2,0,0,2,2012,40
115,2012-10-08,6,4,0,4,0,1,2,2012,41
115,2012-10-09,4,1,0,1,0,0,0,2012,41
115,2012-10-10,13,5,0,5,0,1,3,2012,41
115,2012-10-11,14,3,0,3,0,2,0,2012,41
115,2012-10-12,6,0,0,0,0,0,0,2012,41
115,2012-10-13,6,1,0,1,0,0,1,2012,41
115,2012-10-14,8,2,0,3,0,0,0,2012,41
115,2012-10-15,8,3,0,4,0,0,0,2012,42
115,2012-10-16,9,3,0,3,0,2,1,2012,42
115,2012-10-17,6,2,0,2,0,0,1,2012,42
115,2012-10-18,5,3,0,3,0,1,1,2012,42
115,2012-10-19,15,2,0,2,0,0,0,2012,42
115,2012-10-20,7,0,0,0,0,0,0,2012,42
115,2012-10-21,4,2,0,4,0,1,0,2012,42
115,2012-10-22,6,0,0,0,0,0,0,2012,43
115,2012-10-23,5,1,0,1,0,0,0,2012,43
115,2012-10-24,3,1,0,2,0,0,0,2012,43
115,2012-10-25,7,4,0,6,0,1,0,2012,43
115,2012-10-26,9,1,0,1,0,0,0,2012,43
115,2012-10-27,5,0,0,0,0,0,0,2012,43
115,2012-10-28,5,2,0,2,0,0,0,2012,43
115,2012-10-29,5,1,0,1,0,0,1,2012,44
115,2012-10-30,4,1,0,1,0,0,0,2012,44
115,2012-10-31,13,2,0,2,0,1,0,2012,44
115,2012-11-01,8,4,0,5,0,1,1,2012,44
115,2012-11-02,6,3,0,3,0,1,0,2012,44
115,2012-11-03,5,2,0,2,0,0,1,2012,44
115,2012-11-04,4,0,0,0,0,0,0,2012,44
115,2012-11-05,6,1,0,2,0,0,0,2012,45
115,2012-11-06,5,2,0,2,0,0,1,2012,45
115,2012-11-07,13,4,0,4,0,0,2,2012,45
115,2012-11-08,7,5,0,5,0,1,3,2012,45
115,2012-11-09,9,0,0,0,0,0,0,2012,45
115,2012-11-10,9,4,0,7,0,1,1,2012,45
115,2012-11-11,11,4,0,6,0,0,2,2012,45
115,2012-11-12,11,3,0,3,0,0,2,2012,46
115,2012-11-13,6,2,0,2,0,0,1,2012,46
115,2012-11-14,4,1,0,1,0,0,0,2012,46
115,2012-11-15,9,2,0,2,0,0,1,2012,46
115,2012-11-16,9,4,0,5,0,1,1,2012,46
115,2012-11-17,4,1,0,1,0,0,1,2012,46
115,2012-11-18,3,0,0,0,0,0,0,2012,46
115,2012-11-19,6,2,0,2,0,0,1,2012,47
115,2012-11-20,2,2,0,2,0,1,0,2012,47
115,2012-11-21,11,4,0,6,0,1,0,2012,47
115,2012-11-22,7,3,0,3,0,1,2,2012,47
115,2012-11-23,7,0,0,0,0,0,0,2012,47
115,2012-11-24,4,1,0,1,0,1,0,2012,47
115,2012-11-25,6,1,0,1,0,1,0,2012,47
115,2012-11-26,8,2,0,2,0,0,1,2012,48
115,2012-11-27,10,0,0,0,0,0,0,2012,48
115,2012-11-28,4,0,0,0,0,0,0,2012,48
115,2012-11-29,9,1,0,1,0,0,0,2012,48
115,2012-11-30,10,3,0,3,0,2,0,2012,48
115,2012-12-01,9,2,0,2,0,0,0,2012,48
115,2012-12-02,8,2,0,2,0,0,0,2012,48
115,2012-12-03,7,1,0,1,0,0,1,2012,49
115,2012-12-04,4,1,0,1,0,0,0,2012,49
115,2012-12-05,4,0,0,0,0,0,0,2012,49
115,2012-12-06,6,2,0,2,0,1,0,2012,49
115,2012-12-07,4,0,0,0,0,0,0,2012,49
115,2012-12-08,12,4,0,6,0,0,5,2012,49
115,2012-12-09,8,2,0,2,0,0,0,2012,49
115,2012-12-10,10,3,0,3,0,0,2,2012,50
115,2012-12-11,5,0,0,0,0,0,0,2012,50
115,2012-12-12,3,1,0,1,0,0,0,2012,50
115,2012-12-13,8,4,0,4,0,1,1,2012,50
115,2012-12-14,9,1,0,1,0,1,0,2012,50
115,2012-12-15,9,0,0,0,0,0,0,2012,50
115,2012-12-16,14,4,0,9,0,0,1,2012,50
115,2012-12-17,9,2,0,2,0,1,0,2012,51
115,2012-12-18,8,1,0,1,0,0,0,2012,51
115,2012-12-19,7,1,0,2,0,0,0,2012,51
115,2012-12-20,4,0,0,0,0,0,0,2012,51
115,2012-12-21,8,2,0,2,0,0,0,2012,51
115,2012-12-22,3,0,0,0,0,0,0,2012,51
115,2012-12-23,10,2,0,3,0,0,1,2012,51
115,2012-12-24,10,2,0,4,0,0,1,2012,52
115,2012-12-25,6,1,0,2,0,0,2,2012,52
115,2012-12-26,4,0,0,0,0,0,0,2012,52
115,2012-12-27,3,0,0,0,0,0,0,2012,52
115,2012-12-28,7,4,1,6,1,1,1,2012,52
115,2012-12-29,8,3,0,4,0,0,0,2012,52
115,2012-12-30,17,6,0,12,0,1,2,2012,52
115,2012-12-31,3,1,0,1,0,0,1,2012,1
115,2013-01-01,8,3,0,3,0,0,2,2013,1
115,2013-01-02,3,0,0,0,0,0,0,2013,1
115,2013-01-03,10,2,0,2,0,1,1,2013,1
115,2013-01-04,2,0,0,0,0,0,0,2013,1
115,2013-01-05,7,4,0,10,0,0,4,2013,1
115,2013-01-06,6,3,0,5,0,0,1,2013,1
115,2013-01-07,9,1,0,2,0,0,0,2013,2
115,2013-01-08,4,2,0,5,0,0,0,2013,2
115,2013-01-09,5,2,0,3,0,1,2,2013,2
115,2013-01-10,11,3,0,3,0,1,0,2013,2
115,2013-01-11,8,1,0,1,0,0,0,2013,2
115,2013-01-12,6,0,0,0,0,0,0,2013,2
115,2013-01-13,8,1,0,1,0,0,0,2013,2
115,2013-01-14,9,2,0,2,0,1,0,2013,3
115,2013-01-15,6,1,0,1,0,0,1,2013,3
115,2013-01-16,12,2,0,3,0,0,1,2013,3
115,2013-01-17,8,1,0,2,0,0,0,2013,3
115,2013-01-18,5,0,0,0,0,0,0,2013,3
115,2013-01-19,3,1,0,1,0,0,1,2013,3
115,2013-01-20,8,1,0,1,0,0,1,2013,3
115,2013-01-22,5,0,0,0,0,0,0,2013,4
115,2013-01-23,8,2,0,2,0,1,1,2013,4
115,2013-01-24,5,0,0,0,0,0,0,2013,4
115,2013-01-25,15,1,0,1,0,0,0,2013,4
115,2013-01-26,5,2,0,6,0,0,0,2013,4
115,2013-01-27,10,4,0,7,0,0,1,2013,4
115,2013-01-28,6,2,0,2,0,0,2,2013,5
115,2013-01-29,10,1,0,2,0,0,0,2013,5
115,2013-01-30,6,1,0,1,0,0,0,2013,5
115,2013-01-31,8,1,0,1,0,0,1,2013,5
115,2013-02-01,6,1,0,1,0,0,0,2013,5
115,2013-02-02,12,0,0,0,0,0,0,2013,5
115,2013-02-03,5,1,0,1,0,0,0,2013,5
115,2013-02-04,12,3,0,3,0,0,1,2013,6
115,2013-02-05,8,4,0,6,0,0,1,2013,6
115,2013-02-06,7,0,0,0,0,0,0,2013,6
115,2013-02-07,9,1,0,1,0,0,0,2013,6
115,2013-02-08,12,2,0,2,0,1,1,2013,6
115,2013-02-09,10,1,0,1,0,0,0,2013,6
115,2013-02-10,11,2,0,2,0,0,1,2013,6
115,2013-02-11,8,0,0,0,0,0,0,2013,7
115,2013-02-12,11,2,0,2,0,0,1,2013,7
115,2013-02-13,4,1,0,1,0,0,0,2013,7
115,2013-02-14,12,2,0,2,0,0,0,2013,7
115,2013-02-15,7,1,0,1,0,0,1,2013,7
115,2013-02-16,7,2,0,2,0,0,1,2013,7
115,2013-02-17,8,1,0,1,0,1,0,2013,7
115,2013-02-18,7,3,0,6,0,0,0,2013,8
115,2013-02-19,5,2,0,2,0,0,1,2013,8
115,2013-02-20,3,2,0,2,0,0,2,2013,8
115,2013-02-21,6,0,0,0,0,0,0,2013,8
115,2013-02-22,5,0,0,0,0,0,0,2013,8
115,2013-02-23,16,2,0,3,0,0,0,2013,8
115,2013-02-24,5,1,0,1,0,0,0,2013,8
115,2013-02-25,8,1,0,3,0,0,0,2013,9
115,2013-02-26,4,1,0,2,0,0,0,2013,9
115,2013-02-27,9,4,0,10,0,0,2,2013,9
115,2013-02-28,6,0,0,0,0,0,0,2013,9
115,2013-03-01,7,2,0,2,0,0,2,2013,9
115,2013-03-02,9,3,0,5,0,0,0,2013,9
115,2013-03-03,9,2,0,3,0,1,0,2013,9
115,2013-03-04,8,2,0,2,0,0,0,2013,10
115,2013-03-05,7,1,0,2,0,0,0,2013,10
115,2013-03-06,7,1,0,1,0,0,1,2013,10
115,2013-03-07,5,1,0,1,0,0,0,2013,10
115,2013-03-08,7,0,0,0,0,0,0,2013,10
115,2013-03-09,9,1,0,3,0,0,0,2013,10
115,2013-03-10,7,2,0,2,0,0,0,2013,10
115,2013-03-11,6,4,0,5,0,0,1,2013,11
115,2013-03-12,4,2,0,2,0,0,1,2013,11
115,2013-03-13,11,3,0,4,0,2,0,2013,11
115,2013-03-14,5,1,0,2,0,0,0,2013,11
115,2013-03-15,7,0,0,0,0,0,0,2013,11
115,2013-03-16,13,2,0,2,0,0,2,2013,11
115,2013-03-17,8,1,0,1,0,0,0,2013,11
115,2013-03-18,10,2,0,4,0,0,1,2013,12
115,2013-03-19,10,4,0,6,0,1,0,2013,12
115,2013-03-20,10,2,0,2,0,2,0,2013,12
115,2013-03-21,9,1,0,1,0,0,1,2013,12
115,2013-03-22,5,0,0,0,0,0,0,2013,12
115,2013-03-23,11,2,0,2,0,1,0,2013,12
115,2013-03-24,6,1,0,2,0,0,0,2013,12
115,2013-03-25,8,4,0,5,0,0,3,2013,13
115,2013-03-26,8,1,0,1,0,0,0,2013,13
115,2013-03-27,9,1,0,1,0,0,1,2013,13
115,2013-03-28,10,3,0,3,0,0,0,2013,13
115,2013-03-29,3,1,0,1,0,0,0,2013,13
115,2013-03-30,9,2,0,2,0,0,1,2013,13
115,2013-03-31,11,1,0,1,0,0,0,2013,13
115,2013-04-01,10,3,0,3,0,0,0,2013,14
115,2013-04-02,7,0,0,0,0,0,0,2013,14
115,2013-04-03,8,1,0,3,0,0,0,2013,14
115,2013-04-04,5,1,0,1,0,0,0,2013,14
115,2013-04-05,6,0,0,0,0,0,0,2013,14
115,2013-04-06,9,0,0,0,0,0,0,2013,14
115,2013-04-07,5,2,0,4,0,0,0,2013,14
115,2013-04-08,6,0,0,0,0,0,0,2013,15
115,2013-04-09,10,2,0,2,0,0,1,2013,15
115,2013-04-10,9,3,0,3,0,0,0,2013,15
115,2013-04-11,4,1,0,2,0,0,0,2013,15
115,2013-04-12,15,7,0,10,0,0,3,2013,15
115,2013-04-13,13,3,0,3,0,2,0,2013,15
115,2013-04-14,7,2,0,3,0,0,0,2013,15
115,2013-04-15,13,4,0,6,0,0,2,2013,16
115,2013-04-16,10,1,0,1,0,0,0,2013,16
115,2013-04-17,11,4,0,7,0,0,1,2013,16
115,2013-04-18,6,0,0,0,0,0,0,2013,16
115,2013-04-19,4,1,0,1,0,0,0,2013,16
115,2013-04-20,7,2,0,2,0,0,1,2013,16
115,2013-04-21,8,0,0,0,0,0,0,2013,16
115,2013-04-22,4,0,0,0,0,0,0,2013,17
115,2013-04-23,5,2,0,4,0,0,1,2013,17
115,2013-04-24,4,2,0,2,0,1,0,2013,17
115,2013-04-25,8,3,0,3,0,2,0,2013,17
115,2013-04-26,3,1,0,1,0,0,0,2013,17
115,2013-04-27,11,4,0,4,0,2,1,2013,17
115,2013-04-28,7,3,0,3,0,1,1,2013,17
115,2013-04-29,8,3,0,3,0,2,0,2013,18
115,2013-04-30,7,0,0,0,0,0,0,2013,18
115,2013-05-01,5,0,0,0,0,0,0,2013,18
115,2013-05-02,13,4,0,5,0,3,1,2013,18
115,2013-05-03,13,2,0,2,0,1,0,2013,18
115,2013-05-04,9,2,0,2,0,0,1,2013,18
115,2013-05-05,10,3,0,3,0,1,0,2013,18
115,2013-05-06,7,2,0,2,0,1,0,2013,19
115,2013-05-07,6,1,0,1,0,1,0,2013,19
115,2013-05-08,7,1,0,1,0,0,1,2013,19
115,2013-05-09,6,2,0,2,0,0,0,2013,19
115,2013-05-10,8,2,0,3,0,0,2,2013,19
115,2013-05-11,10,5,0,6,0,1,1,2013,19
115,2013-05-12,8,1,1,1,1,0,1,2013,19
115,2013-05-13,8,0,0,0,0,0,0,2013,20
115,2013-05-14,9,3,0,4,0,0,1,2013,20
115,2013-05-15,7,0,0,0,0,0,0,2013,20
115,2013-05-16,4,2,0,3,0,0,1,2013,20
115,2013-05-17,17,4,0,4,0,0,0,2013,20
115,2013-05-18,7,2,0,5,0,1,0,2013,20
115,2013-05-19,8,1,0,2,0,0,0,2013,20
115,2013-05-20,12,4,0,5,0,1,1,2013,21
115,2013-05-21,12,2,0,2,0,0,0,2013,21
115,2013-05-22,7,2,0,4,0,0,0,2013,21
115,2013-05-23,13,4,0,5,0,0,0,2013,21
115,2013-05-24,10,3,0,3,0,0,1,2013,21
115,2013-05-25,11,1,0,1,0,0,0,2013,21
115,2013-05-26,9,1,0,1,0,0,0,2013,21
115,2013-05-27,5,1,0,1,0,0,1,2013,22
115,2013-05-28,5,2,0,7,0,0,1,2013,22
115,2013-05-29,7,2,0,2,0,0,1,2013,22
115,2013-05-30,10,3,0,4,0,1,3,2013,22
115,2013-05-31,9,4,0,4,0,1,0,2013,22
