precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
9,2012-07-01,10,3,0,9,0,2,4,2012,26
9,2012-07-02,3,1,0,1,0,0,1,2012,27
9,2012-07-03,9,0,0,0,0,0,0,2012,27
9,2012-07-04,2,0,0,0,0,0,0,2012,27
9,2012-07-05,6,1,0,1,0,0,0,2012,27
9,2012-07-06,14,2,0,2,0,0,1,2012,27
9,2012-07-07,10,1,0,1,0,0,0,2012,27
9,2012-07-08,3,0,0,0,0,0,0,2012,27
9,2012-07-09,4,1,0,1,0,0,0,2012,28
9,2012-07-10,4,1,0,1,0,1,0,2012,28
9,2012-07-11,7,1,0,1,0,0,1,2012,28
9,2012-07-12,7,0,0,0,0,0,0,2012,28
9,2012-07-13,3,0,0,0,0,0,0,2012,28
9,2012-07-14,8,1,0,1,0,1,0,2012,28
9,2012-07-15,6,0,0,0,0,0,0,2012,28
9,2012-07-16,3,0,0,0,0,0,0,2012,29
9,2012-07-17,4,2,0,2,0,0,0,2012,29
9,2012-07-18,2,0,0,0,0,0,0,2012,29
9,2012-07-19,7,0,0,0,0,0,0,2012,29
9,2012-07-20,8,1,0,1,0,1,0,2012,29
9,2012-07-21,5,1,0,1,0,0,0,2012,29
9,2012-07-22,9,1,0,1,0,1,0,2012,29
9,2012-07-23,3,0,0,0,0,0,0,2012,30
9,2012-07-24,6,2,0,3,0,0,1,2012,30
9,2012-07-25,5,1,0,1,0,0,1,2012,30
9,2012-07-26,5,1,0,1,0,1,0,2012,30
9,2012-07-27,4,0,0,0,0,0,0,2012,30
9,2012-07-28,5,1,0,2,0,0,0,2012,30
9,2012-07-29,3,0,0,0,0,0,0,2012,30
9,2012-07-30,6,0,0,0,0,0,0,2012,31
9,2012-07-31,4,0,0,0,0,0,0,2012,31
9,2012-08-01,6,1,0,1,0,0,0,2012,31
9,2012-08-02,4,1,0,1,0,1,0,2012,31
9,2012-08-03,5,1,0,1,0,1,0,2012,31
9,2012-08-04,2,1,0,1,0,0,1,2012,31
9,2012-08-05,6,0,0,0,0,0,0,2012,31
9,2012-08-06,7,2,0,2,0,1,1,2012,32
9,2012-08-07,7,1,0,1,0,0,0,2012,32
9,2012-08-08,5,1,0,1,0,1,0,2012,32
9,2012-08-09,3,2,0,2,0,1,1,2012,32
9,2012-08-10,7,0,0,0,0,0,0,2012,32
9,2012-08-11,4,0,0,0,0,0,0,2012,32
9,2012-08-12,5,0,0,0,0,0,0,2012,32
9,2012-08-13,2,1,0,1,0,0,0,2012,33
9,2012-08-14,7,5,0,5,0,1,3,2012,33
9,2012-08-15,4,1,0,1,0,0,1,2012,33
9,2012-08-16,6,0,0,0,0,0,0,2012,33
9,2012-08-17,8,0,0,0,0,0,0,2012,33
9,2012-08-18,11,2,0,2,0,1,0,2012,33
9,2012-08-19,5,2,0,9,0,0,4,2012,33
9,2012-08-20,3,0,0,0,0,0,0,2012,34
9,2012-08-21,4,0,0,0,0,0,0,2012,34
9,2012-08-22,5,0,0,0,0,0,0,2012,34
9,2012-08-23,2,0,0,0,0,0,0,2012,34
9,2012-08-24,3,0,0,0,0,0,0,2012,34
9,2012-08-25,4,1,0,1,0,0,0,2012,34
9,2012-08-26,6,1,0,1,0,0,1,2012,34
9,2012-08-27,5,1,0,1,0,0,1,2012,35
9,2012-08-28,3,0,0,0,0,0,0,2012,35
9,2012-08-29,3,0,0,0,0,0,0,2012,35
9,2012-08-30,5,1,0,1,0,0,0,2012,35
9,2012-08-31,9,2,0,3,0,1,0,2012,35
9,2012-09-01,2,1,0,1,0,1,0,2012,35
9,2012-09-02,4,1,0,1,0,0,1,2012,35
9,2012-09-03,2,0,0,0,0,0,0,2012,36
9,2012-09-04,5,1,0,1,0,0,1,2012,36
9,2012-09-05,4,0,0,0,0,0,0,2012,36
9,2012-09-06,6,2,0,2,0,0,2,2012,36
9,2012-09-07,9,2,0,2,0,1,1,2012,36
9,2012-09-08,8,0,0,0,0,0,0,2012,36
9,2012-09-09,4,2,0,2,0,1,0,2012,36
9,2012-09-10,4,1,0,1,0,0,1,2012,37
9,2012-09-11,4,1,0,1,0,0,1,2012,37
9,2012-09-12,6,1,0,1,0,0,0,2012,37
9,2012-09-13,1,0,0,0,0,0,0,2012,37
9,2012-09-14,5,0,0,0,0,0,0,2012,37
9,2012-09-15,7,2,0,2,0,1,0,2012,37
9,2012-09-16,1,0,0,0,0,0,0,2012,37
9,2012-09-17,3,2,0,2,0,1,0,2012,38
9,2012-09-18,5,2,0,3,0,0,3,2012,38
9,2012-09-19,4,0,0,0,0,0,0,2012,38
9,2012-09-20,5,1,0,3,0,0,0,2012,38
9,2012-09-21,6,1,0,1,0,1,0,2012,38
9,2012-09-22,12,4,0,4,0,1,2,2012,38
9,2012-09-23,11,2,0,2,0,1,0,2012,38
9,2012-09-24,4,1,0,1,0,1,0,2012,39
9,2012-09-25,6,1,0,1,0,1,0,2012,39
9,2012-09-26,5,3,0,3,0,1,2,2012,39
9,2012-09-27,2,0,0,0,0,0,0,2012,39
9,2012-09-28,7,0,0,0,0,0,0,2012,39
9,2012-09-29,5,0,0,0,0,0,0,2012,39
9,2012-09-30,4,0,0,0,0,0,0,2012,39
9,2012-10-01,6,0,0,0,0,0,0,2012,40
9,2012-10-02,2,1,0,1,0,0,0,2012,40
9,2012-10-03,3,0,0,0,0,0,0,2012,40
9,2012-10-04,7,2,0,2,0,0,2,2012,40
9,2012-10-05,2,1,0,1,0,0,1,2012,40
9,2012-10-06,6,1,0,1,0,0,1,2012,40
9,2012-10-07,8,4,0,4,0,1,3,2012,40
9,2012-10-08,3,0,0,0,0,0,0,2012,41
9,2012-10-09,3,1,0,1,0,0,1,2012,41
9,2012-10-10,7,0,0,0,0,0,0,2012,41
9,2012-10-11,7,0,0,0,0,0,0,2012,41
9,2012-10-12,6,2,0,2,0,1,1,2012,41
9,2012-10-13,8,1,0,1,0,0,0,2012,41
9,2012-10-14,2,0,0,0,0,0,0,2012,41
9,2012-10-15,1,0,0,0,0,0,0,2012,42
9,2012-10-16,5,0,0,0,0,0,0,2012,42
9,2012-10-17,4,0,0,0,0,0,0,2012,42
9,2012-10-18,8,1,0,1,0,0,1,2012,42
9,2012-10-19,5,1,0,1,0,0,0,2012,42
9,2012-10-20,10,0,0,0,0,0,0,2012,42
9,2012-10-21,2,0,0,0,0,0,0,2012,42
9,2012-10-22,3,0,0,0,0,0,0,2012,43
9,2012-10-23,6,1,0,1,0,1,0,2012,43
9,2012-10-24,4,1,0,1,0,1,0,2012,43
