precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
108,2012-07-01,9,1,0,1,0,0,0,2012,26
108,2012-07-02,16,8,0,11,0,1,1,2012,27
108,2012-07-03,17,3,0,5,0,0,2,2012,27
108,2012-07-04,5,1,0,1,0,0,0,2012,27
108,2012-07-05,14,0,0,0,0,0,0,2012,27
108,2012-07-06,11,2,0,3,0,0,0,2012,27
108,2012-07-07,8,1,0,1,0,1,0,2012,27
108,2012-07-08,5,2,0,2,0,0,0,2012,27
108,2012-07-09,16,4,0,4,0,1,0,2012,28
108,2012-07-10,9,2,0,3,0,0,0,2012,28
108,2012-07-11,9,0,0,0,0,0,0,2012,28
108,2012-07-12,8,0,0,0,0,0,0,2012,28
108,2012-07-13,9,4,0,5,0,1,2,2012,28
108,2012-07-14,8,1,0,1,0,0,0,2012,28
108,2012-07-15,6,2,0,3,0,1,0,2012,28
108,2012-07-16,9,2,0,2,0,1,0,2012,29
108,2012-07-17,13,4,0,4,0,0,1,2012,29
108,2012-07-18,11,1,1,1,1,1,0,2012,29
108,2012-07-19,13,3,0,3,0,0,1,2012,29
108,2012-07-20,17,2,0,2,0,1,0,2012,29
108,2012-07-21,4,0,0,0,0,0,0,2012,29
108,2012-07-22,4,2,0,2,0,1,0,2012,29
108,2012-07-23,6,1,0,1,0,0,0,2012,30
108,2012-07-24,9,0,0,0,0,0,0,2012,30
108,2012-07-25,10,3,0,3,0,0,0,2012,30
108,2012-07-26,5,2,0,5,0,0,0,2012,30
108,2012-07-27,17,4,0,5,0,1,0,2012,30
108,2012-07-28,8,0,0,0,0,0,0,2012,30
108,2012-07-29,10,6,0,6,0,0,2,2012,30
108,2012-07-30,11,3,0,4,0,0,1,2012,31
108,2012-07-31,8,0,0,0,0,0,0,2012,31
108,2012-08-01,17,5,0,5,0,2,0,2012,31
108,2012-08-02,8,1,0,1,0,0,0,2012,31
108,2012-08-03,11,3,0,6,0,0,0,2012,31
108,2012-08-04,11,0,0,0,0,0,0,2012,31
108,2012-08-05,8,3,0,4,0,1,0,2012,31
108,2012-08-06,11,2,0,3,0,0,3,2012,32
108,2012-08-07,12,4,0,5,0,0,0,2012,32
108,2012-08-08,15,3,0,3,0,0,2,2012,32
108,2012-08-09,12,0,0,0,0,0,0,2012,32
108,2012-08-10,9,1,0,2,0,0,0,2012,32
108,2012-08-11,6,2,0,5,0,0,0,2012,32
108,2012-08-12,6,1,0,1,0,1,0,2012,32
108,2012-08-13,10,1,0,1,0,0,0,2012,33
108,2012-08-14,11,3,0,4,0,0,0,2012,33
108,2012-08-15,15,0,0,0,0,0,0,2012,33
108,2012-08-16,11,2,0,3,0,1,0,2012,33
108,2012-08-17,7,0,0,0,0,0,0,2012,33
108,2012-08-18,8,0,0,0,0,0,0,2012,33
108,2012-08-19,6,2,0,3,0,0,2,2012,33
108,2012-08-20,9,2,0,3,0,3,0,2012,34
108,2012-08-21,7,0,0,0,0,0,0,2012,34
108,2012-08-22,12,5,0,8,0,2,2,2012,34
108,2012-08-23,4,1,0,1,0,0,0,2012,34
108,2012-08-24,10,3,0,3,0,1,0,2012,34
108,2012-08-25,7,2,0,2,0,0,0,2012,34
108,2012-08-26,4,2,0,2,0,0,0,2012,34
108,2012-08-27,5,1,0,5,0,0,0,2012,35
108,2012-08-28,9,2,0,2,0,0,0,2012,35
108,2012-08-29,16,1,0,1,0,0,0,2012,35
108,2012-08-30,9,3,0,3,0,1,0,2012,35
108,2012-08-31,12,2,0,2,0,0,1,2012,35
108,2012-09-01,4,0,0,0,0,0,0,2012,35
108,2012-09-02,3,1,0,2,0,0,0,2012,35
108,2012-09-03,4,0,0,0,0,0,0,2012,36
108,2012-09-04,17,2,0,2,0,1,0,2012,36
108,2012-09-05,13,4,0,5,0,1,1,2012,36
108,2012-09-06,11,3,0,4,0,1,0,2012,36
108,2012-09-07,13,4,0,6,0,0,1,2012,36
108,2012-09-08,12,1,0,1,0,1,0,2012,36
108,2012-09-09,5,0,0,0,0,0,0,2012,36
108,2012-09-10,17,2,0,3,0,0,0,2012,37
108,2012-09-11,9,5,0,6,0,2,0,2012,37
108,2012-09-12,11,0,0,0,0,0,0,2012,37
108,2012-09-13,20,3,0,4,0,2,0,2012,37
108,2012-09-14,11,2,0,2,0,1,1,2012,37
108,2012-09-15,5,0,0,0,0,0,0,2012,37
108,2012-09-16,12,2,0,2,0,0,1,2012,37
108,2012-09-17,8,1,0,1,0,0,0,2012,38
108,2012-09-18,9,0,0,0,0,0,0,2012,38
108,2012-09-19,13,1,0,1,0,0,0,2012,38
108,2012-09-20,9,2,0,2,0,0,0,2012,38
108,2012-09-21,12,4,0,4,0,0,2,2012,38
108,2012-09-22,3,1,0,2,0,0,0,2012,38
108,2012-09-23,7,3,0,6,0,0,0,2012,38
108,2012-09-24,16,2,0,2,0,0,1,2012,39
108,2012-09-25,11,1,0,2,0,0,0,2012,39
108,2012-09-26,6,2,0,2,0,0,2,2012,39
108,2012-09-27,20,3,0,3,0,1,1,2012,39
108,2012-09-28,17,4,0,4,0,1,2,2012,39
108,2012-09-29,7,1,0,1,0,0,0,2012,39
108,2012-09-30,5,0,0,0,0,0,0,2012,39
108,2012-10-01,11,1,0,1,0,0,1,2012,40
108,2012-10-02,12,2,0,2,0,0,0,2012,40
108,2012-10-03,11,3,0,6,0,0,0,2012,40
108,2012-10-04,10,2,0,2,0,0,2,2012,40
108,2012-10-05,16,6,0,7,0,1,0,2012,40
108,2012-10-06,5,0,0,0,0,0,0,2012,40
108,2012-10-07,9,2,0,2,0,0,1,2012,40
108,2012-10-08,3,1,0,2,0,0,0,2012,41
108,2012-10-09,11,2,0,3,0,0,1,2012,41
108,2012-10-10,14,4,0,4,0,0,2,2012,41
108,2012-10-11,12,3,0,3,0,0,2,2012,41
108,2012-10-12,12,3,0,6,0,0,1,2012,41
108,2012-10-13,5,1,0,1,0,0,0,2012,41
108,2012-10-14,8,0,0,0,0,0,0,2012,41
108,2012-10-15,3,1,0,1,0,0,1,2012,42
108,2012-10-16,15,2,0,2,0,0,0,2012,42
108,2012-10-17,12,2,0,2,0,0,1,2012,42
108,2012-10-18,9,1,0,1,0,0,1,2012,42
108,2012-10-19,11,2,0,2,0,0,1,2012,42
108,2012-10-20,15,2,0,3,0,0,0,2012,42
108,2012-10-21,10,0,0,0,0,0,0,2012,42
108,2012-10-22,10,2,0,4,0,0,0,2012,43
108,2012-10-23,7,1,0,1,0,0,0,2012,43
108,2012-10-24,6,0,0,0,0,0,0,2012,43
108,2012-10-25,7,3,0,5,0,0,1,2012,43
108,2012-10-26,10,2,0,4,0,0,0,2012,43
108,2012-10-27,8,0,0,0,0,0,0,2012,43
108,2012-10-28,7,1,0,2,0,0,0,2012,43
108,2012-10-29,6,1,0,4,0,0,0,2012,44
108,2012-10-30,6,0,0,0,0,0,0,2012,44
108,2012-10-31,13,3,0,3,0,1,1,2012,44
108,2012-11-01,17,3,0,3,0,0,1,2012,44
108,2012-11-02,12,3,0,3,0,1,2,2012,44
108,2012-11-03,11,2,0,3,0,0,0,2012,44
108,2012-11-04,7,1,0,1,0,1,0,2012,44
108,2012-11-05,7,1,0,2,0,0,0,2012,45
108,2012-11-06,12,2,0,3,0,0,0,2012,45
108,2012-11-07,15,4,0,6,0,0,4,2012,45
108,2012-11-08,17,3,0,3,0,0,1,2012,45
108,2012-11-09,10,2,0,3,0,0,1,2012,45
108,2012-11-10,7,2,0,3,0,0,1,2012,45
108,2012-11-11,9,2,0,2,0,0,0,2012,45
108,2012-11-12,11,4,0,5,0,0,0,2012,46
108,2012-11-13,14,3,0,3,0,0,1,2012,46
108,2012-11-14,10,0,0,0,0,0,0,2012,46
108,2012-11-15,21,1,0,2,0,0,0,2012,46
108,2012-11-16,12,3,0,4,0,0,0,2012,46
108,2012-11-17,10,2,0,5,0,1,0,2012,46
108,2012-11-18,11,1,0,2,0,0,0,2012,46
108,2012-11-19,18,1,0,2,0,0,0,2012,47
108,2012-11-20,17,1,0,1,0,0,0,2012,47
108,2012-11-21,15,5,0,5,0,0,1,2012,47
108,2012-11-22,5,1,0,1,0,1,0,2012,47
108,2012-11-23,10,1,0,1,0,0,1,2012,47
108,2012-11-24,7,0,0,0,0,0,0,2012,47
108,2012-11-25,11,3,0,6,0,1,0,2012,47
108,2012-11-26,12,2,0,3,0,0,0,2012,48
108,2012-11-27,8,1,0,1,0,0,0,2012,48
108,2012-11-28,7,1,0,1,0,0,0,2012,48
108,2012-11-29,7,2,0,2,0,0,0,2012,48
108,2012-11-30,12,1,0,1,0,0,1,2012,48
108,2012-12-01,4,0,0,0,0,0,0,2012,48
108,2012-12-02,5,0,0,0,0,0,0,2012,48
108,2012-12-03,9,2,0,2,0,1,0,2012,49
108,2012-12-04,19,5,0,6,0,0,1,2012,49
108,2012-12-05,12,1,0,2,0,0,0,2012,49
108,2012-12-06,12,2,0,3,0,0,0,2012,49
108,2012-12-07,11,1,0,1,0,0,1,2012,49
108,2012-12-08,13,1,0,1,0,0,0,2012,49
108,2012-12-09,10,1,0,1,0,0,0,2012,49
108,2012-12-10,14,4,0,5,0,1,2,2012,50
108,2012-12-11,14,1,0,1,0,0,1,2012,50
108,2012-12-12,4,1,0,2,0,0,0,2012,50
108,2012-12-13,10,1,0,1,0,0,1,2012,50
108,2012-12-14,8,2,0,2,0,0,2,2012,50
108,2012-12-15,8,0,0,0,0,0,0,2012,50
108,2012-12-16,14,2,0,2,0,0,1,2012,50
108,2012-12-17,20,5,0,5,0,0,3,2012,51
108,2012-12-18,17,1,0,1,0,0,0,2012,51
108,2012-12-19,10,1,0,1,0,0,1,2012,51
108,2012-12-20,5,0,0,0,0,0,0,2012,51
108,2012-12-21,14,2,0,4,0,0,0,2012,51
108,2012-12-22,10,1,0,1,0,0,0,2012,51
108,2012-12-23,8,1,0,1,0,0,0,2012,51
108,2012-12-24,14,1,0,1,0,1,0,2012,52
108,2012-12-25,7,3,0,6,0,0,0,2012,52
108,2012-12-26,11,3,0,3,0,0,1,2012,52
108,2012-12-27,21,2,0,2,0,0,0,2012,52
108,2012-12-28,16,3,0,5,0,0,1,2012,52
108,2012-12-29,10,3,0,7,0,0,3,2012,52
108,2012-12-30,9,3,0,3,0,0,1,2012,52
108,2012-12-31,9,2,0,4,0,0,0,2012,1
108,2013-01-01,8,4,0,5,0,0,2,2013,1
108,2013-01-02,10,0,0,0,0,0,0,2013,1
108,2013-01-03,10,3,0,3,0,0,1,2013,1
108,2013-01-04,5,0,0,0,0,0,0,2013,1
108,2013-01-05,7,1,0,1,0,0,0,2013,1
108,2013-01-06,12,4,0,6,0,0,0,2013,1
108,2013-01-07,11,3,0,3,0,0,2,2013,2
108,2013-01-08,13,3,0,8,0,0,0,2013,2
108,2013-01-09,18,1,0,1,0,0,0,2013,2
108,2013-01-10,9,3,0,3,0,1,1,2013,2
108,2013-01-11,15,7,0,7,0,1,4,2013,2
108,2013-01-12,11,1,0,1,0,0,0,2013,2
108,2013-01-13,3,1,0,2,0,0,0,2013,2
108,2013-01-14,7,1,0,1,0,0,1,2013,3
108,2013-01-15,12,2,0,3,0,0,0,2013,3
108,2013-01-16,15,1,0,1,0,0,1,2013,3
108,2013-01-17,15,3,0,3,0,1,0,2013,3
108,2013-01-18,4,0,0,0,0,0,0,2013,3
108,2013-01-19,8,0,0,0,0,0,0,2013,3
108,2013-01-20,12,2,0,5,0,0,0,2013,3
108,2013-01-21,11,0,0,0,0,0,0,2013,4
108,2013-01-22,14,1,0,1,0,0,1,2013,4
108,2013-01-23,16,4,0,5,0,1,1,2013,4
108,2013-01-24,15,1,0,1,0,0,1,2013,4
108,2013-01-25,16,5,0,7,0,0,0,2013,4
108,2013-01-26,15,2,0,6,0,0,0,2013,4
108,2013-01-27,6,1,0,1,0,0,0,2013,4
108,2013-01-28,18,4,0,4,0,0,2,2013,5
108,2013-01-29,14,1,0,1,0,1,0,2013,5
108,2013-01-30,13,2,0,2,0,1,0,2013,5
108,2013-01-31,6,2,0,2,0,0,0,2013,5
108,2013-02-01,10,2,0,4,0,0,0,2013,5
108,2013-02-02,9,3,0,4,0,1,0,2013,5
108,2013-02-03,7,2,0,2,0,0,0,2013,5
108,2013-02-04,17,3,0,5,0,0,0,2013,6
108,2013-02-05,9,2,0,2,0,0,0,2013,6
108,2013-02-06,9,0,0,0,0,0,0,2013,6
108,2013-02-07,7,0,0,0,0,0,0,2013,6
108,2013-02-08,20,2,0,2,0,0,1,2013,6
108,2013-02-09,5,1,0,1,0,0,0,2013,6
108,2013-02-10,5,0,0,0,0,0,0,2013,6
108,2013-02-11,7,1,0,1,0,0,0,2013,7
108,2013-02-12,10,2,0,6,0,0,0,2013,7
108,2013-02-13,9,0,0,0,0,0,0,2013,7
108,2013-02-14,8,0,0,0,0,0,0,2013,7
108,2013-02-15,19,5,0,11,0,1,3,2013,7
108,2013-02-16,14,4,0,6,0,0,2,2013,7
108,2013-02-17,8,1,0,1,0,0,0,2013,7
108,2013-02-18,7,1,0,1,0,0,0,2013,8
108,2013-02-19,18,2,0,3,0,0,0,2013,8
108,2013-02-20,15,1,0,1,0,0,1,2013,8
108,2013-02-21,7,0,0,0,0,0,0,2013,8
108,2013-02-22,10,2,0,2,0,0,0,2013,8
108,2013-02-23,9,1,0,2,0,0,0,2013,8
108,2013-02-24,6,2,0,2,0,0,2,2013,8
108,2013-02-25,9,1,0,3,0,0,0,2013,9
108,2013-02-26,14,3,0,6,0,0,0,2013,9
108,2013-02-27,15,2,0,2,0,0,1,2013,9
108,2013-02-28,5,0,0,0,0,0,0,2013,9
108,2013-03-01,15,0,0,0,0,0,0,2013,9
108,2013-03-02,10,1,0,1,0,0,1,2013,9
108,2013-03-03,10,2,0,2,0,0,1,2013,9
108,2013-03-04,15,4,0,5,0,1,1,2013,10
108,2013-03-05,8,0,0,0,0,0,0,2013,10
108,2013-03-06,10,0,0,0,0,0,0,2013,10
108,2013-03-07,10,2,0,2,0,0,1,2013,10
108,2013-03-08,18,1,0,1,0,0,0,2013,10
108,2013-03-09,14,1,0,1,0,0,0,2013,10
108,2013-03-10,10,3,0,4,0,0,0,2013,10
108,2013-03-11,7,3,1,6,1,1,5,2013,11
108,2013-03-12,17,4,0,4,0,0,0,2013,11
