precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
33,2012-07-01,1,0,0,0,0,0,0,2012,26
33,2012-07-02,5,2,0,2,0,1,0,2012,27
33,2012-07-03,5,0,0,0,0,0,0,2012,27
33,2012-07-04,1,0,0,0,0,0,0,2012,27
33,2012-07-05,5,0,0,0,0,0,0,2012,27
33,2012-07-06,7,1,0,1,0,0,0,2012,27
33,2012-07-07,2,2,0,4,0,0,0,2012,27
33,2012-07-08,2,0,0,0,0,0,0,2012,27
33,2012-07-09,3,1,0,1,0,0,0,2012,28
33,2012-07-10,2,0,0,0,0,0,0,2012,28
33,2012-07-11,6,2,0,2,0,1,0,2012,28
33,2012-07-12,3,0,0,0,0,0,0,2012,28
33,2012-07-13,3,1,0,3,0,0,0,2012,28
33,2012-07-14,2,0,0,0,0,0,0,2012,28
33,2012-07-15,6,1,0,3,0,0,0,2012,28
33,2012-07-16,6,1,0,3,0,0,0,2012,29
33,2012-07-17,4,0,0,0,0,0,0,2012,29
33,2012-07-18,1,0,0,0,0,0,0,2012,29
33,2012-07-19,2,1,0,2,0,0,0,2012,29
33,2012-07-21,5,0,0,0,0,0,0,2012,29
33,2012-07-22,7,3,0,3,0,1,0,2012,29
33,2012-07-23,3,2,0,2,0,0,1,2012,30
33,2012-07-24,6,2,0,2,0,0,1,2012,30
33,2012-07-25,6,1,0,1,0,0,0,2012,30
33,2012-07-26,5,4,0,8,0,0,0,2012,30
33,2012-07-27,3,1,0,2,0,0,0,2012,30
33,2012-07-28,1,0,0,0,0,0,0,2012,30
33,2012-07-29,1,0,0,0,0,0,0,2012,30
33,2012-07-30,9,4,0,7,0,1,1,2012,31
33,2012-07-31,1,0,0,0,0,0,0,2012,31
33,2012-08-01,3,0,0,0,0,0,0,2012,31
33,2012-08-02,2,1,0,1,0,0,0,2012,31
33,2012-08-03,4,1,0,2,0,0,0,2012,31
33,2012-08-04,2,1,0,1,0,0,1,2012,31
33,2012-08-05,5,2,0,3,0,0,0,2012,31
33,2012-08-06,3,0,0,0,0,0,0,2012,32
33,2012-08-07,2,0,0,0,0,0,0,2012,32
33,2012-08-08,1,1,0,1,0,1,0,2012,32
33,2012-08-09,3,0,0,0,0,0,0,2012,32
33,2012-08-10,7,1,0,3,0,0,0,2012,32
33,2012-08-11,2,0,0,0,0,0,0,2012,32
33,2012-08-12,3,0,0,0,0,0,0,2012,32
33,2012-08-13,1,0,0,0,0,0,0,2012,33
33,2012-08-14,3,1,0,1,0,0,0,2012,33
33,2012-08-15,3,0,0,0,0,0,0,2012,33
33,2012-08-16,2,0,0,0,0,0,0,2012,33
33,2012-08-17,3,1,0,2,0,0,0,2012,33
33,2012-08-18,6,0,0,0,0,0,0,2012,33
33,2012-08-19,3,1,0,2,0,0,0,2012,33
33,2012-08-20,3,0,0,0,0,0,0,2012,34
33,2012-08-21,3,0,0,0,0,0,0,2012,34
33,2012-08-22,2,0,0,0,0,0,0,2012,34
33,2012-08-23,3,1,0,1,0,0,0,2012,34
33,2012-08-24,5,1,0,1,0,1,0,2012,34
33,2012-08-25,3,1,0,1,0,0,1,2012,34
33,2012-08-26,3,1,0,1,0,1,0,2012,34
33,2012-08-27,2,1,0,1,0,0,0,2012,35
33,2012-08-28,3,0,0,0,0,0,0,2012,35
33,2012-08-29,7,1,0,1,0,0,1,2012,35
33,2012-08-30,9,0,0,0,0,0,0,2012,35
33,2012-08-31,8,2,0,2,0,0,2,2012,35
33,2012-09-01,3,0,0,0,0,0,0,2012,35
33,2012-09-02,7,2,0,2,0,0,1,2012,35
33,2012-09-03,2,1,0,1,0,1,0,2012,36
33,2012-09-04,3,0,0,0,0,0,0,2012,36
33,2012-09-05,4,1,0,4,0,0,0,2012,36
33,2012-09-06,4,0,0,0,0,0,0,2012,36
33,2012-09-07,5,1,0,2,0,0,0,2012,36
33,2012-09-08,3,0,0,0,0,0,0,2012,36
33,2012-09-09,4,1,0,3,0,0,0,2012,36
33,2012-09-10,3,1,0,1,0,0,1,2012,37
33,2012-09-11,2,1,0,1,0,0,0,2012,37
33,2012-09-12,3,0,0,0,0,0,0,2012,37
33,2012-09-13,3,0,0,0,0,0,0,2012,37
33,2012-09-14,3,1,0,1,0,0,1,2012,37
33,2012-09-15,4,1,0,1,0,1,0,2012,37
33,2012-09-16,2,0,0,0,0,0,0,2012,37
33,2012-09-17,2,1,0,1,0,0,1,2012,38
33,2012-09-18,2,2,0,2,0,0,1,2012,38
33,2012-09-19,5,1,0,1,0,0,0,2012,38
33,2012-09-20,4,0,0,0,0,0,0,2012,38
33,2012-09-21,1,0,0,0,0,0,0,2012,38
33,2012-09-22,4,2,0,2,0,0,0,2012,38
33,2012-09-23,2,0,0,0,0,0,0,2012,38
33,2012-09-24,2,0,0,0,0,0,0,2012,39
33,2012-09-25,4,0,0,0,0,0,0,2012,39
33,2012-09-26,5,1,0,1,0,0,1,2012,39
33,2012-09-27,7,1,0,1,0,0,1,2012,39
33,2012-09-28,4,0,0,0,0,0,0,2012,39
33,2012-09-29,2,1,0,2,0,0,0,2012,39
33,2012-09-30,4,0,0,0,0,0,0,2012,39
33,2012-10-01,5,0,0,0,0,0,0,2012,40
33,2012-10-02,2,0,0,0,0,0,0,2012,40
33,2012-10-03,1,1,0,1,0,0,1,2012,40
33,2012-10-04,2,1,0,1,0,0,1,2012,40
33,2012-10-05,5,1,0,2,0,0,0,2012,40
33,2012-10-06,5,1,0,1,0,0,1,2012,40
33,2012-10-07,4,2,0,6,0,0,0,2012,40
33,2012-10-09,3,0,0,0,0,0,0,2012,41
33,2012-10-10,3,0,0,0,0,0,0,2012,41
33,2012-10-11,3,0,0,0,0,0,0,2012,41
33,2012-10-12,4,0,0,0,0,0,0,2012,41
33,2012-10-13,4,0,0,0,0,0,0,2012,41
33,2012-10-14,4,1,0,1,0,0,0,2012,41
33,2012-10-15,1,0,0,0,0,0,0,2012,42
33,2012-10-16,4,1,0,3,0,0,0,2012,42
33,2012-10-17,3,0,0,0,0,0,0,2012,42
33,2012-10-18,4,0,0,0,0,0,0,2012,42
33,2012-10-19,5,1,0,2,0,0,0,2012,42
33,2012-10-20,3,2,0,7,0,0,1,2012,42
33,2012-10-21,1,1,0,2,0,0,2,2012,42
33,2012-10-22,1,0,0,0,0,0,0,2012,43
33,2012-10-24,2,0,0,0,0,0,0,2012,43
33,2012-10-25,4,1,0,1,0,0,1,2012,43
33,2012-10-26,4,1,0,1,0,0,1,2012,43
33,2012-10-27,1,0,0,0,0,0,0,2012,43
33,2012-10-28,4,2,0,5,0,0,0,2012,43
33,2012-10-29,7,0,0,0,0,0,0,2012,44
33,2012-10-30,10,0,0,0,0,0,0,2012,44
33,2012-10-31,5,0,0,0,0,0,0,2012,44
33,2012-11-01,3,0,0,0,0,0,0,2012,44
33,2012-11-03,1,0,0,0,0,0,0,2012,44
