precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
100,2012-07-01,2,0,0,0,0,0,0,2012,26
100,2012-07-02,2,1,0,1,0,1,0,2012,27
100,2012-07-03,2,1,0,1,0,0,1,2012,27
100,2012-07-04,2,0,0,0,0,0,0,2012,27
100,2012-07-06,2,0,0,0,0,0,0,2012,27
100,2012-07-07,2,2,0,2,0,0,2,2012,27
100,2012-07-08,1,0,0,0,0,0,0,2012,27
100,2012-07-10,1,0,0,0,0,0,0,2012,28
100,2012-07-11,3,0,0,0,0,0,0,2012,28
100,2012-07-12,1,0,0,0,0,0,0,2012,28
100,2012-07-15,1,0,0,0,0,0,0,2012,28
100,2012-07-16,2,1,0,3,0,0,0,2012,29
100,2012-07-17,1,0,0,0,0,0,0,2012,29
100,2012-07-18,2,0,0,0,0,0,0,2012,29
100,2012-07-19,2,1,0,1,0,1,0,2012,29
100,2012-07-20,2,1,0,1,0,0,0,2012,29
100,2012-07-21,2,1,0,2,0,0,0,2012,29
100,2012-07-22,3,1,0,1,0,1,0,2012,29
100,2012-07-25,3,0,0,0,0,0,0,2012,30
100,2012-07-27,3,0,0,0,0,0,0,2012,30
100,2012-07-28,2,2,0,3,0,1,0,2012,30
100,2012-07-30,1,0,0,0,0,0,0,2012,31
100,2012-07-31,4,2,0,3,0,1,0,2012,31
100,2012-08-01,1,1,0,1,0,0,0,2012,31
100,2012-08-02,2,1,0,1,0,0,0,2012,31
100,2012-08-03,2,0,0,0,0,0,0,2012,31
100,2012-08-04,1,0,0,0,0,0,0,2012,31
100,2012-08-05,1,0,0,0,0,0,0,2012,31
100,2012-08-06,2,0,0,0,0,0,0,2012,32
100,2012-08-07,1,0,0,0,0,0,0,2012,32
100,2012-08-09,3,0,0,0,0,0,0,2012,32
100,2012-08-11,1,0,0,0,0,0,0,2012,32
100,2012-08-12,2,0,0,0,0,0,0,2012,32
100,2012-08-13,3,2,0,2,0,0,0,2012,33
100,2012-08-14,1,0,0,0,0,0,0,2012,33
100,2012-08-15,3,1,0,1,0,0,0,2012,33
100,2012-08-17,1,0,0,0,0,0,0,2012,33
100,2012-08-23,1,0,0,0,0,0,0,2012,34
100,2012-08-24,1,0,0,0,0,0,0,2012,34
100,2012-08-25,4,1,0,1,0,0,0,2012,34
100,2012-08-26,1,0,0,0,0,0,0,2012,34
100,2012-08-27,1,0,0,0,0,0,0,2012,35
100,2012-08-28,1,0,0,0,0,0,0,2012,35
100,2012-08-31,4,0,0,0,0,0,0,2012,35
100,2012-09-01,1,1,0,1,0,1,0,2012,35
100,2012-09-02,3,1,0,1,0,0,1,2012,35
100,2012-09-03,1,0,0,0,0,0,0,2012,36
100,2012-09-05,1,0,0,0,0,0,0,2012,36
100,2012-09-06,3,1,0,2,0,0,0,2012,36
100,2012-09-07,3,0,0,0,0,0,0,2012,36
100,2012-09-08,2,0,0,0,0,0,0,2012,36
100,2012-09-09,1,0,0,0,0,0,0,2012,36
