precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
78,2012-07-01,3,1,0,1,0,0,1,2012,26
78,2012-07-02,4,0,0,0,0,0,0,2012,27
78,2012-07-03,8,2,0,3,0,0,3,2012,27
78,2012-07-04,1,0,0,0,0,0,0,2012,27
78,2012-07-05,4,1,0,2,0,0,0,2012,27
78,2012-07-06,2,1,0,1,0,0,0,2012,27
78,2012-07-07,5,0,0,0,0,0,0,2012,27
78,2012-07-08,2,0,0,0,0,0,0,2012,27
78,2012-07-09,1,0,0,0,0,0,0,2012,28
78,2012-07-10,6,0,0,0,0,0,0,2012,28
78,2012-07-11,8,1,0,1,0,1,0,2012,28
78,2012-07-12,10,1,0,1,0,0,1,2012,28
78,2012-07-13,4,1,0,1,0,0,0,2012,28
78,2012-07-14,7,1,0,1,0,0,1,2012,28
78,2012-07-15,5,1,0,1,0,0,1,2012,28
78,2012-07-16,7,1,0,1,0,0,0,2012,29
78,2012-07-17,10,0,0,0,0,0,0,2012,29
78,2012-07-18,6,1,0,1,0,1,0,2012,29
78,2012-07-19,3,1,0,1,0,0,0,2012,29
78,2012-07-20,3,0,0,0,0,0,0,2012,29
78,2012-07-21,7,1,0,1,0,1,0,2012,29
78,2012-07-22,5,1,0,1,0,0,0,2012,29
78,2012-07-23,4,0,0,0,0,0,0,2012,30
78,2012-07-24,5,0,0,0,0,0,0,2012,30
78,2012-07-25,6,0,0,0,0,0,0,2012,30
78,2012-07-26,3,1,0,1,0,0,0,2012,30
78,2012-07-27,7,0,0,0,0,0,0,2012,30
78,2012-07-28,8,0,0,0,0,0,0,2012,30
78,2012-07-29,3,1,0,1,0,1,0,2012,30
78,2012-07-30,5,1,0,1,0,1,0,2012,31
78,2012-07-31,5,0,0,0,0,0,0,2012,31
78,2012-08-01,7,2,0,2,0,0,0,2012,31
78,2012-08-02,5,1,0,2,0,0,0,2012,31
78,2012-08-03,4,0,0,0,0,0,0,2012,31
78,2012-08-04,5,1,0,1,0,0,1,2012,31
78,2012-08-05,4,1,0,1,0,0,0,2012,31
78,2012-08-06,3,0,0,0,0,0,0,2012,32
78,2012-08-07,6,1,0,1,0,0,0,2012,32
78,2012-08-08,11,0,0,0,0,0,0,2012,32
78,2012-08-09,7,1,0,1,0,0,0,2012,32
78,2012-08-10,6,1,0,1,0,0,1,2012,32
78,2012-08-11,5,2,0,2,0,0,1,2012,32
78,2012-08-12,4,1,0,1,0,1,0,2012,32
78,2012-08-13,5,1,0,2,0,0,0,2012,33
78,2012-08-14,3,0,0,0,0,0,0,2012,33
78,2012-08-15,6,1,0,1,0,1,0,2012,33
78,2012-08-16,6,2,0,2,0,1,0,2012,33
78,2012-08-17,8,2,0,2,0,2,0,2012,33
78,2012-08-18,7,1,0,1,0,1,0,2012,33
78,2012-08-19,3,1,0,1,0,1,0,2012,33
78,2012-08-20,2,1,0,1,0,0,1,2012,34
78,2012-08-21,5,0,0,0,0,0,0,2012,34
78,2012-08-22,5,0,0,0,0,0,0,2012,34
78,2012-08-23,5,0,0,0,0,0,0,2012,34
78,2012-08-24,4,1,0,1,0,0,0,2012,34
78,2012-08-25,5,1,0,1,0,0,0,2012,34
78,2012-08-26,5,1,0,1,0,1,0,2012,34
78,2012-08-27,7,1,0,1,0,0,0,2012,35
78,2012-08-28,3,0,0,0,0,0,0,2012,35
78,2012-08-29,4,1,0,3,0,0,0,2012,35
78,2012-08-30,8,2,0,2,0,1,1,2012,35
78,2012-08-31,4,0,0,0,0,0,0,2012,35
78,2012-09-01,4,0,0,0,0,0,0,2012,35
78,2012-09-02,2,0,0,0,0,0,0,2012,35
78,2012-09-03,4,2,0,3,0,0,1,2012,36
78,2012-09-04,7,2,0,2,0,1,1,2012,36
78,2012-09-05,3,0,0,0,0,0,0,2012,36
78,2012-09-06,8,1,0,1,0,0,1,2012,36
78,2012-09-07,3,0,0,0,0,0,0,2012,36
78,2012-09-08,9,3,0,3,0,1,1,2012,36
78,2012-09-09,2,0,0,0,0,0,0,2012,36
78,2012-09-10,6,2,0,3,0,0,1,2012,37
78,2012-09-11,5,1,0,1,0,1,0,2012,37
78,2012-09-12,6,2,0,3,0,0,0,2012,37
78,2012-09-13,7,2,0,2,0,0,0,2012,37
78,2012-09-14,4,0,0,0,0,0,0,2012,37
78,2012-09-15,4,0,0,0,0,0,0,2012,37
78,2012-09-17,4,1,0,1,0,0,0,2012,38
78,2012-09-18,6,1,0,1,0,0,1,2012,38
78,2012-09-19,11,2,0,2,0,1,0,2012,38
78,2012-09-20,6,1,0,3,0,0,0,2012,38
78,2012-09-21,5,0,0,0,0,0,0,2012,38
78,2012-09-22,5,1,0,1,0,1,0,2012,38
78,2012-09-23,6,3,0,3,0,0,1,2012,38
78,2012-09-24,3,0,0,0,0,0,0,2012,39
78,2012-09-25,8,1,0,1,0,1,0,2012,39
78,2012-09-26,3,1,0,1,0,0,1,2012,39
78,2012-09-27,9,1,0,1,0,0,1,2012,39
78,2012-09-28,7,1,0,1,0,0,0,2012,39
78,2012-09-29,7,1,0,1,0,0,0,2012,39
78,2012-09-30,8,0,0,0,0,0,0,2012,39
78,2012-10-01,4,3,0,3,0,1,1,2012,40
78,2012-10-02,7,2,0,2,0,1,1,2012,40
78,2012-10-03,7,1,0,1,0,0,1,2012,40
78,2012-10-04,8,2,0,3,0,1,0,2012,40
78,2012-10-05,9,1,0,3,0,0,0,2012,40
78,2012-10-06,8,3,0,3,0,2,0,2012,40
78,2012-10-07,1,0,0,0,0,0,0,2012,40
78,2012-10-08,5,0,0,0,0,0,0,2012,41
78,2012-10-09,7,3,0,3,0,1,0,2012,41
78,2012-10-10,5,1,0,1,0,0,0,2012,41
78,2012-10-11,5,0,0,0,0,0,0,2012,41
78,2012-10-12,4,2,0,2,0,0,1,2012,41
78,2012-10-13,7,1,0,1,0,0,1,2012,41
78,2012-10-14,2,1,0,1,0,0,0,2012,41
78,2012-10-15,4,0,0,0,0,0,0,2012,42
78,2012-10-16,5,1,0,1,0,0,1,2012,42
78,2012-10-17,5,2,0,2,0,0,0,2012,42
78,2012-10-18,3,2,0,2,0,0,2,2012,42
78,2012-10-19,6,2,0,2,0,1,0,2012,42
78,2012-10-20,6,1,0,1,0,0,0,2012,42
78,2012-10-21,5,0,0,0,0,0,0,2012,42
78,2012-10-22,9,2,0,2,0,1,0,2012,43
78,2012-10-23,5,2,0,3,0,0,0,2012,43
78,2012-10-24,3,1,0,1,0,0,0,2012,43
78,2012-10-25,5,0,0,0,0,0,0,2012,43
78,2012-10-26,5,1,0,1,0,1,0,2012,43
78,2012-10-27,8,0,0,0,0,0,0,2012,43
78,2012-10-28,2,2,0,3,0,0,1,2012,43
78,2012-10-30,3,0,0,0,0,0,0,2012,44
78,2012-10-31,3,1,0,1,0,1,0,2012,44
78,2012-11-01,7,1,0,1,0,0,0,2012,44
78,2012-11-02,2,0,0,0,0,0,0,2012,44
78,2012-11-03,2,0,0,0,0,0,0,2012,44
78,2012-11-04,2,0,0,0,0,0,0,2012,44
78,2012-11-05,6,1,0,1,0,1,0,2012,45
78,2012-11-06,4,0,0,0,0,0,0,2012,45
78,2012-11-07,7,0,0,0,0,0,0,2012,45
78,2012-11-08,5,0,0,0,0,0,0,2012,45
78,2012-11-09,9,1,0,1,0,0,1,2012,45
78,2012-11-10,5,1,0,1,0,1,0,2012,45
78,2012-11-11,3,1,0,1,0,0,1,2012,45
78,2012-11-12,8,2,0,4,0,0,0,2012,46
78,2012-11-13,4,2,0,2,0,0,2,2012,46
78,2012-11-14,7,0,0,0,0,0,0,2012,46
78,2012-11-15,8,1,0,1,0,1,0,2012,46
