precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
81,2012-07-01,1,0,0,0,0,0,0,2012,26
81,2012-07-02,1,1,0,2,0,0,2,2012,27
81,2012-07-03,3,2,0,7,0,0,1,2012,27
81,2012-07-04,1,0,0,0,0,0,0,2012,27
81,2012-07-05,6,0,0,0,0,0,0,2012,27
81,2012-07-06,1,1,0,4,0,0,0,2012,27
81,2012-07-07,2,0,0,0,0,0,0,2012,27
81,2012-07-08,4,0,0,0,0,0,0,2012,27
81,2012-07-09,2,1,0,1,0,0,0,2012,28
81,2012-07-10,4,1,0,1,0,0,1,2012,28
81,2012-07-12,3,1,0,1,0,0,0,2012,28
81,2012-07-13,2,1,0,1,0,0,1,2012,28
81,2012-07-14,3,1,0,1,0,1,0,2012,28
81,2012-07-15,2,0,0,0,0,0,0,2012,28
81,2012-07-16,6,4,0,6,0,0,1,2012,29
81,2012-07-17,3,1,0,1,0,0,0,2012,29
81,2012-07-18,4,1,0,1,0,1,0,2012,29
81,2012-07-19,2,1,0,1,0,0,0,2012,29
81,2012-07-20,4,1,0,4,0,1,0,2012,29
81,2012-07-21,3,2,0,3,0,1,0,2012,29
81,2012-07-22,3,2,0,3,0,0,1,2012,29
81,2012-07-23,2,0,0,0,0,0,0,2012,30
81,2012-07-24,4,0,0,0,0,0,0,2012,30
81,2012-07-25,1,0,0,0,0,0,0,2012,30
81,2012-07-26,2,0,0,0,0,0,0,2012,30
81,2012-07-27,3,0,0,0,0,0,0,2012,30
81,2012-07-28,2,1,0,1,0,0,1,2012,30
81,2012-07-29,3,1,0,1,0,0,0,2012,30
81,2012-07-30,2,0,0,0,0,0,0,2012,31
81,2012-07-31,1,0,0,0,0,0,0,2012,31
81,2012-08-01,2,1,0,1,0,0,0,2012,31
81,2012-08-02,2,0,0,0,0,0,0,2012,31
81,2012-08-03,2,0,0,0,0,0,0,2012,31
81,2012-08-04,6,2,0,3,0,0,1,2012,31
81,2012-08-05,4,0,0,0,0,0,0,2012,31
81,2012-08-07,5,0,0,0,0,0,0,2012,32
81,2012-08-08,4,1,0,1,0,0,1,2012,32
81,2012-08-09,2,1,0,2,0,0,0,2012,32
81,2012-08-10,5,2,0,3,0,1,0,2012,32
81,2012-08-11,4,1,0,2,0,0,0,2012,32
81,2012-08-12,4,1,0,1,0,1,0,2012,32
81,2012-08-13,6,1,0,1,0,0,1,2012,33
81,2012-08-14,2,1,0,1,0,0,0,2012,33
81,2012-08-15,4,1,0,1,0,0,1,2012,33
81,2012-08-16,4,1,0,1,0,0,1,2012,33
81,2012-08-17,3,2,0,2,0,0,1,2012,33
81,2012-08-18,4,1,0,1,0,0,0,2012,33
81,2012-08-19,1,1,0,4,0,0,0,2012,33
81,2012-08-20,1,0,0,0,0,0,0,2012,34
81,2012-08-21,4,1,0,1,0,0,0,2012,34
81,2012-08-22,1,1,0,1,0,1,0,2012,34
81,2012-08-23,2,0,0,0,0,0,0,2012,34
81,2012-08-24,1,1,0,1,0,1,0,2012,34
81,2012-08-25,2,2,0,3,0,1,0,2012,34
81,2012-08-26,2,1,0,1,0,0,0,2012,34
81,2012-08-27,1,1,0,1,0,1,0,2012,35
