precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
123,2012-07-01,6,1,0,1,0,0,0,2012,26
123,2012-07-02,5,1,0,2,0,0,0,2012,27
123,2012-07-03,1,0,0,0,0,0,0,2012,27
123,2012-07-04,2,0,0,0,0,0,0,2012,27
123,2012-07-05,8,1,0,1,0,1,0,2012,27
123,2012-07-06,5,1,0,1,0,0,0,2012,27
123,2012-07-07,5,0,0,0,0,0,0,2012,27
123,2012-07-08,4,1,0,2,0,0,0,2012,27
123,2012-07-09,2,1,0,1,0,0,0,2012,28
123,2012-07-10,1,0,0,0,0,0,0,2012,28
123,2012-07-11,3,1,0,1,0,0,0,2012,28
123,2012-07-12,6,2,0,4,0,0,0,2012,28
123,2012-07-13,4,0,0,0,0,0,0,2012,28
123,2012-07-14,6,0,0,0,0,0,0,2012,28
123,2012-07-15,6,1,0,1,0,0,0,2012,28
123,2012-07-16,5,1,0,1,0,0,0,2012,29
123,2012-07-17,2,0,0,0,0,0,0,2012,29
123,2012-07-18,4,0,0,0,0,0,0,2012,29
123,2012-07-19,2,0,0,0,0,0,0,2012,29
123,2012-07-20,2,1,0,1,0,0,0,2012,29
123,2012-07-21,3,1,0,1,0,0,0,2012,29
123,2012-07-22,3,0,0,0,0,0,0,2012,29
123,2012-07-23,3,0,0,0,0,0,0,2012,30
123,2012-07-24,4,0,0,0,0,0,0,2012,30
123,2012-07-25,3,0,0,0,0,0,0,2012,30
123,2012-07-26,4,2,0,3,0,0,0,2012,30
123,2012-07-27,6,3,0,5,0,1,0,2012,30
123,2012-07-28,2,0,0,0,0,0,0,2012,30
123,2012-07-29,3,0,0,0,0,0,0,2012,30
123,2012-07-30,7,0,0,0,0,0,0,2012,31
123,2012-07-31,5,1,0,1,0,0,0,2012,31
123,2012-08-01,7,3,0,4,0,0,0,2012,31
123,2012-08-02,6,0,0,0,0,0,0,2012,31
123,2012-08-03,6,1,0,3,0,0,0,2012,31
123,2012-08-04,6,0,0,0,0,0,0,2012,31
123,2012-08-05,5,0,0,0,0,0,0,2012,31
123,2012-08-06,2,1,0,1,0,0,0,2012,32
123,2012-08-07,7,1,0,2,0,0,0,2012,32
123,2012-08-08,3,2,0,3,0,0,0,2012,32
123,2012-08-09,5,0,0,0,0,0,0,2012,32
123,2012-08-10,4,1,0,2,0,0,0,2012,32
123,2012-08-11,3,0,0,0,0,0,0,2012,32
123,2012-08-12,3,1,0,1,0,0,0,2012,32
123,2012-08-13,6,1,0,1,0,0,0,2012,33
123,2012-08-14,4,1,0,1,0,0,0,2012,33
123,2012-08-15,6,1,0,3,0,0,0,2012,33
123,2012-08-16,6,1,0,1,0,0,0,2012,33
123,2012-08-17,4,0,0,0,0,0,0,2012,33
123,2012-08-18,5,1,0,2,0,0,0,2012,33
123,2012-08-19,5,1,0,2,0,0,0,2012,33
123,2012-08-20,3,0,0,0,0,0,0,2012,34
123,2012-08-21,4,1,0,1,0,0,0,2012,34
123,2012-08-22,3,1,0,1,0,0,0,2012,34
123,2012-08-23,7,2,0,2,0,0,0,2012,34
123,2012-08-24,5,0,0,0,0,0,0,2012,34
123,2012-08-25,6,0,0,0,0,0,0,2012,34
123,2012-08-26,4,1,0,1,0,0,0,2012,34
123,2012-08-27,8,2,1,6,2,0,0,2012,35
123,2012-08-28,5,0,0,0,0,0,0,2012,35
123,2012-08-29,4,2,0,4,0,0,0,2012,35
123,2012-08-30,9,1,0,1,0,0,0,2012,35
123,2012-08-31,10,2,0,4,0,0,0,2012,35
123,2012-09-01,5,1,0,1,0,0,0,2012,35
123,2012-09-02,2,0,0,0,0,0,0,2012,35
123,2012-09-04,6,2,0,2,0,0,0,2012,36
123,2012-09-05,5,1,0,1,0,0,0,2012,36
123,2012-09-06,2,0,0,0,0,0,0,2012,36
123,2012-09-07,7,2,0,3,0,0,0,2012,36
123,2012-09-08,6,2,0,2,0,0,0,2012,36
123,2012-09-09,5,0,0,0,0,0,0,2012,36
123,2012-09-10,5,3,0,3,0,0,1,2012,37
123,2012-09-11,1,0,0,0,0,0,0,2012,37
123,2012-09-12,7,0,0,0,0,0,0,2012,37
123,2012-09-13,5,1,0,1,0,0,0,2012,37
123,2012-09-14,3,1,0,1,0,0,0,2012,37
123,2012-09-15,1,0,0,0,0,0,0,2012,37
123,2012-09-16,3,1,0,1,0,0,0,2012,37
123,2012-09-17,3,1,0,3,0,0,0,2012,38
123,2012-09-18,3,0,0,0,0,0,0,2012,38
123,2012-09-19,3,0,0,0,0,0,0,2012,38
123,2012-09-20,7,3,0,6,0,0,0,2012,38
123,2012-09-21,10,3,0,5,0,0,0,2012,38
123,2012-09-22,4,0,0,0,0,0,0,2012,38
123,2012-09-23,6,1,0,1,0,0,0,2012,38
123,2012-09-24,2,0,0,0,0,0,0,2012,39
123,2012-09-25,4,2,0,6,0,0,0,2012,39
123,2012-09-26,6,0,0,0,0,0,0,2012,39
