precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
114,2012-07-01,10,2,0,5,0,0,0,2012,26
114,2012-07-02,6,2,0,2,0,0,0,2012,27
114,2012-07-03,16,3,0,7,0,0,0,2012,27
114,2012-07-04,8,2,0,3,0,0,1,2012,27
114,2012-07-05,10,2,0,2,0,1,0,2012,27
114,2012-07-06,9,2,0,2,0,0,1,2012,27
114,2012-07-07,10,2,0,3,0,0,2,2012,27
114,2012-07-08,9,3,0,3,0,0,1,2012,27
114,2012-07-09,14,5,0,8,0,1,1,2012,28
114,2012-07-10,10,2,0,2,0,0,1,2012,28
114,2012-07-11,8,1,0,1,0,0,1,2012,28
114,2012-07-12,10,3,0,4,0,0,0,2012,28
114,2012-07-13,7,1,0,1,0,0,1,2012,28
114,2012-07-14,9,3,0,6,0,0,4,2012,28
114,2012-07-15,10,3,0,4,0,0,1,2012,28
114,2012-07-16,12,0,0,0,0,0,0,2012,29
114,2012-07-17,8,3,0,5,0,0,0,2012,29
114,2012-07-18,10,1,0,1,0,0,0,2012,29
114,2012-07-19,11,1,0,1,0,0,0,2012,29
114,2012-07-20,13,3,0,4,0,1,0,2012,29
114,2012-07-21,12,3,0,3,0,0,1,2012,29
114,2012-07-22,11,3,0,4,0,0,1,2012,29
114,2012-07-23,7,0,0,0,0,0,0,2012,30
114,2012-07-24,7,0,0,0,0,0,0,2012,30
114,2012-07-25,8,1,0,1,0,0,1,2012,30
114,2012-07-26,4,1,0,1,0,0,0,2012,30
114,2012-07-27,10,1,0,1,0,0,1,2012,30
114,2012-07-28,9,1,0,3,0,0,0,2012,30
114,2012-07-29,9,1,0,2,0,0,0,2012,30
114,2012-07-30,7,0,0,0,0,0,0,2012,31
114,2012-07-31,8,2,0,2,0,0,1,2012,31
114,2012-08-01,18,2,0,2,0,1,1,2012,31
114,2012-08-02,9,4,0,5,0,0,4,2012,31
114,2012-08-03,5,2,0,3,0,0,0,2012,31
114,2012-08-04,17,5,0,5,0,1,2,2012,31
114,2012-08-05,5,3,0,5,0,0,1,2012,31
114,2012-08-06,10,3,0,3,0,0,1,2012,32
114,2012-08-07,13,2,0,12,0,1,0,2012,32
114,2012-08-08,7,0,0,0,0,0,0,2012,32
114,2012-08-09,12,3,0,5,0,0,0,2012,32
114,2012-08-10,15,3,0,3,0,1,2,2012,32
114,2012-08-11,5,1,0,1,0,0,0,2012,32
114,2012-08-12,13,0,0,0,0,0,0,2012,32
114,2012-08-13,10,3,0,3,0,0,2,2012,33
114,2012-08-14,10,2,0,3,0,0,0,2012,33
114,2012-08-15,10,4,0,9,0,1,1,2012,33
114,2012-08-16,11,3,0,4,0,0,1,2012,33
114,2012-08-17,11,4,0,4,0,0,2,2012,33
114,2012-08-18,8,1,0,2,0,0,0,2012,33
114,2012-08-19,6,2,0,2,0,0,0,2012,33
114,2012-08-20,9,1,1,2,1,0,1,2012,34
114,2012-08-21,3,0,0,0,0,0,0,2012,34
114,2012-08-22,9,1,0,1,0,0,0,2012,34
114,2012-08-23,6,3,0,3,0,1,0,2012,34
114,2012-08-24,6,2,0,2,0,0,0,2012,34
114,2012-08-25,6,1,0,2,0,0,1,2012,34
114,2012-08-26,9,2,0,2,0,1,0,2012,34
114,2012-08-27,10,2,0,2,0,0,0,2012,35
114,2012-08-28,10,3,0,4,0,0,0,2012,35
114,2012-08-29,6,0,0,0,0,0,0,2012,35
114,2012-08-30,7,2,0,2,0,0,1,2012,35
114,2012-08-31,12,0,0,0,0,0,0,2012,35
114,2012-09-01,6,1,0,1,0,0,0,2012,35
114,2012-09-02,5,2,0,2,0,0,2,2012,35
114,2012-09-03,5,3,0,5,0,0,2,2012,36
114,2012-09-04,15,3,0,4,0,0,0,2012,36
114,2012-09-05,9,3,0,4,0,0,0,2012,36
114,2012-09-06,8,2,0,4,0,0,0,2012,36
114,2012-09-07,16,6,0,7,0,0,3,2012,36
114,2012-09-08,12,2,0,2,0,0,0,2012,36
114,2012-09-09,10,2,0,2,0,0,0,2012,36
114,2012-09-10,13,2,0,2,0,0,0,2012,37
114,2012-09-11,3,1,0,1,0,1,0,2012,37
114,2012-09-12,5,1,0,1,0,0,1,2012,37
114,2012-09-13,9,1,0,1,0,1,0,2012,37
114,2012-09-14,14,3,0,5,0,1,3,2012,37
114,2012-09-15,10,2,0,2,0,2,0,2012,37
114,2012-09-16,9,2,1,2,1,0,1,2012,37
114,2012-09-17,6,2,0,2,0,0,1,2012,38
114,2012-09-18,11,2,0,2,0,0,1,2012,38
114,2012-09-19,15,2,0,5,0,1,0,2012,38
114,2012-09-20,5,2,0,3,0,0,3,2012,38
114,2012-09-21,11,1,0,1,0,0,1,2012,38
114,2012-09-22,10,4,0,6,0,2,0,2012,38
114,2012-09-23,6,3,0,3,0,2,0,2012,38
114,2012-09-24,10,3,0,3,0,0,2,2012,39
114,2012-09-25,12,4,0,6,0,0,3,2012,39
114,2012-09-26,7,0,0,0,0,0,0,2012,39
114,2012-09-27,2,0,0,0,0,0,0,2012,39
114,2012-09-28,12,3,0,3,0,2,1,2012,39
114,2012-09-29,12,1,0,1,0,0,0,2012,39
114,2012-09-30,6,0,0,0,0,0,0,2012,39
114,2012-10-01,7,0,0,0,0,0,0,2012,40
114,2012-10-02,13,4,0,6,0,0,2,2012,40
