precinct,date,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,year,week
111,2012-07-01,10,0,0,0,0,0,0,2012,26
111,2012-07-02,4,1,0,1,0,0,0,2012,27
111,2012-07-03,8,0,0,0,0,0,0,2012,27
111,2012-07-04,6,3,0,5,0,0,0,2012,27
111,2012-07-05,7,0,0,0,0,0,0,2012,27
111,2012-07-06,6,2,0,2,0,1,1,2012,27
111,2012-07-07,14,2,0,3,0,0,0,2012,27
111,2012-07-08,11,3,0,4,0,0,0,2012,27
111,2012-07-09,12,3,0,3,0,0,0,2012,28
111,2012-07-10,7,2,0,4,0,0,0,2012,28
111,2012-07-11,12,1,0,3,0,0,0,2012,28
111,2012-07-12,10,1,0,1,0,0,0,2012,28
111,2012-07-13,5,1,0,4,0,0,0,2012,28
111,2012-07-14,17,1,0,1,0,0,0,2012,28
111,2012-07-15,2,0,0,0,0,0,0,2012,28
111,2012-07-16,5,0,0,0,0,0,0,2012,29
111,2012-07-17,13,3,0,6,0,0,0,2012,29
111,2012-07-18,8,0,0,0,0,0,0,2012,29
111,2012-07-19,16,3,0,3,0,1,1,2012,29
111,2012-07-20,15,0,0,0,0,0,0,2012,29
111,2012-07-21,9,1,0,1,0,0,0,2012,29
111,2012-07-22,5,2,0,6,0,0,0,2012,29
111,2012-07-23,6,2,0,3,0,0,0,2012,30
111,2012-07-24,14,1,0,4,0,0,0,2012,30
111,2012-07-25,12,1,0,1,0,1,0,2012,30
111,2012-07-26,11,1,0,2,0,0,2,2012,30
111,2012-07-27,18,5,0,5,0,1,0,2012,30
111,2012-07-28,11,1,0,1,0,0,0,2012,30
111,2012-07-29,4,0,0,0,0,0,0,2012,30
111,2012-07-30,11,1,0,2,0,0,0,2012,31
111,2012-07-31,7,1,0,1,0,0,0,2012,31
111,2012-08-01,11,0,0,0,0,0,0,2012,31
111,2012-08-02,5,0,0,0,0,0,0,2012,31
111,2012-08-03,1,0,0,0,0,0,0,2012,31
111,2012-08-04,11,1,0,1,0,0,0,2012,31
111,2012-08-05,6,4,0,6,0,0,0,2012,31
111,2012-08-06,8,0,0,0,0,0,0,2012,32
111,2012-08-07,7,1,0,1,0,0,0,2012,32
111,2012-08-08,6,0,0,0,0,0,0,2012,32
111,2012-08-09,8,1,0,2,0,0,0,2012,32
111,2012-08-10,5,1,0,1,0,0,0,2012,32
111,2012-08-11,11,1,0,1,0,0,0,2012,32
111,2012-08-12,4,2,0,3,0,0,0,2012,32
111,2012-08-13,3,1,0,1,0,0,0,2012,33
111,2012-08-14,9,0,0,0,0,0,0,2012,33
111,2012-08-15,4,1,0,1,0,0,0,2012,33
111,2012-08-16,13,3,0,3,0,0,1,2012,33
111,2012-08-17,3,1,0,1,0,0,0,2012,33
111,2012-08-18,8,0,0,0,0,0,0,2012,33
111,2012-08-19,11,1,0,1,0,0,0,2012,33
111,2012-08-20,6,2,0,2,0,0,0,2012,34
111,2012-08-21,9,2,0,4,0,0,0,2012,34
111,2012-08-22,5,3,0,5,0,0,1,2012,34
111,2012-08-23,10,1,0,6,0,0,0,2012,34
111,2012-08-24,4,1,0,1,0,0,0,2012,34
111,2012-08-25,17,2,0,4,0,0,0,2012,34
111,2012-08-26,4,0,0,0,0,0,0,2012,34
111,2012-08-27,16,1,0,1,0,1,0,2012,35
111,2012-08-28,6,0,0,0,0,0,0,2012,35
111,2012-08-29,8,3,0,4,0,1,1,2012,35
111,2012-08-30,7,1,0,1,0,0,0,2012,35
