year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,107,2012-06-25 through 2012-07-01,5,3,0,3,0,0,1,1
2012,27,107,2012-07-02 through 2012-07-08,44,6,0,11,0,0,0,2
2012,28,107,2012-07-09 through 2012-07-15,50,11,0,21,0,1,2,3
2012,29,107,2012-07-16 through 2012-07-22,55,12,0,20,0,0,2,4
2012,30,107,2012-07-23 through 2012-07-29,41,5,0,9,0,0,1,5
2012,31,107,2012-07-30 through 2012-08-05,50,7,0,11,0,0,0,6
2012,32,107,2012-08-06 through 2012-08-12,46,6,0,10,0,0,1,7
2012,33,107,2012-08-13 through 2012-08-19,62,13,0,20,0,0,2,8
2012,34,107,2012-08-20 through 2012-08-26,45,14,1,23,1,1,1,9
2012,35,107,2012-08-27 through 2012-09-02,66,6,0,11,0,1,1,10
2012,36,107,2012-09-03 through 2012-09-09,45,11,0,15,0,1,1,11
2012,37,107,2012-09-10 through 2012-09-16,66,10,0,13,0,1,1,12
2012,38,107,2012-09-17 through 2012-09-23,65,11,1,18,1,1,5,13
2012,39,107,2012-09-24 through 2012-09-30,57,15,0,18,0,1,2,14
2012,40,107,2012-10-01 through 2012-10-07,51,9,0,11,0,1,2,15
2012,41,107,2012-10-08 through 2012-10-14,62,16,1,25,1,0,6,16
2012,42,107,2012-10-15 through 2012-10-21,71,18,0,37,0,0,2,17
2012,43,107,2012-10-22 through 2012-10-28,53,10,1,16,1,0,2,18
2012,44,107,2012-10-29 through 2012-11-04,41,5,0,8,0,0,1,19
2012,45,107,2012-11-05 through 2012-11-11,66,10,0,14,0,0,5,20
2012,46,107,2012-11-12 through 2012-11-18,66,15,0,23,0,0,3,21
2012,47,107,2012-11-19 through 2012-11-25,42,10,0,17,0,0,2,22
2012,48,107,2012-11-26 through 2012-12-02,62,15,0,18,0,0,2,23
2012,49,107,2012-12-03 through 2012-12-09,67,18,0,25,0,0,4,24
2012,50,107,2012-12-10 through 2012-12-16,39,6,0,10,0,0,2,25
2012,51,107,2012-12-17 through 2012-12-23,65,10,0,11,0,0,3,26
2012,52,107,2012-12-24 through 2012-12-30,49,13,0,15,0,0,4,27
2013,1,107,2012-12-31 through 2013-01-06,37,5,0,7,0,0,1,28
2013,2,107,2013-01-07 through 2013-01-13,39,9,0,10,0,0,1,29
2013,3,107,2013-01-14 through 2013-01-20,43,4,0,4,0,0,1,30
2013,4,107,2013-01-21 through 2013-01-27,70,16,0,24,0,0,5,31
2013,5,107,2013-01-28 through 2013-02-03,75,13,0,17,0,1,4,32
2013,6,107,2013-02-04 through 2013-02-10,46,4,0,5,0,0,1,33
2013,7,107,2013-02-11 through 2013-02-17,56,12,0,19,0,1,3,34
2013,8,107,2013-02-18 through 2013-02-24,45,16,0,20,0,0,3,35
2013,9,107,2013-02-25 through 2013-03-03,67,16,1,24,1,0,3,36
2013,10,107,2013-03-04 through 2013-03-10,49,6,0,16,0,0,3,37
2013,11,107,2013-03-11 through 2013-03-17,66,14,1,21,1,0,2,38
2013,12,107,2013-03-18 through 2013-03-24,58,10,0,14,0,0,5,39
2013,13,107,2013-03-25 through 2013-03-31,40,11,0,14,0,0,3,40
2013,14,107,2013-04-01 through 2013-04-07,50,7,0,11,0,0,3,41
2013,15,107,2013-04-08 through 2013-04-14,50,6,0,13,0,0,1,42
2013,16,107,2013-04-15 through 2013-04-21,66,11,0,22,0,1,0,43
2013,17,107,2013-04-22 through 2013-04-28,68,14,0,23,0,0,4,44
2013,18,107,2013-04-29 through 2013-05-05,55,17,0,27,0,1,0,45
2013,19,107,2013-05-06 through 2013-05-12,51,13,0,17,0,0,1,46
2013,20,107,2013-05-13 through 2013-05-19,64,9,0,11,0,0,1,47
2013,21,107,2013-05-20 through 2013-05-26,66,14,0,25,0,1,2,48
2013,22,107,2013-05-27 through 2013-06-02,62,11,0,12,0,0,0,49
2013,23,107,2013-06-03 through 2013-06-09,73,16,0,22,0,0,4,50
2013,24,107,2013-06-10 through 2013-06-16,63,8,0,10,0,0,4,51
2013,25,107,2013-06-17 through 2013-06-23,53,13,1,17,1,0,2,52
2013,26,107,2013-06-24 through 2013-06-30,51,11,1,15,2,1,1,53
2013,27,107,2013-07-01 through 2013-07-07,45,9,0,15,0,1,0,54
2013,28,107,2013-07-08 through 2013-07-14,36,8,0,10,0,0,3,55
2013,29,107,2013-07-15 through 2013-07-21,66,17,0,25,0,0,0,56
2013,30,107,2013-07-22 through 2013-07-28,58,15,0,18,0,2,4,57
2013,31,107,2013-07-29 through 2013-08-04,57,10,1,28,1,0,1,58
2013,32,107,2013-08-05 through 2013-08-11,57,10,0,14,0,0,2,59
2013,33,107,2013-08-12 through 2013-08-18,53,13,0,19,0,2,3,60
2013,34,107,2013-08-19 through 2013-08-25,51,9,0,13,0,0,1,61
2013,35,107,2013-08-26 through 2013-09-01,52,9,0,14,0,0,4,62
2013,36,107,2013-09-02 through 2013-09-08,59,6,0,7,0,0,0,63
2013,37,107,2013-09-09 through 2013-09-15,81,15,0,19,0,1,1,64
2013,38,107,2013-09-16 through 2013-09-22,68,15,0,19,0,0,5,65
2013,39,107,2013-09-23 through 2013-09-29,67,9,0,13,0,0,3,66
2013,40,107,2013-09-30 through 2013-10-06,84,17,0,20,0,1,2,67
2013,41,107,2013-10-07 through 2013-10-13,64,11,0,15,0,0,3,68
2013,42,107,2013-10-14 through 2013-10-20,71,12,0,15,0,0,6,69
2013,43,107,2013-10-21 through 2013-10-27,77,11,0,15,0,0,6,70
2013,44,107,2013-10-28 through 2013-11-03,81,14,0,18,0,0,4,71
2013,45,107,2013-11-04 through 2013-11-10,85,14,1,18,1,0,4,72
2013,46,107,2013-11-11 through 2013-11-17,72,8,0,9,0,0,2,73
2013,47,107,2013-11-18 through 2013-11-24,72,9,0,10,0,0,3,74
2013,48,107,2013-11-25 through 2013-12-01,64,11,0,15,0,0,0,75
2013,49,107,2013-12-02 through 2013-12-08,62,18,0,23,0,0,6,76
2013,50,107,2013-12-09 through 2013-12-15,74,9,0,12,0,1,4,77
2013,51,107,2013-12-16 through 2013-12-22,70,4,0,5,0,0,0,78
2013,52,107,2013-12-23 through 2013-12-29,49,8,0,9,0,0,2,79
2014,1,107,2013-12-30 through 2014-01-05,48,10,2,14,2,0,2,80
2014,2,107,2014-01-06 through 2014-01-12,57,12,0,14,0,1,5,81
2014,3,107,2014-01-13 through 2014-01-19,58,15,0,18,0,0,4,82
2014,4,107,2014-01-20 through 2014-01-26,80,9,0,14,0,0,1,83
2014,5,107,2014-01-27 through 2014-02-02,63,10,0,13,0,0,3,84
2014,6,107,2014-02-03 through 2014-02-09,63,7,0,8,0,0,2,85
2014,7,107,2014-02-10 through 2014-02-16,76,9,0,11,0,0,1,86
2014,8,107,2014-02-17 through 2014-02-23,64,7,1,8,2,0,2,87
2014,9,107,2014-02-24 through 2014-03-02,72,11,0,15,0,0,4,88
2014,10,107,2014-03-03 through 2014-03-09,51,6,0,9,0,0,1,89
2014,11,107,2014-03-10 through 2014-03-16,59,8,0,12,0,0,2,90
2014,12,107,2014-03-17 through 2014-03-23,81,6,0,13,0,0,1,91
2014,13,107,2014-03-24 through 2014-03-30,52,6,0,9,0,0,0,92
2014,14,107,2014-03-31 through 2014-04-06,68,11,0,13,0,0,2,93
