year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2013,20,73,2013-05-13 through 2013-05-19,25,4,0,4,0,0,2,47
2013,21,73,2013-05-20 through 2013-05-26,32,9,0,13,0,0,1,48
2013,22,73,2013-05-27 through 2013-06-02,50,17,0,28,0,2,4,49
2013,23,73,2013-06-03 through 2013-06-09,42,13,0,15,0,0,5,50
2013,24,73,2013-06-10 through 2013-06-16,44,10,0,14,0,2,0,51
2013,25,73,2013-06-17 through 2013-06-23,42,15,0,21,0,4,2,52
2013,26,73,2013-06-24 through 2013-06-30,38,14,0,24,0,2,6,53
2013,27,73,2013-07-01 through 2013-07-07,26,10,0,13,0,2,3,54
2013,28,73,2013-07-08 through 2013-07-14,33,13,0,19,0,1,4,55
2013,29,73,2013-07-15 through 2013-07-21,49,16,0,25,0,2,5,56
2013,30,73,2013-07-22 through 2013-07-28,40,12,0,21,0,1,6,57
2013,31,73,2013-07-29 through 2013-08-04,46,19,0,34,0,3,3,58
2013,32,73,2013-08-05 through 2013-08-11,24,8,0,9,0,0,2,59
2013,33,73,2013-08-12 through 2013-08-18,26,6,0,8,0,3,0,60
2013,34,73,2013-08-19 through 2013-08-25,37,19,0,27,0,3,7,61
2013,35,73,2013-08-26 through 2013-09-01,27,12,0,12,0,2,4,62
2013,36,73,2013-09-02 through 2013-09-08,30,13,0,19,0,2,3,63
2013,37,73,2013-09-09 through 2013-09-15,33,7,1,19,1,0,2,64
2013,38,73,2013-09-16 through 2013-09-22,28,5,0,11,0,1,2,65
2013,39,73,2013-09-23 through 2013-09-29,38,17,0,33,0,1,6,66
2013,40,73,2013-09-30 through 2013-10-06,30,9,0,13,0,1,2,67
2013,41,73,2013-10-07 through 2013-10-13,40,12,0,21,0,0,3,68
2013,42,73,2013-10-14 through 2013-10-20,34,12,0,16,0,1,4,69
2013,43,73,2013-10-21 through 2013-10-27,35,8,0,11,0,1,4,70
2013,44,73,2013-10-28 through 2013-11-03,33,10,0,13,0,0,5,71
2013,45,73,2013-11-04 through 2013-11-10,46,11,0,15,0,0,5,72
2013,46,73,2013-11-11 through 2013-11-17,38,8,0,11,0,0,4,73
2013,47,73,2013-11-18 through 2013-11-24,37,10,0,11,0,1,4,74
2013,48,73,2013-11-25 through 2013-12-01,47,11,0,12,0,2,6,75
2013,49,73,2013-12-02 through 2013-12-08,34,14,0,20,0,0,4,76
2013,50,73,2013-12-09 through 2013-12-15,41,17,0,24,0,0,2,77
2013,51,73,2013-12-16 through 2013-12-22,38,12,0,16,0,0,5,78
2013,52,73,2013-12-23 through 2013-12-29,32,10,0,11,0,0,2,79
2014,1,73,2013-12-30 through 2014-01-05,28,7,0,9,0,0,2,80
2014,2,73,2014-01-06 through 2014-01-12,42,13,0,13,0,1,6,81
2014,3,73,2014-01-13 through 2014-01-19,24,9,0,12,0,0,5,82
2014,4,73,2014-01-20 through 2014-01-26,31,4,0,6,0,0,2,83
2014,5,73,2014-01-27 through 2014-02-02,33,9,0,11,0,0,4,84
2014,6,73,2014-02-03 through 2014-02-09,28,8,0,12,0,0,4,85
2014,7,73,2014-02-10 through 2014-02-16,37,4,0,5,0,1,0,86
2014,8,73,2014-02-17 through 2014-02-23,26,9,0,18,0,0,3,87
2014,9,73,2014-02-24 through 2014-03-02,31,7,0,9,0,0,1,88
2014,10,73,2014-03-03 through 2014-03-09,41,7,0,11,0,0,1,89
2014,11,73,2014-03-10 through 2014-03-16,29,6,0,8,0,0,0,90
2014,12,73,2014-03-17 through 2014-03-23,38,13,1,19,1,0,5,91
2014,13,73,2014-03-24 through 2014-03-30,37,9,0,13,0,0,4,92
2014,14,73,2014-03-31 through 2014-04-06,38,8,0,9,0,0,4,93
2014,15,73,2014-04-07 through 2014-04-13,45,12,0,16,0,0,7,94
2014,16,73,2014-04-14 through 2014-04-20,35,10,0,16,0,0,4,95
2014,17,73,2014-04-21 through 2014-04-27,32,9,0,16,0,0,3,96
2014,18,73,2014-04-28 through 2014-05-04,37,10,0,14,0,1,4,97
2014,19,73,2014-05-05 through 2014-05-11,34,12,0,26,0,0,0,98
2014,20,73,2014-05-12 through 2014-05-18,29,12,0,17,0,0,5,99
2014,21,73,2014-05-19 through 2014-05-25,30,8,0,12,0,0,3,100
2014,22,73,2014-05-26 through 2014-06-01,45,15,0,19,0,1,7,101
2014,23,73,2014-06-02 through 2014-06-08,47,13,0,18,0,2,4,102
2014,24,73,2014-06-09 through 2014-06-15,37,9,0,17,0,2,2,103
2014,25,73,2014-06-16 through 2014-06-22,35,9,0,14,0,1,3,104
2014,26,73,2014-06-23 through 2014-06-29,47,18,0,22,0,2,8,105
2014,27,73,2014-06-30 through 2014-07-06,47,14,0,20,0,1,5,106
2014,28,73,2014-07-07 through 2014-07-13,30,9,0,12,0,0,1,107
2014,29,73,2014-07-14 through 2014-07-20,34,10,0,11,0,1,3,108
2014,30,73,2014-07-21 through 2014-07-27,45,15,0,25,0,0,2,109
2014,31,73,2014-07-28 through 2014-08-03,29,7,0,15,0,2,2,110
2014,32,73,2014-08-04 through 2014-08-10,42,15,0,16,0,2,2,111
2014,33,73,2014-08-11 through 2014-08-17,32,12,0,24,0,1,1,112
2014,34,73,2014-08-18 through 2014-08-24,20,6,0,10,0,0,4,113
2014,35,73,2014-08-25 through 2014-08-31,40,6,0,7,0,0,1,114
2014,36,73,2014-09-01 through 2014-09-07,40,10,0,11,0,1,1,115
2014,37,73,2014-09-08 through 2014-09-14,28,5,0,7,0,1,1,116
2014,38,73,2014-09-15 through 2014-09-21,34,6,0,8,0,1,2,117
2014,39,73,2014-09-22 through 2014-09-28,38,13,0,27,0,0,0,118
2014,40,73,2014-09-29 through 2014-10-05,30,8,0,11,0,1,2,119
2014,41,73,2014-10-06 through 2014-10-12,39,16,0,28,0,2,4,120
2014,42,73,2014-10-13 through 2014-10-19,36,9,0,12,0,1,1,121
2014,43,73,2014-10-20 through 2014-10-26,35,11,0,14,0,1,4,122
2014,44,73,2014-10-27 through 2014-11-02,41,12,0,13,0,1,1,123
2014,45,73,2014-11-03 through 2014-11-09,40,11,0,16,0,1,2,124
2014,46,73,2014-11-10 through 2014-11-16,35,6,0,13,0,0,2,125
2014,47,73,2014-11-17 through 2014-11-23,33,7,0,16,0,0,2,126
2014,48,73,2014-11-24 through 2014-11-30,34,6,0,13,0,0,0,127
2014,49,73,2014-12-01 through 2014-12-07,39,9,0,13,0,0,4,128
2014,50,73,2014-12-08 through 2014-12-14,38,6,0,8,0,0,3,129
2014,51,73,2014-12-15 through 2014-12-21,31,7,0,9,0,0,2,130
2014,52,73,2014-12-22 through 2014-12-28,35,13,0,14,0,0,4,131
2015,1,73,2014-12-29 through 2015-01-04,39,10,0,14,0,1,3,132
2015,2,73,2015-01-05 through 2015-01-11,39,9,0,14,0,0,3,133
2015,3,73,2015-01-12 through 2015-01-18,31,9,0,10,0,1,5,134
2015,4,73,2015-01-19 through 2015-01-25,29,7,0,13,0,0,1,135
2015,5,73,2015-01-26 through 2015-02-01,33,3,0,5,0,0,0,136
2015,6,73,2015-02-02 through 2015-02-08,54,12,0,16,0,0,1,137
2015,7,73,2015-02-09 through 2015-02-15,34,6,0,9,0,0,1,138
2015,8,73,2015-02-16 through 2015-02-22,37,6,0,8,0,0,0,139
2015,9,73,2015-02-23 through 2015-03-01,23,3,0,3,0,0,1,140
2015,10,73,2015-03-02 through 2015-03-08,56,11,0,21,0,0,0,141
2015,11,73,2015-03-09 through 2015-03-15,56,18,0,27,0,0,6,142
2015,12,73,2015-03-16 through 2015-03-22,40,6,0,6,0,1,3,143
2015,13,73,2015-03-23 through 2015-03-29,28,10,0,14,0,1,2,144
2015,14,73,2015-03-30 through 2015-04-05,37,14,0,21,0,0,4,145
2015,15,73,2015-04-06 through 2015-04-12,32,7,0,8,0,1,0,146
2015,16,73,2015-04-13 through 2015-04-19,9,2,0,2,0,1,1,147
