year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2014,51,103,2014-12-15 through 2014-12-21,52,15,0,16,0,1,8,130
2014,52,103,2014-12-22 through 2014-12-28,48,9,0,9,0,1,3,131
2015,1,103,2014-12-29 through 2015-01-04,46,16,0,22,0,0,6,132
2015,2,103,2015-01-05 through 2015-01-11,54,7,0,9,0,0,2,133
2015,3,103,2015-01-12 through 2015-01-18,60,15,0,23,0,0,6,134
2015,4,103,2015-01-19 through 2015-01-25,38,4,0,4,0,0,2,135
2015,5,103,2015-01-26 through 2015-02-01,50,7,0,13,0,0,1,136
2015,6,103,2015-02-02 through 2015-02-08,52,7,0,9,0,0,5,137
2015,7,103,2015-02-09 through 2015-02-15,44,9,0,13,0,0,5,138
2015,8,103,2015-02-16 through 2015-02-22,42,4,0,4,0,0,1,139
2015,9,103,2015-02-23 through 2015-03-01,41,4,0,5,0,0,0,140
2015,10,103,2015-03-02 through 2015-03-08,71,10,0,11,0,0,3,141
2015,11,103,2015-03-09 through 2015-03-15,64,14,0,21,0,0,6,142
2015,12,103,2015-03-16 through 2015-03-22,47,6,0,6,0,0,2,143
2015,13,103,2015-03-23 through 2015-03-29,64,13,0,16,0,0,7,144
2015,14,103,2015-03-30 through 2015-04-05,50,9,0,11,0,0,6,145
2015,15,103,2015-04-06 through 2015-04-12,44,5,0,5,0,0,1,146
2015,16,103,2015-04-13 through 2015-04-19,16,2,0,2,0,0,1,147
