year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,61,2012-06-25 through 2012-07-01,10,3,0,3,0,0,1,1
2012,27,61,2012-07-02 through 2012-07-08,54,7,0,10,0,1,1,2
2012,28,61,2012-07-09 through 2012-07-15,53,10,0,15,0,2,4,3
2012,29,61,2012-07-16 through 2012-07-22,52,11,1,13,1,2,5,4
2012,30,61,2012-07-23 through 2012-07-29,50,8,0,11,0,2,2,5
2012,31,61,2012-07-30 through 2012-08-05,49,13,0,18,0,2,2,6
2012,32,61,2012-08-06 through 2012-08-12,66,12,0,14,0,2,3,7
2012,33,61,2012-08-13 through 2012-08-19,36,7,0,7,0,2,0,8
2012,34,61,2012-08-20 through 2012-08-26,68,9,0,13,0,1,4,9
2012,35,61,2012-08-27 through 2012-09-02,61,18,0,23,0,4,6,10
2012,36,61,2012-09-03 through 2012-09-09,66,15,0,18,0,1,5,11
2012,37,61,2012-09-10 through 2012-09-16,77,23,0,29,0,1,8,12
2012,38,61,2012-09-17 through 2012-09-23,50,18,0,21,0,1,8,13
2012,39,61,2012-09-24 through 2012-09-30,52,18,0,28,0,1,5,14
2012,40,61,2012-10-01 through 2012-10-07,50,17,0,21,0,1,7,15
2012,41,61,2012-10-08 through 2012-10-14,68,18,0,25,0,3,5,16
2012,42,61,2012-10-15 through 2012-10-21,66,13,0,16,0,2,1,17
2012,43,61,2012-10-22 through 2012-10-28,69,17,0,21,0,1,7,18
2012,44,61,2012-10-29 through 2012-11-04,44,9,0,11,0,0,4,19
2012,45,61,2012-11-05 through 2012-11-11,58,12,0,23,0,1,6,20
2012,46,61,2012-11-12 through 2012-11-18,80,13,0,16,0,1,5,21
2012,47,61,2012-11-19 through 2012-11-25,64,17,1,23,1,2,9,22
2012,48,61,2012-11-26 through 2012-12-02,64,12,0,12,0,0,8,23
2012,49,61,2012-12-03 through 2012-12-09,74,15,0,23,0,1,6,24
2012,50,61,2012-12-10 through 2012-12-16,53,12,0,17,0,1,6,25
2012,51,61,2012-12-17 through 2012-12-23,51,12,1,23,1,0,6,26
2012,52,61,2012-12-24 through 2012-12-30,86,30,1,36,1,0,17,27
2013,1,61,2012-12-31 through 2013-01-06,66,18,1,26,3,1,12,28
2013,2,61,2013-01-07 through 2013-01-13,75,17,0,20,0,3,7,29
2013,3,61,2013-01-14 through 2013-01-20,65,10,0,17,0,1,5,30
2013,4,61,2013-01-21 through 2013-01-27,55,12,0,15,0,1,4,31
2013,5,61,2013-01-28 through 2013-02-03,69,7,0,9,0,0,3,32
2013,6,61,2013-02-04 through 2013-02-10,63,15,0,16,0,2,6,33
2013,7,61,2013-02-11 through 2013-02-17,68,12,0,13,0,1,4,34
2013,8,61,2013-02-18 through 2013-02-24,45,16,0,21,0,1,8,35
2013,9,61,2013-02-25 through 2013-03-03,66,11,0,15,0,0,3,36
2013,10,61,2013-03-04 through 2013-03-10,67,20,0,26,0,1,9,37
2013,11,61,2013-03-11 through 2013-03-17,55,14,0,16,0,1,4,38
2013,12,61,2013-03-18 through 2013-03-24,61,13,1,17,1,1,6,39
2013,13,61,2013-03-25 through 2013-03-31,53,11,0,12,0,0,3,40
2013,14,61,2013-04-01 through 2013-04-07,53,11,0,11,0,1,6,41
2013,15,61,2013-04-08 through 2013-04-14,52,9,0,11,0,0,2,42
2013,16,61,2013-04-15 through 2013-04-21,48,7,0,10,0,1,1,43
2013,17,61,2013-04-22 through 2013-04-28,55,19,0,27,0,1,10,44
2013,18,61,2013-04-29 through 2013-05-05,65,25,0,41,0,4,5,45
2013,19,61,2013-05-06 through 2013-05-12,56,16,0,20,0,1,6,46
2013,20,61,2013-05-13 through 2013-05-19,53,6,0,9,0,1,2,47
2013,21,61,2013-05-20 through 2013-05-26,64,19,0,24,0,3,5,48
2013,22,61,2013-05-27 through 2013-06-02,59,14,0,21,0,1,4,49
2013,23,61,2013-06-03 through 2013-06-09,72,14,0,19,0,2,5,50
2013,24,61,2013-06-10 through 2013-06-16,66,10,0,11,0,2,2,51
2013,25,61,2013-06-17 through 2013-06-23,61,11,0,17,0,2,3,52
2013,26,61,2013-06-24 through 2013-06-30,47,13,0,24,0,3,4,53
2013,27,61,2013-07-01 through 2013-07-07,61,13,0,20,0,0,4,54
2013,28,61,2013-07-08 through 2013-07-14,55,10,0,11,0,1,2,55
2013,29,61,2013-07-15 through 2013-07-21,71,15,0,18,0,3,2,56
2013,30,61,2013-07-22 through 2013-07-28,43,11,1,19,1,1,5,57
2013,31,61,2013-07-29 through 2013-08-04,47,8,0,8,0,0,4,58
2013,32,61,2013-08-05 through 2013-08-11,61,11,0,19,0,2,3,59
2013,33,61,2013-08-12 through 2013-08-18,50,14,0,24,0,1,3,60
2013,34,61,2013-08-19 through 2013-08-25,46,13,1,17,1,2,2,61
2013,35,61,2013-08-26 through 2013-09-01,54,11,0,16,0,1,3,62
2013,36,61,2013-09-02 through 2013-09-08,47,12,0,17,0,0,4,63
2013,37,61,2013-09-09 through 2013-09-15,73,12,0,15,0,1,5,64
2013,38,61,2013-09-16 through 2013-09-22,54,13,0,17,0,1,2,65
