year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,72,2012-06-25 through 2012-07-01,8,1,0,1,0,0,0,1
2012,27,72,2012-07-02 through 2012-07-08,65,11,0,18,0,1,2,2
2012,28,72,2012-07-09 through 2012-07-15,54,12,0,16,0,3,4,3
2012,29,72,2012-07-16 through 2012-07-22,46,9,0,15,0,2,1,4
2012,30,72,2012-07-23 through 2012-07-29,60,14,0,16,0,2,4,5
2012,31,72,2012-07-30 through 2012-08-05,51,9,0,14,0,3,3,6
2012,32,72,2012-08-06 through 2012-08-12,54,16,1,20,1,4,6,7
2012,33,72,2012-08-13 through 2012-08-19,60,12,0,16,0,1,4,8
2012,34,72,2012-08-20 through 2012-08-26,51,11,0,12,0,4,4,9
2012,35,72,2012-08-27 through 2012-09-02,39,13,0,14,0,2,3,10
2012,36,72,2012-09-03 through 2012-09-09,42,9,0,11,0,2,3,11
2012,37,72,2012-09-10 through 2012-09-16,46,11,0,13,0,1,5,12
2012,38,72,2012-09-17 through 2012-09-23,43,13,0,23,0,3,2,13
2012,39,72,2012-09-24 through 2012-09-30,53,18,0,23,0,3,4,14
2012,40,72,2012-10-01 through 2012-10-07,51,11,0,13,0,2,4,15
2012,41,72,2012-10-08 through 2012-10-14,41,8,0,14,0,1,1,16
2012,42,72,2012-10-15 through 2012-10-21,64,18,0,23,0,3,4,17
2012,43,72,2012-10-22 through 2012-10-28,53,15,1,19,1,3,5,18
2012,44,72,2012-10-29 through 2012-11-04,43,5,0,5,0,0,2,19
2012,45,72,2012-11-05 through 2012-11-11,63,8,0,11,0,3,2,20
2012,46,72,2012-11-12 through 2012-11-18,59,15,0,19,0,4,3,21
2012,47,72,2012-11-19 through 2012-11-25,56,11,0,18,0,0,4,22
2012,48,72,2012-11-26 through 2012-12-02,58,12,0,13,0,3,6,23
2012,49,72,2012-12-03 through 2012-12-09,54,10,0,12,0,1,2,24
2012,50,72,2012-12-10 through 2012-12-16,53,9,0,9,0,1,2,25
2012,51,72,2012-12-17 through 2012-12-23,43,8,0,9,0,1,0,26
2012,52,72,2012-12-24 through 2012-12-30,43,11,0,14,0,0,3,27
2013,1,72,2012-12-31 through 2013-01-06,55,10,0,12,0,0,3,28
2013,2,72,2013-01-07 through 2013-01-13,40,4,0,4,0,0,3,29
2013,3,72,2013-01-14 through 2013-01-20,37,10,0,10,0,2,3,30
2013,4,72,2013-01-21 through 2013-01-27,51,12,0,16,0,1,4,31
2013,5,72,2013-01-28 through 2013-02-03,57,17,0,28,0,0,4,32
2013,6,72,2013-02-04 through 2013-02-10,44,10,0,17,0,0,6,33
2013,7,72,2013-02-11 through 2013-02-17,53,11,0,13,0,1,4,34
2013,8,72,2013-02-18 through 2013-02-24,60,14,0,22,0,1,5,35
2013,9,72,2013-02-25 through 2013-03-03,55,9,0,10,0,1,5,36
2013,10,72,2013-03-04 through 2013-03-10,45,13,0,14,0,3,4,37
2013,11,72,2013-03-11 through 2013-03-17,47,7,0,8,0,1,2,38
2013,12,72,2013-03-18 through 2013-03-24,41,14,0,17,0,2,1,39
2013,13,72,2013-03-25 through 2013-03-31,46,8,0,8,0,4,3,40
2013,14,72,2013-04-01 through 2013-04-07,41,7,0,11,0,1,1,41
2013,15,72,2013-04-08 through 2013-04-14,48,8,0,15,0,0,2,42
2013,16,72,2013-04-15 through 2013-04-21,58,10,0,15,0,0,5,43
2013,17,72,2013-04-22 through 2013-04-28,55,13,0,14,0,2,3,44
2013,18,72,2013-04-29 through 2013-05-05,47,6,0,9,0,1,1,45
2013,19,72,2013-05-06 through 2013-05-12,64,13,0,25,0,2,3,46
2013,20,72,2013-05-13 through 2013-05-19,36,7,0,10,0,2,4,47
2013,21,72,2013-05-20 through 2013-05-26,53,7,0,8,0,1,2,48
2013,22,72,2013-05-27 through 2013-06-02,49,12,0,14,0,2,2,49
