year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,83,2012-06-25 through 2012-07-01,5,2,0,2,0,0,2,1
2012,27,83,2012-07-02 through 2012-07-08,25,6,1,9,1,2,1,2
2012,28,83,2012-07-09 through 2012-07-15,35,14,0,20,0,3,3,3
2012,29,83,2012-07-16 through 2012-07-22,18,5,0,6,0,0,2,4
2012,30,83,2012-07-23 through 2012-07-29,31,8,0,8,0,1,1,5
2012,31,83,2012-07-30 through 2012-08-05,35,9,0,19,0,0,5,6
2012,32,83,2012-08-06 through 2012-08-12,39,13,0,17,0,3,4,7
2012,33,83,2012-08-13 through 2012-08-19,38,14,0,15,0,1,8,8
2012,34,83,2012-08-20 through 2012-08-26,32,11,0,13,0,4,2,9
2012,35,83,2012-08-27 through 2012-09-02,40,10,0,13,0,0,3,10
2012,36,83,2012-09-03 through 2012-09-09,24,7,0,8,0,0,3,11
2012,37,83,2012-09-10 through 2012-09-16,37,11,0,15,0,2,4,12
2012,38,83,2012-09-17 through 2012-09-23,28,6,0,9,0,0,4,13
2012,39,83,2012-09-24 through 2012-09-30,50,17,0,22,0,2,6,14
2012,40,83,2012-10-01 through 2012-10-07,29,5,0,6,0,1,2,15
2012,41,83,2012-10-08 through 2012-10-14,31,10,0,14,0,1,4,16
2012,42,83,2012-10-15 through 2012-10-21,33,7,0,11,0,0,1,17
2012,43,83,2012-10-22 through 2012-10-28,33,8,0,16,0,0,1,18
2012,44,83,2012-10-29 through 2012-11-04,17,4,0,6,0,3,2,19
2012,45,83,2012-11-05 through 2012-11-11,34,6,0,7,0,1,1,20
2012,46,83,2012-11-12 through 2012-11-18,23,6,0,6,0,1,4,21
2012,47,83,2012-11-19 through 2012-11-25,28,6,0,9,0,2,0,22
2012,48,83,2012-11-26 through 2012-12-02,33,7,0,13,0,0,1,23
2012,49,83,2012-12-03 through 2012-12-09,37,11,0,12,0,0,6,24
2012,50,83,2012-12-10 through 2012-12-16,28,13,0,17,0,2,1,25
2012,51,83,2012-12-17 through 2012-12-23,33,9,0,14,0,1,5,26
2012,52,83,2012-12-24 through 2012-12-30,32,7,0,10,0,0,3,27
2013,1,83,2012-12-31 through 2013-01-06,21,3,0,3,0,1,1,28
2013,2,83,2013-01-07 through 2013-01-13,27,7,0,14,0,1,1,29
2013,3,83,2013-01-14 through 2013-01-20,32,4,0,6,0,1,0,30
2013,4,83,2013-01-21 through 2013-01-27,29,10,0,17,0,1,3,31
2013,5,83,2013-01-28 through 2013-02-03,30,10,1,10,1,3,3,32
2013,6,83,2013-02-04 through 2013-02-10,36,5,0,5,0,1,1,33
2013,7,83,2013-02-11 through 2013-02-17,42,6,0,23,0,0,2,34
2013,8,83,2013-02-18 through 2013-02-24,26,9,0,12,0,0,2,35
2013,9,83,2013-02-25 through 2013-03-03,37,11,0,13,0,0,4,36
2013,10,83,2013-03-04 through 2013-03-10,37,8,0,12,0,0,2,37
2013,11,83,2013-03-11 through 2013-03-17,36,11,0,11,0,1,2,38
2013,12,83,2013-03-18 through 2013-03-24,34,10,0,15,0,1,2,39
2013,13,83,2013-03-25 through 2013-03-31,30,9,0,14,0,1,1,40
2013,14,83,2013-04-01 through 2013-04-07,39,4,0,4,0,0,3,41
2013,15,83,2013-04-08 through 2013-04-14,32,12,0,19,0,3,3,42
2013,16,83,2013-04-15 through 2013-04-21,40,7,0,8,0,0,3,43
2013,17,83,2013-04-22 through 2013-04-28,35,8,0,14,0,1,2,44
2013,18,83,2013-04-29 through 2013-05-05,41,11,0,15,0,1,4,45
2013,19,83,2013-05-06 through 2013-05-12,50,10,0,12,0,1,2,46
2013,20,83,2013-05-13 through 2013-05-19,42,11,0,12,0,3,1,47
2013,21,83,2013-05-20 through 2013-05-26,39,9,0,13,0,0,5,48
2013,22,83,2013-05-27 through 2013-06-02,42,12,0,17,0,3,2,49
2013,23,83,2013-06-03 through 2013-06-09,36,8,0,11,0,2,4,50
2013,24,83,2013-06-10 through 2013-06-16,39,14,0,18,0,2,1,51
2013,25,83,2013-06-17 through 2013-06-23,44,15,0,19,0,3,3,52
2013,26,83,2013-06-24 through 2013-06-30,42,6,0,9,0,1,1,53
2013,27,83,2013-07-01 through 2013-07-07,46,16,0,23,0,2,6,54
2013,28,83,2013-07-08 through 2013-07-14,26,7,0,12,0,0,4,55
2013,29,83,2013-07-15 through 2013-07-21,29,10,0,10,0,3,4,56
2013,30,83,2013-07-22 through 2013-07-28,28,7,0,15,0,1,2,57
2013,31,83,2013-07-29 through 2013-08-04,32,11,0,13,0,4,1,58
2013,32,83,2013-08-05 through 2013-08-11,28,8,0,9,0,1,3,59
2013,33,83,2013-08-12 through 2013-08-18,41,16,0,16,0,3,4,60
2013,34,83,2013-08-19 through 2013-08-25,44,13,0,14,0,3,7,61
