year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,112,2012-06-25 through 2012-07-01,6,0,0,0,0,0,0,0
2012,27,112,2012-07-02 through 2012-07-08,41,5,0,6,0,0,1,1
2012,28,112,2012-07-09 through 2012-07-15,45,9,1,10,1,2,4,2
2012,29,112,2012-07-16 through 2012-07-22,45,11,0,12,0,3,3,3
2012,30,112,2012-07-23 through 2012-07-29,48,5,0,5,0,1,3,4
2012,31,112,2012-07-30 through 2012-08-05,41,7,0,7,0,2,3,5
2012,32,112,2012-08-06 through 2012-08-12,43,7,0,9,0,0,1,6
2012,33,112,2012-08-13 through 2012-08-19,38,7,0,11,0,0,4,7
2012,34,112,2012-08-20 through 2012-08-26,51,4,0,5,0,0,2,8
2012,35,112,2012-08-27 through 2012-09-02,34,6,0,11,0,0,2,9
2012,36,112,2012-09-03 through 2012-09-09,35,3,0,3,0,1,0,10
2012,37,112,2012-09-10 through 2012-09-16,57,3,0,5,0,0,1,11
2012,38,112,2012-09-17 through 2012-09-23,31,2,0,4,0,0,1,12
2012,39,112,2012-09-24 through 2012-09-30,42,7,0,10,0,0,2,13
2012,40,112,2012-10-01 through 2012-10-07,41,8,0,8,0,1,3,14
2012,41,112,2012-10-08 through 2012-10-14,24,3,0,3,0,0,0,15
2012,42,112,2012-10-15 through 2012-10-21,50,6,0,10,0,0,2,16
2012,43,112,2012-10-22 through 2012-10-28,35,5,0,5,0,0,4,17
2012,44,112,2012-10-29 through 2012-11-04,27,4,0,5,0,1,0,18
2012,45,112,2012-11-05 through 2012-11-11,34,7,0,8,0,0,2,19
2012,46,112,2012-11-12 through 2012-11-18,45,12,0,12,0,2,6,20
2012,47,112,2012-11-19 through 2012-11-25,49,7,1,7,1,2,2,21
2012,48,112,2012-11-26 through 2012-12-02,44,3,0,3,0,0,1,22
2012,49,112,2012-12-03 through 2012-12-09,52,9,0,9,0,0,5,23
2012,50,112,2012-12-10 through 2012-12-16,41,4,0,4,0,0,1,24
2012,51,112,2012-12-17 through 2012-12-23,44,11,0,11,0,1,4,25
2012,52,112,2012-12-24 through 2012-12-30,36,6,0,6,0,0,5,26
2013,1,112,2012-12-31 through 2013-01-06,37,7,1,10,1,0,2,27
2013,2,112,2013-01-07 through 2013-01-13,34,4,0,5,0,0,2,28
2013,3,112,2013-01-14 through 2013-01-20,37,6,0,7,0,0,1,29
2013,4,112,2013-01-21 through 2013-01-27,31,6,0,8,0,0,3,30
2013,5,112,2013-01-28 through 2013-02-03,36,3,0,3,0,1,1,31
2013,6,112,2013-02-04 through 2013-02-10,44,4,0,4,0,0,1,32
2013,7,112,2013-02-11 through 2013-02-17,40,5,0,10,0,0,2,33
2013,8,112,2013-02-18 through 2013-02-24,40,3,0,3,0,0,1,34
2013,9,112,2013-02-25 through 2013-03-03,26,3,0,3,0,1,1,35
2013,10,112,2013-03-04 through 2013-03-10,36,11,0,12,0,1,6,36
2013,11,112,2013-03-11 through 2013-03-17,43,5,0,5,0,1,0,37
2013,12,112,2013-03-18 through 2013-03-24,51,8,0,12,0,0,3,38
2013,13,112,2013-03-25 through 2013-03-31,33,3,0,3,0,0,2,39
2013,14,112,2013-04-01 through 2013-04-07,27,5,0,6,0,0,2,40
2013,15,112,2013-04-08 through 2013-04-14,43,5,0,5,0,0,3,41
2013,16,112,2013-04-15 through 2013-04-21,32,6,0,7,0,0,5,42
2013,17,112,2013-04-22 through 2013-04-28,35,8,0,9,0,2,3,43
2013,18,112,2013-04-29 through 2013-05-05,49,5,0,10,0,1,0,44
2013,19,112,2013-05-06 through 2013-05-12,42,6,0,9,0,1,0,45
2013,20,112,2013-05-13 through 2013-05-19,44,6,0,8,0,0,2,46
2013,21,112,2013-05-20 through 2013-05-26,45,6,0,7,0,1,0,47
2013,22,112,2013-05-27 through 2013-06-02,46,6,0,12,0,0,1,48
2013,23,112,2013-06-03 through 2013-06-09,51,6,0,6,0,0,1,49
2013,24,112,2013-06-10 through 2013-06-16,48,3,0,3,0,0,1,50
2013,25,112,2013-06-17 through 2013-06-23,41,4,0,4,0,1,1,51
2013,26,112,2013-06-24 through 2013-06-30,54,9,0,10,0,0,3,52
2013,27,112,2013-07-01 through 2013-07-07,40,9,0,10,0,2,1,53
2013,28,112,2013-07-08 through 2013-07-14,42,4,0,5,0,0,1,54
2013,29,112,2013-07-15 through 2013-07-21,41,3,0,6,0,0,0,55
2013,30,112,2013-07-22 through 2013-07-28,35,9,0,12,0,1,4,56
2013,31,112,2013-07-29 through 2013-08-04,51,7,0,7,0,1,0,57
2013,32,112,2013-08-05 through 2013-08-11,40,8,0,10,0,1,4,58
2013,33,112,2013-08-12 through 2013-08-18,42,5,1,8,1,0,0,59
2013,34,112,2013-08-19 through 2013-08-25,22,4,0,5,0,1,0,60
2013,35,112,2013-08-26 through 2013-09-01,42,11,0,17,0,3,1,61
2013,36,112,2013-09-02 through 2013-09-08,45,12,0,17,0,0,5,62
2013,37,112,2013-09-09 through 2013-09-15,44,7,0,9,0,0,4,63
2013,38,112,2013-09-16 through 2013-09-22,44,8,1,14,1,0,3,64
2013,39,112,2013-09-23 through 2013-09-29,44,10,0,14,0,0,6,65
2013,40,112,2013-09-30 through 2013-10-06,39,9,0,17,0,1,1,66
2013,41,112,2013-10-07 through 2013-10-13,50,12,0,26,0,1,6,67
2013,42,112,2013-10-14 through 2013-10-20,52,7,0,11,0,0,1,68
2013,43,112,2013-10-21 through 2013-10-27,50,7,0,10,0,0,1,69
2013,44,112,2013-10-28 through 2013-11-03,48,7,0,7,0,0,2,70
2013,45,112,2013-11-04 through 2013-11-10,47,9,0,9,0,1,5,71
2013,46,112,2013-11-11 through 2013-11-17,43,5,0,6,0,0,5,72
2013,47,112,2013-11-18 through 2013-11-24,51,8,0,8,0,1,4,73
2013,48,112,2013-11-25 through 2013-12-01,50,10,0,13,0,0,2,74
2013,49,112,2013-12-02 through 2013-12-08,48,12,0,17,0,1,7,75
2013,50,112,2013-12-09 through 2013-12-15,50,6,0,7,0,1,2,76
2013,51,112,2013-12-16 through 2013-12-22,75,7,0,7,0,0,2,77
2013,52,112,2013-12-23 through 2013-12-29,33,3,0,3,0,0,3,78
2014,1,112,2013-12-30 through 2014-01-05,37,4,0,5,0,0,3,79
2014,2,112,2014-01-06 through 2014-01-12,32,5,0,5,0,0,4,80
2014,3,112,2014-01-13 through 2014-01-19,43,7,0,8,0,1,4,81
2014,4,112,2014-01-20 through 2014-01-26,52,5,0,5,0,0,1,82
2014,5,112,2014-01-27 through 2014-02-02,33,6,0,7,0,0,1,83
2014,6,112,2014-02-03 through 2014-02-09,42,4,0,6,0,0,2,84
2014,7,112,2014-02-10 through 2014-02-16,48,2,0,3,0,0,2,85
2014,8,112,2014-02-17 through 2014-02-23,35,9,0,16,0,0,3,86
2014,9,112,2014-02-24 through 2014-03-02,45,7,0,12,0,0,2,87
2014,10,112,2014-03-03 through 2014-03-09,36,8,0,8,0,0,4,88
2014,11,112,2014-03-10 through 2014-03-16,36,9,0,14,0,0,4,89
2014,12,112,2014-03-17 through 2014-03-23,34,5,0,7,0,1,1,90
2014,13,112,2014-03-24 through 2014-03-30,48,7,0,9,0,0,5,91
2014,14,112,2014-03-31 through 2014-04-06,46,8,0,13,0,0,5,92
2014,15,112,2014-04-07 through 2014-04-13,41,1,0,1,0,0,0,93
2014,16,112,2014-04-14 through 2014-04-20,31,8,0,11,0,0,1,94
2014,17,112,2014-04-21 through 2014-04-27,38,7,0,8,0,2,1,95
2014,18,112,2014-04-28 through 2014-05-04,48,10,1,11,1,0,6,96
2014,19,112,2014-05-05 through 2014-05-11,48,5,0,6,0,1,0,97
2014,20,112,2014-05-12 through 2014-05-18,46,5,0,5,0,0,4,98
2014,21,112,2014-05-19 through 2014-05-25,43,6,1,10,1,0,1,99
2014,22,112,2014-05-26 through 2014-06-01,40,8,0,8,0,0,3,100
2014,23,112,2014-06-02 through 2014-06-08,45,6,0,6,0,0,1,101
2014,24,112,2014-06-09 through 2014-06-15,44,5,0,9,0,0,0,102
2014,25,112,2014-06-16 through 2014-06-22,44,8,0,13,0,0,2,103
2014,26,112,2014-06-23 through 2014-06-29,41,7,0,11,0,1,4,104
2014,27,112,2014-06-30 through 2014-07-06,37,4,0,4,0,0,1,105
2014,28,112,2014-07-07 through 2014-07-13,46,5,0,6,0,0,3,106
2014,29,112,2014-07-14 through 2014-07-20,43,9,0,13,0,1,0,107
2014,30,112,2014-07-21 through 2014-07-27,46,8,0,11,0,0,1,108
2014,31,112,2014-07-28 through 2014-08-03,50,4,1,5,1,2,1,109
2014,32,112,2014-08-04 through 2014-08-10,59,6,0,7,0,1,1,110
2014,33,112,2014-08-11 through 2014-08-17,54,13,0,20,0,0,4,111
2014,34,112,2014-08-18 through 2014-08-24,58,7,0,8,0,1,2,112
2014,35,112,2014-08-25 through 2014-08-31,58,12,0,14,0,0,1,113
2014,36,112,2014-09-01 through 2014-09-07,47,6,0,6,0,0,1,114
2014,37,112,2014-09-08 through 2014-09-14,48,8,0,10,0,2,1,115
2014,38,112,2014-09-15 through 2014-09-21,51,8,0,10,0,0,1,116
2014,39,112,2014-09-22 through 2014-09-28,39,5,0,7,0,2,0,117
2014,40,112,2014-09-29 through 2014-10-05,64,13,0,20,0,0,3,118
2014,41,112,2014-10-06 through 2014-10-12,48,8,0,15,0,0,6,119
2014,42,112,2014-10-13 through 2014-10-19,43,9,0,13,0,0,3,120
