year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,76,2012-06-25 through 2012-07-01,2,2,0,4,0,0,0,0
2012,27,76,2012-07-02 through 2012-07-08,15,3,0,7,0,1,0,1
2012,28,76,2012-07-09 through 2012-07-15,12,4,0,5,0,2,1,2
2012,29,76,2012-07-16 through 2012-07-22,17,2,0,4,0,0,0,3
2012,30,76,2012-07-23 through 2012-07-29,10,2,0,2,0,0,1,4
2012,31,76,2012-07-30 through 2012-08-05,26,2,0,3,0,0,0,5
2012,32,76,2012-08-06 through 2012-08-12,24,4,0,9,0,0,1,6
2012,33,76,2012-08-13 through 2012-08-19,23,4,0,6,0,0,1,7
2012,34,76,2012-08-20 through 2012-08-26,25,4,0,5,0,0,1,8
2012,35,76,2012-08-27 through 2012-09-02,28,3,0,3,0,0,0,9
2012,36,76,2012-09-03 through 2012-09-09,30,5,0,8,0,1,1,10
2012,37,76,2012-09-10 through 2012-09-16,32,6,0,9,0,0,0,11
2012,38,76,2012-09-17 through 2012-09-23,18,2,0,2,0,0,1,12
2012,39,76,2012-09-24 through 2012-09-30,21,4,0,6,0,0,1,13
2012,40,76,2012-10-01 through 2012-10-07,27,3,0,3,0,0,2,14
2012,41,76,2012-10-08 through 2012-10-14,18,2,0,4,0,0,0,15
2012,42,76,2012-10-15 through 2012-10-21,23,1,0,1,0,0,0,16
2012,43,76,2012-10-22 through 2012-10-28,20,4,0,4,0,1,0,17
2012,44,76,2012-10-29 through 2012-11-04,17,4,0,11,0,1,0,18
2012,45,76,2012-11-05 through 2012-11-11,37,4,0,4,0,0,0,19
2012,46,76,2012-11-12 through 2012-11-18,34,2,0,4,0,0,0,20
2012,47,76,2012-11-19 through 2012-11-25,23,2,0,2,0,0,1,21
2012,48,76,2012-11-26 through 2012-12-02,16,3,0,5,0,0,0,22
2012,49,76,2012-12-03 through 2012-12-09,26,1,0,2,0,0,0,23
2012,50,76,2012-12-10 through 2012-12-16,24,4,0,4,0,3,0,24
2012,51,76,2012-12-17 through 2012-12-23,24,1,0,2,0,0,0,25
2012,52,76,2012-12-24 through 2012-12-30,14,2,0,2,0,0,0,26
2013,1,76,2012-12-31 through 2013-01-06,19,4,0,6,0,0,0,27
2013,2,76,2013-01-07 through 2013-01-13,14,0,0,0,0,0,0,28
2013,3,76,2013-01-14 through 2013-01-20,25,4,0,5,0,0,3,29
2013,4,76,2013-01-21 through 2013-01-27,20,2,0,4,0,0,0,30
2013,5,76,2013-01-28 through 2013-02-03,17,1,0,1,0,0,1,31
2013,6,76,2013-02-04 through 2013-02-10,19,2,0,2,0,0,1,32
2013,7,76,2013-02-11 through 2013-02-17,14,1,0,2,0,0,0,33
2013,8,76,2013-02-18 through 2013-02-24,17,0,1,0,1,0,1,34
2013,9,76,2013-02-25 through 2013-03-03,23,7,0,9,0,1,0,35
2013,10,76,2013-03-04 through 2013-03-10,27,4,0,5,0,0,0,36
2013,11,76,2013-03-11 through 2013-03-17,23,2,0,2,0,0,0,37
2013,12,76,2013-03-18 through 2013-03-24,22,4,0,4,0,0,0,38
