year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,71,2012-06-25 through 2012-07-01,8,1,0,2,0,0,0,0
2012,27,71,2012-07-02 through 2012-07-08,37,17,1,22,1,4,5,1
2012,28,71,2012-07-09 through 2012-07-15,34,13,0,20,0,0,2,2
2012,29,71,2012-07-16 through 2012-07-22,34,10,0,12,0,1,4,3
2012,30,71,2012-07-23 through 2012-07-29,36,12,0,12,0,4,5,4
2012,31,71,2012-07-30 through 2012-08-05,30,7,0,9,0,1,2,5
2012,32,71,2012-08-06 through 2012-08-12,29,9,0,11,0,2,2,6
2012,33,71,2012-08-13 through 2012-08-19,46,11,0,13,0,3,4,7
2012,34,71,2012-08-20 through 2012-08-26,27,7,0,11,0,3,1,8
2012,35,71,2012-08-27 through 2012-09-02,50,13,0,16,0,6,5,9
2012,36,71,2012-09-03 through 2012-09-09,51,15,1,23,1,2,7,10
2012,37,71,2012-09-10 through 2012-09-16,34,8,0,12,0,2,1,11
2012,38,71,2012-09-17 through 2012-09-23,38,7,0,8,0,0,4,12
2012,39,71,2012-09-24 through 2012-09-30,38,7,0,7,0,2,2,13
2012,40,71,2012-10-01 through 2012-10-07,43,16,0,19,0,1,6,14
2012,41,71,2012-10-08 through 2012-10-14,31,5,0,6,0,0,2,15
2012,42,71,2012-10-15 through 2012-10-21,38,12,0,14,0,3,3,16
2012,43,71,2012-10-22 through 2012-10-28,32,12,0,15,0,4,2,17
2012,44,71,2012-10-29 through 2012-11-04,28,5,0,6,0,0,4,18
2012,45,71,2012-11-05 through 2012-11-11,28,6,0,8,0,1,3,19
2012,46,71,2012-11-12 through 2012-11-18,43,10,0,17,0,1,4,20
2012,47,71,2012-11-19 through 2012-11-25,40,10,0,10,0,5,2,21
2012,48,71,2012-11-26 through 2012-12-02,36,5,0,5,0,0,3,22
2012,49,71,2012-12-03 through 2012-12-09,36,8,0,9,0,0,4,23
2012,50,71,2012-12-10 through 2012-12-16,44,7,0,8,0,2,3,24
2012,51,71,2012-12-17 through 2012-12-23,28,7,0,8,0,2,4,25
2012,52,71,2012-12-24 through 2012-12-30,40,10,0,17,0,1,5,26
2013,1,71,2012-12-31 through 2013-01-06,29,8,0,11,0,1,3,27
2013,2,71,2013-01-07 through 2013-01-13,36,10,0,11,0,1,5,28
2013,3,71,2013-01-14 through 2013-01-20,35,7,0,11,0,1,3,29
2013,4,71,2013-01-21 through 2013-01-27,25,5,0,10,0,1,1,30
2013,5,71,2013-01-28 through 2013-02-03,39,7,0,9,0,0,3,31
2013,6,71,2013-02-04 through 2013-02-10,32,9,0,9,0,0,6,32
2013,7,71,2013-02-11 through 2013-02-17,33,7,0,11,0,0,4,33
2013,8,71,2013-02-18 through 2013-02-24,32,9,0,10,0,1,7,34
2013,9,71,2013-02-25 through 2013-03-03,36,12,0,16,0,1,4,35
2013,10,71,2013-03-04 through 2013-03-10,45,15,0,25,0,0,9,36
2013,11,71,2013-03-11 through 2013-03-17,32,7,0,9,0,1,3,37
2013,12,71,2013-03-18 through 2013-03-24,29,8,0,9,0,0,5,38
2013,13,71,2013-03-25 through 2013-03-31,34,3,0,6,0,1,1,39
2013,14,71,2013-04-01 through 2013-04-07,32,7,0,20,0,0,3,40
2013,15,71,2013-04-08 through 2013-04-14,50,16,0,20,0,3,6,41
2013,16,71,2013-04-15 through 2013-04-21,35,12,0,16,0,0,4,42
2013,17,71,2013-04-22 through 2013-04-28,37,7,0,10,0,0,2,43
2013,18,71,2013-04-29 through 2013-05-05,37,12,0,19,0,3,3,44
2013,19,71,2013-05-06 through 2013-05-12,36,11,0,18,0,2,4,45
2013,20,71,2013-05-13 through 2013-05-19,35,14,0,15,0,3,6,46
2013,21,71,2013-05-20 through 2013-05-26,50,12,0,21,0,2,4,47
2013,22,71,2013-05-27 through 2013-06-02,35,2,0,2,0,1,0,48
2013,23,71,2013-06-03 through 2013-06-09,43,9,0,12,0,1,2,49
2013,24,71,2013-06-10 through 2013-06-16,40,16,0,21,0,3,6,50
2013,25,71,2013-06-17 through 2013-06-23,42,8,0,12,0,1,1,51
2013,26,71,2013-06-24 through 2013-06-30,40,9,0,10,0,1,3,52
2013,27,71,2013-07-01 through 2013-07-07,38,19,0,28,0,3,6,53
2013,28,71,2013-07-08 through 2013-07-14,39,10,0,14,0,1,1,54
2013,29,71,2013-07-15 through 2013-07-21,36,9,0,12,0,3,2,55
2013,30,71,2013-07-22 through 2013-07-28,26,6,1,6,1,3,3,56
2013,31,71,2013-07-29 through 2013-08-04,39,10,0,11,0,2,2,57
2013,32,71,2013-08-05 through 2013-08-11,30,4,0,6,0,0,1,58
2013,33,71,2013-08-12 through 2013-08-18,44,17,0,21,0,2,8,59
2013,34,71,2013-08-19 through 2013-08-25,44,14,0,18,0,1,1,60
2013,35,71,2013-08-26 through 2013-09-01,47,12,0,14,0,3,1,61
