year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,105,2012-06-25 through 2012-07-01,10,2,0,3,0,0,0,1
2012,27,105,2012-07-02 through 2012-07-08,104,30,0,45,0,1,2,2
2012,28,105,2012-07-09 through 2012-07-15,99,27,0,37,0,2,4,3
2012,29,105,2012-07-16 through 2012-07-22,88,26,0,41,0,1,3,4
2012,30,105,2012-07-23 through 2012-07-29,87,25,0,45,0,0,3,5
2012,31,105,2012-07-30 through 2012-08-05,111,24,0,34,0,3,1,6
2012,32,105,2012-08-06 through 2012-08-12,89,18,0,29,0,1,0,7
2012,33,105,2012-08-13 through 2012-08-19,102,34,0,54,0,0,4,8
2012,34,105,2012-08-20 through 2012-08-26,89,33,1,42,1,3,3,9
2012,35,105,2012-08-27 through 2012-09-02,115,20,0,30,0,1,3,10
2012,36,105,2012-09-03 through 2012-09-09,104,23,0,34,0,1,0,11
2012,37,105,2012-09-10 through 2012-09-16,102,28,0,52,0,1,3,12
2012,38,105,2012-09-17 through 2012-09-23,97,23,0,37,0,0,3,13
2012,39,105,2012-09-24 through 2012-09-30,94,22,0,29,0,0,6,14
2012,40,105,2012-10-01 through 2012-10-07,87,29,0,46,0,2,3,15
2012,41,105,2012-10-08 through 2012-10-14,102,35,0,52,0,0,3,16
2012,42,105,2012-10-15 through 2012-10-21,107,26,0,37,0,0,7,17
2012,43,105,2012-10-22 through 2012-10-28,85,19,0,31,0,0,2,18
2012,44,105,2012-10-29 through 2012-11-04,68,15,0,22,0,0,2,19
2012,45,105,2012-11-05 through 2012-11-11,97,18,0,20,0,1,3,20
2012,46,105,2012-11-12 through 2012-11-18,103,18,1,27,1,0,4,21
2012,47,105,2012-11-19 through 2012-11-25,84,12,0,15,0,1,2,22
2012,48,105,2012-11-26 through 2012-12-02,78,22,0,35,0,0,3,23
2012,49,105,2012-12-03 through 2012-12-09,126,26,0,42,0,1,4,24
2012,50,105,2012-12-10 through 2012-12-16,105,25,1,38,1,0,7,25
2012,51,105,2012-12-17 through 2012-12-23,112,29,1,43,1,1,5,26
2012,52,105,2012-12-24 through 2012-12-30,84,17,1,22,1,0,4,27
2013,1,105,2012-12-31 through 2013-01-06,73,18,0,25,0,0,2,28
2013,2,105,2013-01-07 through 2013-01-13,112,32,1,50,1,0,8,29
2013,3,105,2013-01-14 through 2013-01-20,84,19,0,30,0,0,4,30
2013,4,105,2013-01-21 through 2013-01-27,81,22,1,33,1,1,6,31
2013,5,105,2013-01-28 through 2013-02-03,77,14,1,16,1,0,2,32
2013,6,105,2013-02-04 through 2013-02-10,88,18,0,28,0,0,4,33
2013,7,105,2013-02-11 through 2013-02-17,87,19,0,23,0,1,2,34
2013,8,105,2013-02-18 through 2013-02-24,77,11,0,17,0,1,3,35
2013,9,105,2013-02-25 through 2013-03-03,75,19,0,26,0,2,2,36
