year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,70,2012-06-25 through 2012-07-01,6,2,0,5,0,0,1,0
2012,27,70,2012-07-02 through 2012-07-08,61,12,0,16,0,1,6,1
2012,28,70,2012-07-09 through 2012-07-15,42,9,0,10,0,1,2,2
2012,29,70,2012-07-16 through 2012-07-22,55,21,0,32,0,3,4,3
2012,30,70,2012-07-23 through 2012-07-29,48,13,0,14,0,1,5,4
2012,31,70,2012-07-30 through 2012-08-05,52,13,0,15,0,3,4,5
2012,32,70,2012-08-06 through 2012-08-12,44,8,0,13,0,3,0,6
2012,33,70,2012-08-13 through 2012-08-19,54,11,0,14,0,1,4,7
2012,34,70,2012-08-20 through 2012-08-26,44,6,0,11,0,0,4,8
2012,35,70,2012-08-27 through 2012-09-02,46,15,0,19,0,2,7,9
2012,36,70,2012-09-03 through 2012-09-09,55,14,0,20,0,2,5,10
2012,37,70,2012-09-10 through 2012-09-16,55,19,0,23,0,5,6,11
2012,38,70,2012-09-17 through 2012-09-23,47,11,0,15,0,1,6,12
2012,39,70,2012-09-24 through 2012-09-30,51,9,0,9,0,1,4,13
2012,40,70,2012-10-01 through 2012-10-07,47,13,0,16,0,1,5,14
2012,41,70,2012-10-08 through 2012-10-14,36,11,0,15,0,2,5,15
2012,42,70,2012-10-15 through 2012-10-21,62,12,0,18,0,0,4,16
2012,43,70,2012-10-22 through 2012-10-28,50,9,0,9,0,3,2,17
2012,44,70,2012-10-29 through 2012-11-04,36,10,0,15,0,0,4,18
2012,45,70,2012-11-05 through 2012-11-11,55,16,0,18,0,2,9,19
2012,46,70,2012-11-12 through 2012-11-18,41,15,1,20,1,1,9,20
2012,47,70,2012-11-19 through 2012-11-25,56,14,0,18,0,4,2,21
2012,48,70,2012-11-26 through 2012-12-02,52,9,0,10,0,0,6,22
2012,49,70,2012-12-03 through 2012-12-09,79,21,0,32,0,3,8,23
2012,50,70,2012-12-10 through 2012-12-16,58,17,0,24,0,3,9,24
2012,51,70,2012-12-17 through 2012-12-23,57,15,0,19,0,3,6,25
2012,52,70,2012-12-24 through 2012-12-30,53,9,0,13,0,0,4,26
2013,1,70,2012-12-31 through 2013-01-06,54,11,0,13,0,1,4,27
2013,2,70,2013-01-07 through 2013-01-13,55,16,0,29,0,2,6,28
2013,3,70,2013-01-14 through 2013-01-20,42,16,0,19,0,2,8,29
2013,4,70,2013-01-21 through 2013-01-27,50,10,0,15,0,0,4,30
2013,5,70,2013-01-28 through 2013-02-03,39,12,0,12,0,0,7,31
2013,6,70,2013-02-04 through 2013-02-10,47,12,0,18,0,1,2,32
2013,7,70,2013-02-11 through 2013-02-17,45,11,0,14,0,0,2,33
