year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,66,2012-06-25 through 2012-07-01,4,0,0,0,0,0,0,1
2012,27,66,2012-07-02 through 2012-07-08,53,13,0,15,0,3,2,2
2012,28,66,2012-07-09 through 2012-07-15,56,13,0,15,0,1,3,3
2012,29,66,2012-07-16 through 2012-07-22,41,7,0,7,0,2,2,4
2012,30,66,2012-07-23 through 2012-07-29,38,14,0,17,0,3,4,5
2012,31,66,2012-07-30 through 2012-08-05,33,10,0,11,0,2,2,6
2012,32,66,2012-08-06 through 2012-08-12,47,9,0,9,0,2,2,7
2012,33,66,2012-08-13 through 2012-08-19,42,10,0,11,0,2,3,8
2012,34,66,2012-08-20 through 2012-08-26,40,8,0,10,0,3,3,9
2012,35,66,2012-08-27 through 2012-09-02,52,9,0,10,0,4,1,10
2012,36,66,2012-09-03 through 2012-09-09,56,11,0,16,0,3,4,11
2012,37,66,2012-09-10 through 2012-09-16,58,12,0,13,0,5,2,12
2012,38,66,2012-09-17 through 2012-09-23,37,12,1,16,1,3,2,13
2012,39,66,2012-09-24 through 2012-09-30,41,9,0,15,0,1,5,14
2012,40,66,2012-10-01 through 2012-10-07,40,14,0,14,0,0,9,15
2012,41,66,2012-10-08 through 2012-10-14,54,13,0,14,0,2,5,16
2012,42,66,2012-10-15 through 2012-10-21,45,16,0,20,0,5,6,17
2012,43,66,2012-10-22 through 2012-10-28,54,12,0,14,0,0,8,18
2012,44,66,2012-10-29 through 2012-11-04,40,6,0,6,0,2,2,19
2012,45,66,2012-11-05 through 2012-11-11,54,10,0,15,0,2,5,20
2012,46,66,2012-11-12 through 2012-11-18,74,15,0,18,0,2,5,21
2012,47,66,2012-11-19 through 2012-11-25,51,11,0,18,0,1,5,22
2012,48,66,2012-11-26 through 2012-12-02,55,12,0,12,0,3,5,23
2012,49,66,2012-12-03 through 2012-12-09,61,14,0,17,0,1,6,24
2012,50,66,2012-12-10 through 2012-12-16,51,11,0,11,0,4,2,25
2012,51,66,2012-12-17 through 2012-12-23,55,15,0,18,0,2,4,26
2012,52,66,2012-12-24 through 2012-12-30,57,16,0,28,0,0,8,27
2013,1,66,2012-12-31 through 2013-01-06,51,13,0,17,0,0,4,28
2013,2,66,2013-01-07 through 2013-01-13,70,21,0,23,0,1,10,29
2013,3,66,2013-01-14 through 2013-01-20,40,8,0,8,0,1,3,30
2013,4,66,2013-01-21 through 2013-01-27,55,15,1,16,1,2,10,31
2013,5,66,2013-01-28 through 2013-02-03,57,7,0,9,0,1,3,32
2013,6,66,2013-02-04 through 2013-02-10,57,17,0,22,0,0,6,33
2013,7,66,2013-02-11 through 2013-02-17,42,10,0,10,0,0,6,34
2013,8,66,2013-02-18 through 2013-02-24,49,8,0,8,0,0,1,35
2013,9,66,2013-02-25 through 2013-03-03,47,13,0,16,0,5,2,36
2013,10,66,2013-03-04 through 2013-03-10,58,13,1,16,1,3,5,37
2013,11,66,2013-03-11 through 2013-03-17,45,7,0,7,0,0,2,38
2013,12,66,2013-03-18 through 2013-03-24,60,13,0,14,0,3,6,39
2013,13,66,2013-03-25 through 2013-03-31,30,5,0,6,0,1,1,40
2013,14,66,2013-04-01 through 2013-04-07,36,10,0,13,0,1,6,41
2013,15,66,2013-04-08 through 2013-04-14,57,15,0,18,0,2,10,42
2013,16,66,2013-04-15 through 2013-04-21,54,16,0,22,0,1,6,43
2013,17,66,2013-04-22 through 2013-04-28,49,15,0,19,0,2,8,44
2013,18,66,2013-04-29 through 2013-05-05,52,10,0,11,0,3,5,45
2013,19,66,2013-05-06 through 2013-05-12,61,16,0,18,0,3,2,46
2013,20,66,2013-05-13 through 2013-05-19,40,16,0,18,0,3,10,47
2013,21,66,2013-05-20 through 2013-05-26,56,17,0,26,0,2,7,48
2013,22,66,2013-05-27 through 2013-06-02,58,14,0,15,0,2,5,49
2013,23,66,2013-06-03 through 2013-06-09,52,14,0,18,0,3,4,50
2013,24,66,2013-06-10 through 2013-06-16,63,20,0,30,0,3,12,51
2013,25,66,2013-06-17 through 2013-06-23,65,15,0,19,0,3,7,52
2013,26,66,2013-06-24 through 2013-06-30,33,6,0,10,0,1,1,53
2013,27,66,2013-07-01 through 2013-07-07,47,11,1,12,1,3,3,54
2013,28,66,2013-07-08 through 2013-07-14,38,8,0,8,0,0,4,55
2013,29,66,2013-07-15 through 2013-07-21,47,12,0,15,0,0,4,56
2013,30,66,2013-07-22 through 2013-07-28,41,10,0,15,0,2,2,57
2013,31,66,2013-07-29 through 2013-08-04,46,16,0,18,0,4,3,58
2013,32,66,2013-08-05 through 2013-08-11,53,15,0,16,0,3,8,59
2013,33,66,2013-08-12 through 2013-08-18,56,14,0,16,0,2,3,60
2013,34,66,2013-08-19 through 2013-08-25,42,8,0,11,0,3,1,61
2013,35,66,2013-08-26 through 2013-09-01,51,14,0,14,0,3,8,62
2013,36,66,2013-09-02 through 2013-09-08,49,8,0,9,0,5,1,63
2013,37,66,2013-09-09 through 2013-09-15,63,22,0,25,0,3,8,64
2013,38,66,2013-09-16 through 2013-09-22,53,10,0,14,0,0,5,65
2013,39,66,2013-09-23 through 2013-09-29,26,2,0,2,0,1,1,66
2013,40,66,2013-09-30 through 2013-10-06,59,13,0,16,0,4,4,67
2013,41,66,2013-10-07 through 2013-10-13,54,12,0,15,0,3,3,68
2013,42,66,2013-10-14 through 2013-10-20,52,18,0,21,0,6,5,69
2013,43,66,2013-10-21 through 2013-10-27,58,13,1,22,1,3,5,70
2013,44,66,2013-10-28 through 2013-11-03,49,7,0,7,0,1,2,71
2013,45,66,2013-11-04 through 2013-11-10,64,12,0,14,0,1,4,72
2013,46,66,2013-11-11 through 2013-11-17,53,14,0,15,0,4,6,73
2013,47,66,2013-11-18 through 2013-11-24,63,15,0,18,0,0,8,74
2013,48,66,2013-11-25 through 2013-12-01,74,17,0,21,0,2,10,75
2013,49,66,2013-12-02 through 2013-12-08,59,15,0,17,0,2,8,76
2013,50,66,2013-12-09 through 2013-12-15,70,13,0,16,0,2,4,77
2013,51,66,2013-12-16 through 2013-12-22,67,9,0,10,0,1,2,78
2013,52,66,2013-12-23 through 2013-12-29,53,15,0,21,0,1,5,79
2014,1,66,2013-12-30 through 2014-01-05,49,13,0,16,0,0,5,80
2014,2,66,2014-01-06 through 2014-01-12,55,10,0,11,0,0,5,81
2014,3,66,2014-01-13 through 2014-01-19,59,11,0,14,0,2,1,82
2014,4,66,2014-01-20 through 2014-01-26,69,13,0,14,0,0,6,83
2014,5,66,2014-01-27 through 2014-02-02,57,10,0,12,0,1,8,84
2014,6,66,2014-02-03 through 2014-02-09,52,5,0,7,0,0,1,85
2014,7,66,2014-02-10 through 2014-02-16,71,9,0,11,0,0,6,86
2014,8,66,2014-02-17 through 2014-02-23,45,4,0,6,0,0,0,87
2014,9,66,2014-02-24 through 2014-03-02,59,8,0,15,0,0,4,88
2014,10,66,2014-03-03 through 2014-03-09,55,14,0,23,0,1,9,89
2014,11,66,2014-03-10 through 2014-03-16,62,13,0,14,0,1,6,90
2014,12,66,2014-03-17 through 2014-03-23,72,9,0,12,0,0,5,91
2014,13,66,2014-03-24 through 2014-03-30,48,11,0,11,0,2,6,92
2014,14,66,2014-03-31 through 2014-04-06,62,9,0,10,0,3,3,93
2014,15,66,2014-04-07 through 2014-04-13,67,15,0,15,0,2,4,94
2014,16,66,2014-04-14 through 2014-04-20,38,9,0,11,0,2,4,95
2014,17,66,2014-04-21 through 2014-04-27,48,13,0,13,0,5,3,96
2014,18,66,2014-04-28 through 2014-05-04,66,17,0,21,0,2,10,97
2014,19,66,2014-05-05 through 2014-05-11,55,7,1,7,1,2,2,98
2014,20,66,2014-05-12 through 2014-05-18,62,12,0,13,0,0,5,99
2014,21,66,2014-05-19 through 2014-05-25,51,10,1,12,1,4,3,100
2014,22,66,2014-05-26 through 2014-06-01,53,8,1,12,1,1,4,101
2014,23,66,2014-06-02 through 2014-06-08,40,13,0,16,0,4,4,102
2014,24,66,2014-06-09 through 2014-06-15,60,14,0,18,0,2,7,103
2014,25,66,2014-06-16 through 2014-06-22,62,11,0,13,0,2,3,104
2014,26,66,2014-06-23 through 2014-06-29,49,14,0,20,0,2,9,105
2014,27,66,2014-06-30 through 2014-07-06,52,8,0,8,0,6,2,106
2014,28,66,2014-07-07 through 2014-07-13,56,8,0,13,0,2,4,107
2014,29,66,2014-07-14 through 2014-07-20,56,7,1,12,1,5,3,108
2014,30,66,2014-07-21 through 2014-07-27,47,7,0,8,0,2,2,109
2014,31,66,2014-07-28 through 2014-08-03,62,9,0,13,0,1,2,110
2014,32,66,2014-08-04 through 2014-08-10,31,2,0,2,0,1,0,111
2014,33,66,2014-08-11 through 2014-08-17,43,12,0,15,0,4,2,112
2014,34,66,2014-08-18 through 2014-08-24,48,11,0,12,0,2,1,113
2014,35,66,2014-08-25 through 2014-08-31,60,10,0,23,0,1,4,114
