year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,78,2012-06-25 through 2012-07-01,3,1,0,1,0,0,1,0
2012,27,78,2012-07-02 through 2012-07-08,26,4,0,6,0,0,3,1
2012,28,78,2012-07-09 through 2012-07-15,41,5,0,5,0,1,3,2
2012,29,78,2012-07-16 through 2012-07-22,41,5,0,5,0,2,0,3
2012,30,78,2012-07-23 through 2012-07-29,36,2,0,2,0,1,0,4
2012,31,78,2012-07-30 through 2012-08-05,35,6,0,7,0,1,1,5
2012,32,78,2012-08-06 through 2012-08-12,42,6,0,6,0,1,2,6
2012,33,78,2012-08-13 through 2012-08-19,38,8,0,9,0,6,0,7
2012,34,78,2012-08-20 through 2012-08-26,31,4,0,4,0,1,1,8
2012,35,78,2012-08-27 through 2012-09-02,32,4,0,6,0,1,1,9
2012,36,78,2012-09-03 through 2012-09-09,36,8,0,9,0,2,4,10
2012,37,78,2012-09-10 through 2012-09-16,32,7,0,9,0,1,1,11
2012,38,78,2012-09-17 through 2012-09-23,43,9,0,11,0,2,2,12
2012,39,78,2012-09-24 through 2012-09-30,45,5,0,5,0,1,2,13
2012,40,78,2012-10-01 through 2012-10-07,44,12,0,15,0,5,3,14
2012,41,78,2012-10-08 through 2012-10-14,35,8,0,8,0,1,2,15
2012,42,78,2012-10-15 through 2012-10-21,34,8,0,8,0,1,3,16
2012,43,78,2012-10-22 through 2012-10-28,37,8,0,10,0,2,1,17
2012,44,78,2012-10-29 through 2012-11-04,19,2,0,2,0,1,0,18
2012,45,78,2012-11-05 through 2012-11-11,39,4,0,4,0,2,2,19
2012,46,78,2012-11-12 through 2012-11-18,49,6,0,8,0,1,3,20
2012,47,78,2012-11-19 through 2012-11-25,27,3,0,4,0,0,0,21
2012,48,78,2012-11-26 through 2012-12-02,34,10,0,10,0,5,1,22
2012,49,78,2012-12-03 through 2012-12-09,37,4,0,5,0,0,0,23
2012,50,78,2012-12-10 through 2012-12-16,46,10,1,11,1,1,6,24
2012,51,78,2012-12-17 through 2012-12-23,44,10,0,15,0,3,3,25
2012,52,78,2012-12-24 through 2012-12-30,29,2,0,2,0,0,0,26
2013,1,78,2012-12-31 through 2013-01-06,34,9,0,10,0,3,2,27
2013,2,78,2013-01-07 through 2013-01-13,41,7,0,7,0,2,2,28
2013,3,78,2013-01-14 through 2013-01-20,30,8,0,11,0,1,2,29
2013,4,78,2013-01-21 through 2013-01-27,28,7,0,7,0,0,5,30
2013,5,78,2013-01-28 through 2013-02-03,37,3,0,5,0,0,1,31
2013,6,78,2013-02-04 through 2013-02-10,29,0,0,0,0,0,0,32
2013,7,78,2013-02-11 through 2013-02-17,42,8,0,10,0,2,3,33
2013,8,78,2013-02-18 through 2013-02-24,28,5,0,5,0,1,2,34
2013,9,78,2013-02-25 through 2013-03-03,30,5,0,5,0,0,3,35
2013,10,78,2013-03-04 through 2013-03-10,28,3,0,4,0,0,1,36
2013,11,78,2013-03-11 through 2013-03-17,48,8,0,10,0,1,4,37
2013,12,78,2013-03-18 through 2013-03-24,31,3,0,3,0,0,3,38
