year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,75,2012-06-25 through 2012-07-01,12,3,0,3,0,0,1,1
2012,27,75,2012-07-02 through 2012-07-08,79,22,0,33,0,1,8,2
2012,28,75,2012-07-09 through 2012-07-15,79,24,0,35,0,4,7,3
2012,29,75,2012-07-16 through 2012-07-22,78,21,0,31,0,1,4,4
2012,30,75,2012-07-23 through 2012-07-29,69,19,0,24,0,3,4,5
2012,31,75,2012-07-30 through 2012-08-05,77,24,0,42,0,7,5,6
2012,32,75,2012-08-06 through 2012-08-12,75,23,0,39,0,5,5,7
2012,33,75,2012-08-13 through 2012-08-19,92,33,0,55,0,4,5,8
2012,34,75,2012-08-20 through 2012-08-26,90,29,0,48,0,6,4,9
2012,35,75,2012-08-27 through 2012-09-02,100,34,0,42,0,5,10,10
2012,36,75,2012-09-03 through 2012-09-09,100,32,0,49,0,2,6,11
2012,37,75,2012-09-10 through 2012-09-16,76,15,0,24,0,2,4,12
2012,38,75,2012-09-17 through 2012-09-23,82,22,1,39,1,1,6,13
2012,39,75,2012-09-24 through 2012-09-30,64,18,0,22,0,2,7,14
2012,40,75,2012-10-01 through 2012-10-07,71,18,0,23,0,2,2,15
2012,41,75,2012-10-08 through 2012-10-14,82,27,0,36,0,2,7,16
2012,42,75,2012-10-15 through 2012-10-21,85,30,0,42,0,5,9,17
2012,43,75,2012-10-22 through 2012-10-28,70,13,0,22,0,1,2,18
2012,44,75,2012-10-29 through 2012-11-04,53,13,0,25,0,1,3,19
2012,45,75,2012-11-05 through 2012-11-11,87,20,0,27,0,2,7,20
2012,46,75,2012-11-12 through 2012-11-18,84,24,0,32,0,1,10,21
2012,47,75,2012-11-19 through 2012-11-25,72,18,0,29,0,1,4,22
2012,48,75,2012-11-26 through 2012-12-02,59,9,0,13,0,1,1,23
2012,49,75,2012-12-03 through 2012-12-09,75,17,0,38,0,1,5,24
2012,50,75,2012-12-10 through 2012-12-16,70,20,0,26,0,1,10,25
2012,51,75,2012-12-17 through 2012-12-23,78,14,0,26,0,1,8,26
2012,52,75,2012-12-24 through 2012-12-30,57,18,0,28,0,0,3,27
2013,1,75,2012-12-31 through 2013-01-06,65,12,0,16,0,0,2,28
2013,2,75,2013-01-07 through 2013-01-13,80,29,0,39,0,1,12,29
2013,3,75,2013-01-14 through 2013-01-20,83,16,0,21,0,0,6,30
2013,4,75,2013-01-21 through 2013-01-27,70,16,0,20,0,0,6,31
2013,5,75,2013-01-28 through 2013-02-03,75,23,0,35,0,1,4,32
2013,6,75,2013-02-04 through 2013-02-10,76,11,0,13,0,0,6,33
2013,7,75,2013-02-11 through 2013-02-17,81,22,1,28,1,0,5,34
2013,8,75,2013-02-18 through 2013-02-24,59,14,0,30,0,0,4,35
2013,9,75,2013-02-25 through 2013-03-03,70,20,0,31,0,0,6,36
2013,10,75,2013-03-04 through 2013-03-10,82,18,0,32,0,2,7,37
2013,11,75,2013-03-11 through 2013-03-17,85,22,0,31,0,0,6,38
2013,12,75,2013-03-18 through 2013-03-24,63,20,0,27,0,0,5,39
2013,13,75,2013-03-25 through 2013-03-31,74,17,0,22,0,0,1,40
2013,14,75,2013-04-01 through 2013-04-07,87,27,0,50,0,1,5,41
2013,15,75,2013-04-08 through 2013-04-14,80,17,0,20,0,0,7,42
2013,16,75,2013-04-15 through 2013-04-21,78,20,0,31,0,2,2,43
2013,17,75,2013-04-22 through 2013-04-28,83,23,0,41,0,1,8,44
2013,18,75,2013-04-29 through 2013-05-05,94,24,0,33,0,1,4,45
2013,19,75,2013-05-06 through 2013-05-12,89,26,1,39,1,3,3,46
2013,20,75,2013-05-13 through 2013-05-19,96,17,0,24,0,2,1,47
2013,21,75,2013-05-20 through 2013-05-26,94,28,0,39,0,3,5,48
2013,22,75,2013-05-27 through 2013-06-02,80,20,0,32,0,2,5,49
2013,23,75,2013-06-03 through 2013-06-09,80,29,0,36,0,2,9,50
2013,24,75,2013-06-10 through 2013-06-16,95,39,0,64,0,4,9,51
