year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2013,5,18,2013-01-28 through 2013-02-03,73,12,0,13,0,1,9,32
2013,6,18,2013-02-04 through 2013-02-10,60,7,0,8,0,0,4,33
2013,7,18,2013-02-11 through 2013-02-17,71,9,0,9,0,0,5,34
2013,8,18,2013-02-18 through 2013-02-24,71,8,0,8,0,1,5,35
2013,9,18,2013-02-25 through 2013-03-03,78,12,0,13,0,2,5,36
2013,10,18,2013-03-04 through 2013-03-10,79,9,0,11,0,0,8,37
2013,11,18,2013-03-11 through 2013-03-17,89,10,0,13,0,0,5,38
2013,12,18,2013-03-18 through 2013-03-24,77,10,0,11,0,0,5,39
2013,13,18,2013-03-25 through 2013-03-31,76,10,0,11,0,3,6,40
2013,14,18,2013-04-01 through 2013-04-07,71,9,0,9,0,2,5,41
2013,15,18,2013-04-08 through 2013-04-14,92,11,0,11,0,3,6,42
2013,16,18,2013-04-15 through 2013-04-21,72,10,0,11,0,0,6,43
2013,17,18,2013-04-22 through 2013-04-28,76,8,0,8,0,2,5,44
2013,18,18,2013-04-29 through 2013-05-05,95,8,0,12,0,0,5,45
2013,19,18,2013-05-06 through 2013-05-12,74,16,0,22,0,4,3,46
2013,20,18,2013-05-13 through 2013-05-19,103,8,0,11,0,0,4,47
2013,21,18,2013-05-20 through 2013-05-26,101,11,0,16,0,1,6,48
2013,22,18,2013-05-27 through 2013-06-02,80,6,0,6,0,2,2,49
2013,23,18,2013-06-03 through 2013-06-09,100,15,0,21,0,4,9,50
2013,24,18,2013-06-10 through 2013-06-16,96,15,0,17,0,4,7,51
2013,25,18,2013-06-17 through 2013-06-23,92,8,0,8,0,1,4,52
2013,26,18,2013-06-24 through 2013-06-30,85,6,0,7,0,3,0,53
2013,27,18,2013-07-01 through 2013-07-07,56,6,0,12,0,1,0,54
2013,28,18,2013-07-08 through 2013-07-14,90,9,0,10,0,0,4,55
2013,29,18,2013-07-15 through 2013-07-21,107,12,0,16,0,1,12,56
2013,30,18,2013-07-22 through 2013-07-28,87,8,0,8,0,3,4,57
2013,31,18,2013-07-29 through 2013-08-04,80,11,0,15,0,4,3,58
2013,32,18,2013-08-05 through 2013-08-11,79,8,0,10,0,2,2,59
2013,33,18,2013-08-12 through 2013-08-18,94,3,1,4,1,1,2,60
2013,34,18,2013-08-19 through 2013-08-25,68,8,0,10,0,4,2,61
2013,35,18,2013-08-26 through 2013-09-01,65,4,0,4,0,1,1,62
2013,36,18,2013-09-02 through 2013-09-08,92,9,1,9,1,3,4,63
2013,37,18,2013-09-09 through 2013-09-15,85,11,0,17,0,1,5,64
2013,38,18,2013-09-16 through 2013-09-22,100,15,0,15,0,6,5,65
2013,39,18,2013-09-23 through 2013-09-29,82,8,0,8,0,2,6,66
2013,40,18,2013-09-30 through 2013-10-06,91,11,0,17,0,0,5,67
2013,41,18,2013-10-07 through 2013-10-13,96,13,0,14,0,4,8,68
2013,42,18,2013-10-14 through 2013-10-20,110,10,0,10,0,2,7,69
2013,43,18,2013-10-21 through 2013-10-27,91,7,0,7,0,1,5,70
2013,44,18,2013-10-28 through 2013-11-03,95,10,0,14,0,2,6,71
2013,45,18,2013-11-04 through 2013-11-10,100,9,0,10,0,3,3,72
2013,46,18,2013-11-11 through 2013-11-17,76,5,0,7,0,2,3,73
2013,47,18,2013-11-18 through 2013-11-24,108,12,0,13,0,3,4,74
2013,48,18,2013-11-25 through 2013-12-01,89,10,0,14,0,2,3,75
2013,49,18,2013-12-02 through 2013-12-08,97,10,0,13,0,1,8,76
2013,50,18,2013-12-09 through 2013-12-15,118,10,0,10,0,3,3,77
2013,51,18,2013-12-16 through 2013-12-22,100,12,0,12,0,1,7,78
2013,52,18,2013-12-23 through 2013-12-29,93,6,0,6,0,1,3,79
2014,1,18,2013-12-30 through 2014-01-05,63,8,0,8,0,0,5,80
2014,2,18,2014-01-06 through 2014-01-12,66,11,0,11,0,3,5,81
2014,3,18,2014-01-13 through 2014-01-19,74,9,0,12,0,0,6,82
2014,4,18,2014-01-20 through 2014-01-26,80,10,0,11,0,0,5,83
2014,5,18,2014-01-27 through 2014-02-02,82,10,0,10,0,0,8,84
2014,6,18,2014-02-03 through 2014-02-09,73,8,0,9,0,1,3,85
2014,7,18,2014-02-10 through 2014-02-16,68,8,0,9,0,1,6,86
2014,8,18,2014-02-17 through 2014-02-23,69,13,0,13,0,2,6,87
2014,9,18,2014-02-24 through 2014-03-02,77,6,0,10,0,2,1,88
2014,10,18,2014-03-03 through 2014-03-09,79,5,0,5,0,0,4,89
2014,11,18,2014-03-10 through 2014-03-16,76,3,0,4,0,1,2,90
2014,12,18,2014-03-17 through 2014-03-23,91,7,0,10,0,1,6,91
2014,13,18,2014-03-24 through 2014-03-30,84,9,0,9,0,1,5,92
2014,14,18,2014-03-31 through 2014-04-06,77,11,0,15,0,2,5,93
2014,15,18,2014-04-07 through 2014-04-13,96,11,0,14,0,3,4,94
2014,16,18,2014-04-14 through 2014-04-20,72,6,0,6,0,2,3,95
2014,17,18,2014-04-21 through 2014-04-27,90,12,0,16,0,2,4,96
2014,18,18,2014-04-28 through 2014-05-04,90,8,0,8,0,2,5,97
2014,19,18,2014-05-05 through 2014-05-11,100,9,0,9,0,2,3,98
2014,20,18,2014-05-12 through 2014-05-18,101,11,0,16,0,2,4,99
2014,21,18,2014-05-19 through 2014-05-25,89,7,0,7,0,1,4,100
2014,22,18,2014-05-26 through 2014-06-01,67,5,0,6,0,2,3,101
2014,23,18,2014-06-02 through 2014-06-08,97,8,1,10,1,4,1,102
2014,24,18,2014-06-09 through 2014-06-15,90,8,0,9,0,4,2,103
2014,25,18,2014-06-16 through 2014-06-22,83,7,0,8,0,3,5,104
2014,26,18,2014-06-23 through 2014-06-29,98,12,0,14,0,2,2,105
2014,27,18,2014-06-30 through 2014-07-06,70,10,0,11,0,2,4,106
2014,28,18,2014-07-07 through 2014-07-13,74,10,0,10,0,3,4,107
2014,29,18,2014-07-14 through 2014-07-20,80,14,0,17,0,3,7,108
2014,30,18,2014-07-21 through 2014-07-27,74,8,0,10,0,0,3,109
2014,31,18,2014-07-28 through 2014-08-03,85,10,0,10,0,3,2,110
2014,32,18,2014-08-04 through 2014-08-10,99,15,0,29,0,0,22,111
2014,33,18,2014-08-11 through 2014-08-17,77,13,0,14,0,4,4,112
2014,34,18,2014-08-18 through 2014-08-24,92,6,0,6,0,0,2,113
2014,35,18,2014-08-25 through 2014-08-31,70,9,0,12,0,1,4,114
2014,36,18,2014-09-01 through 2014-09-07,83,9,0,12,0,0,3,115
2014,37,18,2014-09-08 through 2014-09-14,84,8,0,9,0,0,6,116
2014,38,18,2014-09-15 through 2014-09-21,92,9,0,9,0,4,4,117
2014,39,18,2014-09-22 through 2014-09-28,104,5,0,5,0,1,3,118
2014,40,18,2014-09-29 through 2014-10-05,103,11,0,12,0,2,1,119
2014,41,18,2014-10-06 through 2014-10-12,86,16,0,20,0,3,6,120
2014,42,18,2014-10-13 through 2014-10-19,91,10,0,10,0,3,2,121
2014,43,18,2014-10-20 through 2014-10-26,89,7,0,8,0,0,4,122
2014,44,18,2014-10-27 through 2014-11-02,84,9,0,12,0,1,4,123
2014,45,18,2014-11-03 through 2014-11-09,105,12,0,12,0,4,6,124
2014,46,18,2014-11-10 through 2014-11-16,108,7,0,12,0,1,3,125
2014,47,18,2014-11-17 through 2014-11-23,105,5,0,6,0,0,4,126
2014,48,18,2014-11-24 through 2014-11-30,74,8,0,8,0,1,4,127
2014,49,18,2014-12-01 through 2014-12-07,111,10,0,12,0,1,6,128
2014,50,18,2014-12-08 through 2014-12-14,106,10,0,12,0,1,5,129
2014,51,18,2014-12-15 through 2014-12-21,93,6,0,6,0,0,4,130
2014,52,18,2014-12-22 through 2014-12-28,68,7,0,7,0,1,5,131
2015,1,18,2014-12-29 through 2015-01-04,65,4,0,4,0,0,2,132
2015,2,18,2015-01-05 through 2015-01-11,53,8,0,8,0,1,7,133
2015,3,18,2015-01-12 through 2015-01-18,67,10,0,12,0,0,5,134
2015,4,18,2015-01-19 through 2015-01-25,59,7,0,7,0,2,3,135
2015,5,18,2015-01-26 through 2015-02-01,50,5,0,12,0,0,2,136
2015,6,18,2015-02-02 through 2015-02-08,53,4,0,4,0,1,3,137
2015,7,18,2015-02-09 through 2015-02-15,67,8,0,8,0,0,5,138
2015,8,18,2015-02-16 through 2015-02-22,88,8,0,9,0,0,7,139
2015,9,18,2015-02-23 through 2015-03-01,49,6,0,7,0,0,5,140
2015,10,18,2015-03-02 through 2015-03-08,76,11,0,11,0,1,5,141
2015,11,18,2015-03-09 through 2015-03-15,81,9,0,11,0,3,2,142
2015,12,18,2015-03-16 through 2015-03-22,74,5,0,6,0,0,2,143
2015,13,18,2015-03-23 through 2015-03-29,82,8,0,8,0,0,5,144
2015,14,18,2015-03-30 through 2015-04-05,86,9,0,11,0,3,5,145
2015,15,18,2015-04-06 through 2015-04-12,84,9,0,10,0,0,7,146
2015,16,18,2015-04-13 through 2015-04-19,13,2,0,2,0,0,1,147
