year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,102,2012-06-25 through 2012-07-01,6,0,0,0,0,0,0,0
2012,27,102,2012-07-02 through 2012-07-08,67,19,0,31,0,5,2,1
2012,28,102,2012-07-09 through 2012-07-15,42,10,0,13,0,0,4,2
2012,29,102,2012-07-16 through 2012-07-22,62,8,0,13,0,2,2,3
2012,30,102,2012-07-23 through 2012-07-29,64,13,0,17,0,3,1,4
2012,31,102,2012-07-30 through 2012-08-05,62,15,0,24,0,1,4,5
2012,32,102,2012-08-06 through 2012-08-12,49,12,0,17,0,1,2,6
2012,33,102,2012-08-13 through 2012-08-19,44,10,0,14,0,1,1,7
2012,34,102,2012-08-20 through 2012-08-26,50,10,0,16,0,5,1,8
2012,35,102,2012-08-27 through 2012-09-02,49,10,0,10,0,2,4,9
2012,36,102,2012-09-03 through 2012-09-09,54,12,0,17,0,1,5,10
2012,37,102,2012-09-10 through 2012-09-16,49,10,0,12,0,0,4,11
2012,38,102,2012-09-17 through 2012-09-23,51,11,0,12,0,0,4,12
2012,39,102,2012-09-24 through 2012-09-30,54,14,1,19,1,1,4,13
2012,40,102,2012-10-01 through 2012-10-07,60,14,0,19,0,0,4,14
2012,41,102,2012-10-08 through 2012-10-14,41,8,0,16,0,0,1,15
2012,42,102,2012-10-15 through 2012-10-21,47,13,0,25,0,0,0,16
2012,43,102,2012-10-22 through 2012-10-28,43,13,0,17,0,1,4,17
2012,44,102,2012-10-29 through 2012-11-04,35,7,0,10,0,2,3,18
2012,45,102,2012-11-05 through 2012-11-11,53,11,0,17,0,1,2,19
2012,46,102,2012-11-12 through 2012-11-18,60,10,0,14,0,0,3,20
2012,47,102,2012-11-19 through 2012-11-25,59,10,0,14,0,0,2,21
2012,48,102,2012-11-26 through 2012-12-02,61,13,0,15,0,1,3,22
2012,49,102,2012-12-03 through 2012-12-09,79,16,0,22,0,0,6,23
2012,50,102,2012-12-10 through 2012-12-16,49,4,0,7,0,0,0,24
2012,51,102,2012-12-17 through 2012-12-23,62,11,0,14,0,0,4,25
2012,52,102,2012-12-24 through 2012-12-30,37,5,0,7,0,0,4,26
2013,1,102,2012-12-31 through 2013-01-06,61,13,0,18,0,1,8,27
2013,2,102,2013-01-07 through 2013-01-13,52,16,0,23,0,2,10,28
2013,3,102,2013-01-14 through 2013-01-20,57,11,0,13,0,0,3,29
2013,4,102,2013-01-21 through 2013-01-27,48,13,0,16,0,1,5,30
2013,5,102,2013-01-28 through 2013-02-03,72,16,0,29,0,0,3,31
2013,6,102,2013-02-04 through 2013-02-10,56,9,0,10,0,0,5,32
2013,7,102,2013-02-11 through 2013-02-17,49,5,1,6,1,0,2,33
2013,8,102,2013-02-18 through 2013-02-24,49,7,0,8,0,0,2,34
2013,9,102,2013-02-25 through 2013-03-03,53,11,0,12,0,1,4,35
2013,10,102,2013-03-04 through 2013-03-10,58,6,0,7,0,0,0,36
2013,11,102,2013-03-11 through 2013-03-17,48,8,0,11,0,1,1,37
2013,12,102,2013-03-18 through 2013-03-24,54,5,0,7,0,1,2,38
2013,13,102,2013-03-25 through 2013-03-31,50,14,0,15,0,0,5,39
2013,14,102,2013-04-01 through 2013-04-07,54,9,0,15,0,1,1,40
2013,15,102,2013-04-08 through 2013-04-14,58,15,0,16,0,1,3,41
2013,16,102,2013-04-15 through 2013-04-21,50,10,0,13,0,0,3,42
2013,17,102,2013-04-22 through 2013-04-28,59,8,0,12,0,1,1,43
2013,18,102,2013-04-29 through 2013-05-05,63,19,0,27,0,2,3,44
2013,19,102,2013-05-06 through 2013-05-12,45,10,0,14,0,2,4,45
2013,20,102,2013-05-13 through 2013-05-19,54,9,1,14,1,1,2,46
2013,21,102,2013-05-20 through 2013-05-26,59,15,0,17,0,2,3,47
2013,22,102,2013-05-27 through 2013-06-02,68,6,0,11,0,0,0,48
2013,23,102,2013-06-03 through 2013-06-09,66,14,0,15,0,3,3,49
2013,24,102,2013-06-10 through 2013-06-16,66,17,0,29,0,5,2,50
2013,25,102,2013-06-17 through 2013-06-23,61,16,0,23,0,4,0,51
2013,26,102,2013-06-24 through 2013-06-30,63,8,0,10,0,1,3,52
2013,27,102,2013-07-01 through 2013-07-07,59,10,0,13,0,0,3,53
2013,28,102,2013-07-08 through 2013-07-14,61,3,0,3,0,1,1,54
2013,29,102,2013-07-15 through 2013-07-21,65,8,0,11,0,1,1,55
2013,30,102,2013-07-22 through 2013-07-28,56,11,2,12,2,0,3,56
2013,31,102,2013-07-29 through 2013-08-04,54,11,0,18,0,0,2,57
2013,32,102,2013-08-05 through 2013-08-11,47,12,0,23,0,3,0,58
2013,33,102,2013-08-12 through 2013-08-18,49,9,0,12,0,3,2,59
2013,34,102,2013-08-19 through 2013-08-25,54,15,0,21,0,3,5,60
2013,35,102,2013-08-26 through 2013-09-01,54,17,0,23,0,3,6,61
2013,36,102,2013-09-02 through 2013-09-08,57,14,0,16,0,2,1,62
2013,37,102,2013-09-09 through 2013-09-15,68,14,1,22,1,2,2,63
2013,38,102,2013-09-16 through 2013-09-22,65,11,0,19,0,3,1,64
2013,39,102,2013-09-23 through 2013-09-29,64,6,0,7,0,0,3,65
2013,40,102,2013-09-30 through 2013-10-06,65,12,0,19,0,2,1,66
2013,41,102,2013-10-07 through 2013-10-13,48,8,0,8,0,1,1,67
2013,42,102,2013-10-14 through 2013-10-20,65,12,0,16,0,2,3,68
2013,43,102,2013-10-21 through 2013-10-27,68,13,0,13,0,1,2,69
2013,44,102,2013-10-28 through 2013-11-03,65,10,0,16,0,2,1,70
2013,45,102,2013-11-04 through 2013-11-10,54,9,0,12,0,0,4,71
2013,46,102,2013-11-11 through 2013-11-17,77,18,0,30,0,3,3,72
2013,47,102,2013-11-18 through 2013-11-24,60,8,0,12,0,0,1,73
2013,48,102,2013-11-25 through 2013-12-01,57,5,0,6,0,0,3,74
2013,49,102,2013-12-02 through 2013-12-08,58,10,1,14,1,0,6,75
2013,50,102,2013-12-09 through 2013-12-15,58,9,0,13,0,0,3,76
2013,51,102,2013-12-16 through 2013-12-22,65,12,0,18,0,0,6,77
2013,52,102,2013-12-23 through 2013-12-29,49,5,0,11,0,0,1,78
2014,1,102,2013-12-30 through 2014-01-05,42,9,0,11,0,1,0,79
2014,2,102,2014-01-06 through 2014-01-12,47,8,0,10,0,0,4,80
2014,3,102,2014-01-13 through 2014-01-19,48,9,0,18,0,1,3,81
2014,4,102,2014-01-20 through 2014-01-26,69,11,0,12,0,0,4,82
2014,5,102,2014-01-27 through 2014-02-02,56,11,0,21,0,0,4,83
2014,6,102,2014-02-03 through 2014-02-09,62,6,0,7,0,0,2,84
2014,7,102,2014-02-10 through 2014-02-16,78,10,0,13,0,0,1,85
2014,8,102,2014-02-17 through 2014-02-23,50,5,0,12,0,0,1,86
2014,9,102,2014-02-24 through 2014-03-02,53,9,0,13,0,0,2,87
2014,10,102,2014-03-03 through 2014-03-09,64,15,1,19,1,0,3,88
2014,11,102,2014-03-10 through 2014-03-16,57,9,0,19,0,0,1,89
2014,12,102,2014-03-17 through 2014-03-23,51,6,0,6,0,0,1,90
2014,13,102,2014-03-24 through 2014-03-30,56,9,0,13,0,0,2,91
2014,14,102,2014-03-31 through 2014-04-06,49,7,0,11,0,0,2,92
2014,15,102,2014-04-07 through 2014-04-13,66,9,0,12,0,1,3,93
2014,16,102,2014-04-14 through 2014-04-20,52,9,0,16,0,1,2,94
2014,17,102,2014-04-21 through 2014-04-27,61,14,1,23,1,1,4,95
2014,18,102,2014-04-28 through 2014-05-04,51,8,0,11,0,0,5,96
2014,19,102,2014-05-05 through 2014-05-11,66,13,1,23,1,2,5,97
2014,20,102,2014-05-12 through 2014-05-18,58,13,0,19,0,1,6,98
2014,21,102,2014-05-19 through 2014-05-25,57,7,0,8,0,1,0,99
2014,22,102,2014-05-26 through 2014-06-01,69,11,0,17,0,2,2,100
2014,23,102,2014-06-02 through 2014-06-08,67,16,0,21,0,2,2,101
2014,24,102,2014-06-09 through 2014-06-15,47,6,0,11,0,1,1,102
2014,25,102,2014-06-16 through 2014-06-22,72,14,0,17,0,1,2,103
2014,26,102,2014-06-23 through 2014-06-29,59,16,0,24,0,3,0,104
2014,27,102,2014-06-30 through 2014-07-06,48,11,0,14,0,2,1,105
2014,28,102,2014-07-07 through 2014-07-13,62,13,1,18,1,1,2,106
2014,29,102,2014-07-14 through 2014-07-20,53,9,0,11,0,0,2,107
