year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,108,2012-06-25 through 2012-07-01,9,1,0,1,0,0,0,1
2012,27,108,2012-07-02 through 2012-07-08,76,17,0,23,0,2,3,2
2012,28,108,2012-07-09 through 2012-07-15,65,13,0,16,0,3,2,3
2012,29,108,2012-07-16 through 2012-07-22,71,14,1,14,1,4,2,4
2012,30,108,2012-07-23 through 2012-07-29,65,16,0,20,0,1,2,5
2012,31,108,2012-07-30 through 2012-08-05,74,15,0,20,0,3,1,6
2012,32,108,2012-08-06 through 2012-08-12,71,13,0,19,0,1,5,7
2012,33,108,2012-08-13 through 2012-08-19,68,8,0,11,0,1,2,8
2012,34,108,2012-08-20 through 2012-08-26,53,15,0,19,0,6,2,9
2012,35,108,2012-08-27 through 2012-09-02,58,10,0,15,0,1,1,10
2012,36,108,2012-09-03 through 2012-09-09,75,14,0,18,0,4,2,11
2012,37,108,2012-09-10 through 2012-09-16,85,14,0,17,0,5,2,12
2012,38,108,2012-09-17 through 2012-09-23,61,12,0,16,0,0,2,13
2012,39,108,2012-09-24 through 2012-09-30,82,13,0,14,0,2,6,14
2012,40,108,2012-10-01 through 2012-10-07,74,16,0,20,0,1,4,15
2012,41,108,2012-10-08 through 2012-10-14,65,14,0,19,0,0,6,16
2012,42,108,2012-10-15 through 2012-10-21,75,10,0,11,0,0,4,17
2012,43,108,2012-10-22 through 2012-10-28,55,9,0,16,0,0,1,18
2012,44,108,2012-10-29 through 2012-11-04,72,13,0,17,0,3,4,19
2012,45,108,2012-11-05 through 2012-11-11,77,16,0,22,0,0,7,20
2012,46,108,2012-11-12 through 2012-11-18,89,14,0,21,0,1,1,21
2012,47,108,2012-11-19 through 2012-11-25,83,12,0,16,0,2,2,22
2012,48,108,2012-11-26 through 2012-12-02,55,7,0,8,0,0,1,23
2012,49,108,2012-12-03 through 2012-12-09,86,13,0,16,0,1,2,24
2012,50,108,2012-12-10 through 2012-12-16,72,11,0,13,0,1,7,25
2012,51,108,2012-12-17 through 2012-12-23,84,11,0,13,0,0,4,26
2012,52,108,2012-12-24 through 2012-12-30,88,18,0,27,0,1,6,27
2013,1,108,2012-12-31 through 2013-01-06,61,14,0,19,0,0,3,28
2013,2,108,2013-01-07 through 2013-01-13,80,19,0,25,0,2,7,29
2013,3,108,2013-01-14 through 2013-01-20,73,9,0,13,0,1,2,30
2013,4,108,2013-01-21 through 2013-01-27,93,14,0,21,0,1,3,31
2013,5,108,2013-01-28 through 2013-02-03,77,16,0,19,0,3,2,32
2013,6,108,2013-02-04 through 2013-02-10,72,8,0,10,0,0,1,33
2013,7,108,2013-02-11 through 2013-02-17,75,13,0,25,0,1,5,34
2013,8,108,2013-02-18 through 2013-02-24,72,9,0,11,0,0,3,35
2013,9,108,2013-02-25 through 2013-03-03,78,9,0,14,0,0,3,36
2013,10,108,2013-03-04 through 2013-03-10,85,11,0,13,0,1,2,37
