year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,19,2012-06-25 through 2012-07-01,8,2,0,2,0,1,1,1
2012,27,19,2012-07-02 through 2012-07-08,84,12,0,14,0,3,5,2
2012,28,19,2012-07-09 through 2012-07-15,87,13,0,19,0,2,4,3
2012,29,19,2012-07-16 through 2012-07-22,77,12,0,16,0,4,2,4
2012,30,19,2012-07-23 through 2012-07-29,96,13,0,15,0,3,6,5
2012,31,19,2012-07-30 through 2012-08-05,78,12,0,13,0,1,7,6
2012,32,19,2012-08-06 through 2012-08-12,82,16,0,30,0,1,5,7
2012,33,19,2012-08-13 through 2012-08-19,88,9,0,10,0,1,3,8
2012,34,19,2012-08-20 through 2012-08-26,70,12,0,17,0,2,4,9
2012,35,19,2012-08-27 through 2012-09-02,79,10,0,12,0,0,4,10
2012,36,19,2012-09-03 through 2012-09-09,82,8,0,8,0,2,4,11
2012,37,19,2012-09-10 through 2012-09-16,97,9,0,12,0,2,2,12
2012,38,19,2012-09-17 through 2012-09-23,109,14,1,19,1,2,7,13
2012,39,19,2012-09-24 through 2012-09-30,96,13,0,16,0,2,4,14
2012,40,19,2012-10-01 through 2012-10-07,93,7,0,7,0,1,5,15
2012,41,19,2012-10-08 through 2012-10-14,87,6,0,6,0,1,3,16
2012,42,19,2012-10-15 through 2012-10-21,101,15,0,15,0,3,7,17
2012,43,19,2012-10-22 through 2012-10-28,81,8,1,9,1,0,7,18
2012,44,19,2012-10-29 through 2012-11-04,58,5,0,5,0,2,3,19
2012,45,19,2012-11-05 through 2012-11-11,81,11,0,13,0,1,7,20
2012,46,19,2012-11-12 through 2012-11-18,91,9,0,10,0,2,2,21
2012,47,19,2012-11-19 through 2012-11-25,77,7,0,7,0,1,1,22
2012,48,19,2012-11-26 through 2012-12-02,93,10,0,13,0,0,4,23
2012,49,19,2012-12-03 through 2012-12-09,118,11,0,12,0,1,5,24
2012,50,19,2012-12-10 through 2012-12-16,84,10,0,10,0,1,4,25
2012,51,19,2012-12-17 through 2012-12-23,94,10,0,10,0,0,7,26
2012,52,19,2012-12-24 through 2012-12-30,70,9,0,9,0,0,5,27
2013,1,19,2012-12-31 through 2013-01-06,78,10,0,10,0,0,6,28
2013,2,19,2013-01-07 through 2013-01-13,88,7,0,9,0,1,3,29
2013,3,19,2013-01-14 through 2013-01-20,77,9,0,11,0,2,4,30
2013,4,19,2013-01-21 through 2013-01-27,105,12,0,13,0,1,6,31
2013,5,19,2013-01-28 through 2013-02-03,96,16,1,22,1,3,8,32
2013,6,19,2013-02-04 through 2013-02-10,74,9,0,9,0,2,4,33
2013,7,19,2013-02-11 through 2013-02-17,78,12,0,12,0,2,7,34
2013,8,19,2013-02-18 through 2013-02-24,66,6,1,6,1,1,3,35
2013,9,19,2013-02-25 through 2013-03-03,81,8,0,8,0,1,6,36
2013,10,19,2013-03-04 through 2013-03-10,89,6,0,6,0,3,3,37
2013,11,19,2013-03-11 through 2013-03-17,95,9,0,9,0,1,4,38
2013,12,19,2013-03-18 through 2013-03-24,84,12,0,12,0,2,5,39
2013,13,19,2013-03-25 through 2013-03-31,70,4,0,5,0,1,1,40
2013,14,19,2013-04-01 through 2013-04-07,93,13,0,15,0,2,4,41
2013,15,19,2013-04-08 through 2013-04-14,103,20,0,23,0,2,9,42
2013,16,19,2013-04-15 through 2013-04-21,96,21,1,34,1,2,8,43
2013,17,19,2013-04-22 through 2013-04-28,89,16,0,16,0,4,4,44
2013,18,19,2013-04-29 through 2013-05-05,92,13,0,16,0,2,6,45
2013,19,19,2013-05-06 through 2013-05-12,107,15,0,16,0,5,2,46
2013,20,19,2013-05-13 through 2013-05-19,90,9,0,11,0,1,4,47
2013,21,19,2013-05-20 through 2013-05-26,114,18,0,24,0,4,7,48
2013,22,19,2013-05-27 through 2013-06-02,79,12,0,16,0,0,4,49
2013,23,19,2013-06-03 through 2013-06-09,97,15,0,16,0,1,8,50
2013,24,19,2013-06-10 through 2013-06-16,97,10,0,13,0,0,5,51
2013,25,19,2013-06-17 through 2013-06-23,87,11,0,12,0,1,4,52
2013,26,19,2013-06-24 through 2013-06-30,93,8,0,8,0,3,3,53
2013,27,19,2013-07-01 through 2013-07-07,84,17,1,22,1,1,10,54
2013,28,19,2013-07-08 through 2013-07-14,86,16,0,18,0,6,1,55
2013,29,19,2013-07-15 through 2013-07-21,77,9,0,10,0,1,1,56
2013,30,19,2013-07-22 through 2013-07-28,81,12,0,22,0,1,1,57
2013,31,19,2013-07-29 through 2013-08-04,89,12,1,14,1,1,5,58
2013,32,19,2013-08-05 through 2013-08-11,66,8,0,14,0,0,3,59
2013,33,19,2013-08-12 through 2013-08-18,86,12,0,15,0,2,7,60
2013,34,19,2013-08-19 through 2013-08-25,85,17,0,21,0,5,5,61
2013,35,19,2013-08-26 through 2013-09-01,87,9,0,9,0,1,3,62
2013,36,19,2013-09-02 through 2013-09-08,75,8,0,8,0,2,2,63
2013,37,19,2013-09-09 through 2013-09-15,118,9,0,13,0,3,1,64
2013,38,19,2013-09-16 through 2013-09-22,109,14,0,18,0,4,7,65
2013,39,19,2013-09-23 through 2013-09-29,103,21,0,22,0,5,5,66
2013,40,19,2013-09-30 through 2013-10-06,103,9,0,11,0,2,3,67
2013,41,19,2013-10-07 through 2013-10-13,107,12,0,15,0,0,5,68
2013,42,19,2013-10-14 through 2013-10-20,91,11,0,16,0,1,3,69
2013,43,19,2013-10-21 through 2013-10-27,89,15,0,15,0,2,6,70
2013,44,19,2013-10-28 through 2013-11-03,99,10,0,14,0,1,3,71
2013,45,19,2013-11-04 through 2013-11-10,108,12,0,15,0,1,7,72
2013,46,19,2013-11-11 through 2013-11-17,103,15,0,17,0,2,7,73
2013,47,19,2013-11-18 through 2013-11-24,119,17,0,18,0,6,8,74
2013,48,19,2013-11-25 through 2013-12-01,109,10,1,11,1,0,9,75
2013,49,19,2013-12-02 through 2013-12-08,109,13,0,15,0,0,8,76
2013,50,19,2013-12-09 through 2013-12-15,107,11,0,11,0,1,6,77
2013,51,19,2013-12-16 through 2013-12-22,81,9,0,9,0,0,5,78
2013,52,19,2013-12-23 through 2013-12-29,69,7,0,10,0,0,1,79
2014,1,19,2013-12-30 through 2014-01-05,74,12,0,18,0,2,3,80
2014,2,19,2014-01-06 through 2014-01-12,101,8,0,12,0,2,2,81
2014,3,19,2014-01-13 through 2014-01-19,106,12,0,13,0,3,3,82
2014,4,19,2014-01-20 through 2014-01-26,105,14,0,16,0,1,8,83
2014,5,19,2014-01-27 through 2014-02-02,103,14,1,16,1,2,6,84
2014,6,19,2014-02-03 through 2014-02-09,79,8,0,8,0,0,4,85
2014,7,19,2014-02-10 through 2014-02-16,86,13,0,13,0,0,10,86
2014,8,19,2014-02-17 through 2014-02-23,75,14,0,14,0,2,8,87
2014,9,19,2014-02-24 through 2014-03-02,90,13,0,13,0,1,5,88
2014,10,19,2014-03-03 through 2014-03-09,74,8,0,8,0,2,2,89
2014,11,19,2014-03-10 through 2014-03-16,91,7,0,8,0,1,2,90
2014,12,19,2014-03-17 through 2014-03-23,96,9,0,9,0,1,7,91
2014,13,19,2014-03-24 through 2014-03-30,85,9,0,11,0,0,5,92
2014,14,19,2014-03-31 through 2014-04-06,103,6,0,7,0,0,3,93
2014,15,19,2014-04-07 through 2014-04-13,108,16,1,17,1,3,9,94
2014,16,19,2014-04-14 through 2014-04-20,73,11,0,11,0,5,4,95
2014,17,19,2014-04-21 through 2014-04-27,100,11,0,14,0,1,7,96
2014,18,19,2014-04-28 through 2014-05-04,106,14,0,17,0,0,8,97
2014,19,19,2014-05-05 through 2014-05-11,114,16,1,28,1,1,7,98
2014,20,19,2014-05-12 through 2014-05-18,118,12,0,15,0,3,5,99
2014,21,19,2014-05-19 through 2014-05-25,72,12,0,19,0,3,7,100
2014,22,19,2014-05-26 through 2014-06-01,85,9,0,10,0,1,5,101
2014,23,19,2014-06-02 through 2014-06-08,107,8,0,8,0,0,5,102
2014,24,19,2014-06-09 through 2014-06-15,88,11,0,12,0,3,5,103
2014,25,19,2014-06-16 through 2014-06-22,103,13,0,13,0,4,4,104
2014,26,19,2014-06-23 through 2014-06-29,98,13,0,19,0,5,4,105
2014,27,19,2014-06-30 through 2014-07-06,64,12,0,18,0,3,6,106
2014,28,19,2014-07-07 through 2014-07-13,74,8,0,12,0,1,1,107
2014,29,19,2014-07-14 through 2014-07-20,76,11,0,12,0,0,5,108
2014,30,19,2014-07-21 through 2014-07-27,84,14,0,15,0,2,2,109
2014,31,19,2014-07-28 through 2014-08-03,83,9,0,10,0,1,3,110
2014,32,19,2014-08-04 through 2014-08-10,72,7,0,7,0,1,1,111
2014,33,19,2014-08-11 through 2014-08-17,76,11,0,11,0,2,5,112
2014,34,19,2014-08-18 through 2014-08-24,88,10,0,14,0,3,0,113
2014,35,19,2014-08-25 through 2014-08-31,81,7,1,8,1,0,2,114
2014,36,19,2014-09-01 through 2014-09-07,98,11,0,14,0,2,1,115
2014,37,19,2014-09-08 through 2014-09-14,85,11,0,12,0,2,8,116
2014,38,19,2014-09-15 through 2014-09-21,109,14,0,15,0,5,6,117
2014,39,19,2014-09-22 through 2014-09-28,100,14,0,24,0,1,7,118
2014,40,19,2014-09-29 through 2014-10-05,102,13,0,16,0,2,4,119
2014,41,19,2014-10-06 through 2014-10-12,86,8,1,12,1,1,3,120
2014,42,19,2014-10-13 through 2014-10-19,85,8,0,11,0,2,2,121
2014,43,19,2014-10-20 through 2014-10-26,107,12,0,13,0,1,4,122
2014,44,19,2014-10-27 through 2014-11-02,99,12,0,14,0,1,6,123
2014,45,19,2014-11-03 through 2014-11-09,92,5,0,7,0,0,2,124
2014,46,19,2014-11-10 through 2014-11-16,97,14,0,15,0,1,5,125
2014,47,19,2014-11-17 through 2014-11-23,113,17,0,22,0,3,3,126
2014,48,19,2014-11-24 through 2014-11-30,82,6,0,7,0,0,3,127
2014,49,19,2014-12-01 through 2014-12-07,134,16,1,20,1,1,14,128
2014,50,19,2014-12-08 through 2014-12-14,121,13,0,14,0,2,5,129
2014,51,19,2014-12-15 through 2014-12-21,108,18,0,20,0,2,9,130
2014,52,19,2014-12-22 through 2014-12-28,65,11,0,13,0,3,5,131
2015,1,19,2014-12-29 through 2015-01-04,71,11,1,12,1,0,5,132
2015,2,19,2015-01-05 through 2015-01-11,102,7,0,7,0,0,3,133
2015,3,19,2015-01-12 through 2015-01-18,90,9,0,10,0,0,7,134
2015,4,19,2015-01-19 through 2015-01-25,91,13,1,14,1,1,4,135
2015,5,19,2015-01-26 through 2015-02-01,78,3,0,4,0,0,2,136
2015,6,19,2015-02-02 through 2015-02-08,89,12,0,15,0,0,8,137
2015,7,19,2015-02-09 through 2015-02-15,94,12,0,12,0,2,8,138
2015,8,19,2015-02-16 through 2015-02-22,78,10,0,11,0,1,4,139
2015,9,19,2015-02-23 through 2015-03-01,47,4,0,5,0,0,2,140
2015,10,19,2015-03-02 through 2015-03-08,100,9,0,11,0,0,1,141
2015,11,19,2015-03-09 through 2015-03-15,83,15,0,19,0,0,6,142
2015,12,19,2015-03-16 through 2015-03-22,77,10,0,16,0,1,4,143
2015,13,19,2015-03-23 through 2015-03-29,80,5,0,6,0,1,2,144
2015,14,19,2015-03-30 through 2015-04-05,103,9,0,10,0,1,4,145
2015,15,19,2015-04-06 through 2015-04-12,86,9,0,14,0,1,3,146
2015,16,19,2015-04-13 through 2015-04-19,26,3,0,3,0,1,1,147
