year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,47,2012-06-25 through 2012-07-01,7,1,0,1,0,0,0,0
2012,27,47,2012-07-02 through 2012-07-08,71,12,0,21,0,1,1,1
2012,28,47,2012-07-09 through 2012-07-15,59,16,0,25,0,2,2,2
2012,29,47,2012-07-16 through 2012-07-22,58,11,0,20,0,0,3,3
2012,30,47,2012-07-23 through 2012-07-29,63,12,0,12,0,5,1,4
2012,31,47,2012-07-30 through 2012-08-05,52,8,0,16,0,0,1,5
2012,32,47,2012-08-06 through 2012-08-12,54,7,0,10,0,0,1,6
2012,33,47,2012-08-13 through 2012-08-19,57,12,0,17,0,1,3,7
2012,34,47,2012-08-20 through 2012-08-26,73,14,1,19,1,1,5,8
2012,35,47,2012-08-27 through 2012-09-02,72,15,1,20,1,3,2,9
2012,36,47,2012-09-03 through 2012-09-09,54,10,0,15,0,1,3,10
2012,37,47,2012-09-10 through 2012-09-16,55,10,0,21,0,2,3,11
2012,38,47,2012-09-17 through 2012-09-23,56,9,0,13,0,0,4,12
2012,39,47,2012-09-24 through 2012-09-30,52,8,0,13,0,0,1,13
2012,40,47,2012-10-01 through 2012-10-07,62,11,0,17,0,0,4,14
2012,41,47,2012-10-08 through 2012-10-14,59,11,0,14,0,0,2,15
2012,42,47,2012-10-15 through 2012-10-21,54,11,0,16,0,1,5,16
2012,43,47,2012-10-22 through 2012-10-28,50,11,1,15,1,0,2,17
2012,44,47,2012-10-29 through 2012-11-04,45,4,0,5,0,0,1,18
2012,45,47,2012-11-05 through 2012-11-11,75,9,0,9,0,2,1,19
2012,46,47,2012-11-12 through 2012-11-18,41,7,0,8,0,2,4,20
2012,47,47,2012-11-19 through 2012-11-25,46,13,0,22,0,0,4,21
2012,48,47,2012-11-26 through 2012-12-02,56,16,0,21,0,1,6,22
2012,49,47,2012-12-03 through 2012-12-09,60,8,0,13,0,0,2,23
2012,50,47,2012-12-10 through 2012-12-16,61,12,0,15,0,0,2,24
2012,51,47,2012-12-17 through 2012-12-23,47,8,0,12,0,0,4,25
2012,52,47,2012-12-24 through 2012-12-30,56,14,0,20,0,0,4,26
2013,1,47,2012-12-31 through 2013-01-06,65,19,1,31,1,0,10,27
2013,2,47,2013-01-07 through 2013-01-13,70,9,0,19,0,0,1,28
2013,3,47,2013-01-14 through 2013-01-20,52,7,0,9,0,0,2,29
2013,4,47,2013-01-21 through 2013-01-27,48,2,0,4,0,0,0,30
2013,5,47,2013-01-28 through 2013-02-03,51,4,0,5,0,0,2,31
2013,6,47,2013-02-04 through 2013-02-10,84,12,0,17,0,0,3,32
2013,7,47,2013-02-11 through 2013-02-17,52,12,0,17,0,0,3,33
2013,8,47,2013-02-18 through 2013-02-24,49,16,0,32,0,0,4,34
2013,9,47,2013-02-25 through 2013-03-03,51,11,0,13,0,0,2,35
2013,10,47,2013-03-04 through 2013-03-10,77,16,0,18,0,0,6,36
2013,11,47,2013-03-11 through 2013-03-17,61,9,0,9,0,0,6,37
2013,12,47,2013-03-18 through 2013-03-24,57,8,0,9,0,0,3,38
2013,13,47,2013-03-25 through 2013-03-31,48,11,0,19,0,0,3,39
2013,14,47,2013-04-01 through 2013-04-07,54,14,0,23,0,1,4,40
2013,15,47,2013-04-08 through 2013-04-14,50,10,0,13,0,0,2,41
2013,16,47,2013-04-15 through 2013-04-21,47,7,0,9,0,0,3,42
2013,17,47,2013-04-22 through 2013-04-28,54,8,0,9,0,0,3,43
2013,18,47,2013-04-29 through 2013-05-05,51,8,0,12,0,0,3,44
2013,19,47,2013-05-06 through 2013-05-12,62,17,0,28,0,0,5,45
2013,20,47,2013-05-13 through 2013-05-19,67,14,0,21,0,0,6,46
2013,21,47,2013-05-20 through 2013-05-26,59,10,0,17,0,0,3,47
2013,22,47,2013-05-27 through 2013-06-02,67,14,0,19,0,2,3,48
2013,23,47,2013-06-03 through 2013-06-09,69,15,0,18,0,0,7,49
2013,24,47,2013-06-10 through 2013-06-16,59,8,1,14,1,1,1,50
2013,25,47,2013-06-17 through 2013-06-23,46,9,0,11,0,0,2,51
2013,26,47,2013-06-24 through 2013-06-30,45,9,1,9,1,0,3,52
2013,27,47,2013-07-01 through 2013-07-07,72,18,0,26,0,1,3,53
2013,28,47,2013-07-08 through 2013-07-14,65,11,0,16,0,0,1,54
2013,29,47,2013-07-15 through 2013-07-21,57,14,0,22,0,0,2,55
2013,30,47,2013-07-22 through 2013-07-28,45,9,0,18,0,1,0,56
2013,31,47,2013-07-29 through 2013-08-04,67,6,0,11,0,0,1,57
2013,32,47,2013-08-05 through 2013-08-11,56,16,0,23,0,2,5,58
2013,33,47,2013-08-12 through 2013-08-18,53,11,0,20,0,1,3,59
2013,34,47,2013-08-19 through 2013-08-25,47,9,0,14,0,1,1,60
2013,35,47,2013-08-26 through 2013-09-01,53,15,0,25,0,0,6,61
2013,36,47,2013-09-02 through 2013-09-08,54,15,0,17,0,2,2,62
2013,37,47,2013-09-09 through 2013-09-15,56,13,0,21,0,1,4,63
2013,38,47,2013-09-16 through 2013-09-22,68,16,0,22,0,2,3,64
2013,39,47,2013-09-23 through 2013-09-29,56,12,0,17,0,1,2,65
2013,40,47,2013-09-30 through 2013-10-06,55,18,0,22,0,1,5,66
2013,41,47,2013-10-07 through 2013-10-13,44,8,0,8,0,0,4,67
2013,42,47,2013-10-14 through 2013-10-20,68,18,0,22,0,1,6,68
2013,43,47,2013-10-21 through 2013-10-27,41,14,0,31,0,0,6,69
2013,44,47,2013-10-28 through 2013-11-03,47,7,1,10,1,0,1,70
2013,45,47,2013-11-04 through 2013-11-10,54,13,0,21,0,0,5,71
2013,46,47,2013-11-11 through 2013-11-17,62,17,1,22,1,1,6,72
2013,47,47,2013-11-18 through 2013-11-24,51,11,0,13,0,0,2,73
2013,48,47,2013-11-25 through 2013-12-01,59,12,0,21,0,0,2,74
2013,49,47,2013-12-02 through 2013-12-08,50,15,0,23,0,1,5,75
2013,50,47,2013-12-09 through 2013-12-15,56,8,0,10,0,0,3,76
2013,51,47,2013-12-16 through 2013-12-22,50,9,0,16,0,0,2,77
2013,52,47,2013-12-23 through 2013-12-29,59,12,0,15,0,0,3,78
2014,1,47,2013-12-30 through 2014-01-05,48,4,0,8,0,0,0,79
2014,2,47,2014-01-06 through 2014-01-12,65,12,0,14,0,0,3,80
2014,3,47,2014-01-13 through 2014-01-19,57,9,0,16,0,0,3,81
2014,4,47,2014-01-20 through 2014-01-26,82,15,0,23,0,0,5,82
2014,5,47,2014-01-27 through 2014-02-02,52,10,0,12,0,0,2,83
2014,6,47,2014-02-03 through 2014-02-09,64,9,0,10,0,0,5,84
2014,7,47,2014-02-10 through 2014-02-16,92,9,0,11,0,0,4,85
2014,8,47,2014-02-17 through 2014-02-23,67,5,0,6,0,0,2,86
2014,9,47,2014-02-24 through 2014-03-02,65,14,0,18,0,0,2,87
2014,10,47,2014-03-03 through 2014-03-09,45,10,0,29,0,0,2,88
2014,11,47,2014-03-10 through 2014-03-16,53,9,0,18,0,0,4,89
2014,12,47,2014-03-17 through 2014-03-23,52,8,0,10,0,0,3,90
2014,13,47,2014-03-24 through 2014-03-30,54,12,0,17,0,0,4,91
2014,14,47,2014-03-31 through 2014-04-06,43,9,0,10,0,1,2,92
2014,15,47,2014-04-07 through 2014-04-13,51,11,0,12,0,0,2,93
2014,16,47,2014-04-14 through 2014-04-20,48,12,0,17,0,0,2,94
2014,17,47,2014-04-21 through 2014-04-27,42,7,0,7,0,0,6,95
2014,18,47,2014-04-28 through 2014-05-04,46,8,0,11,0,0,1,96
2014,19,47,2014-05-05 through 2014-05-11,68,9,0,10,0,1,2,97
2014,20,47,2014-05-12 through 2014-05-18,63,14,0,21,0,0,1,98
2014,21,47,2014-05-19 through 2014-05-25,53,14,0,17,0,0,5,99
2014,22,47,2014-05-26 through 2014-06-01,60,18,0,28,0,1,7,100
2014,23,47,2014-06-02 through 2014-06-08,52,13,0,18,0,0,2,101
2014,24,47,2014-06-09 through 2014-06-15,56,18,0,34,0,2,3,102
2014,25,47,2014-06-16 through 2014-06-22,63,12,0,24,0,0,2,103
2014,26,47,2014-06-23 through 2014-06-29,83,12,0,20,0,2,5,104
2014,27,47,2014-06-30 through 2014-07-06,65,7,0,16,0,0,1,105
2014,28,47,2014-07-07 through 2014-07-13,60,8,0,13,0,0,1,106
2014,29,47,2014-07-14 through 2014-07-20,58,9,0,10,0,1,1,107
2014,30,47,2014-07-21 through 2014-07-27,54,13,0,16,0,0,3,108
2014,31,47,2014-07-28 through 2014-08-03,48,9,0,14,0,0,3,109
2014,32,47,2014-08-04 through 2014-08-10,49,10,0,16,0,0,3,110
2014,33,47,2014-08-11 through 2014-08-17,61,10,0,12,0,1,0,111
2014,34,47,2014-08-18 through 2014-08-24,53,10,0,15,0,1,2,112
2014,35,47,2014-08-25 through 2014-08-31,44,14,0,16,0,0,4,113
2014,36,47,2014-09-01 through 2014-09-07,65,16,0,22,0,0,3,114
2014,37,47,2014-09-08 through 2014-09-14,65,12,0,18,0,1,3,115
2014,38,47,2014-09-15 through 2014-09-21,56,8,0,13,0,0,2,116
2014,39,47,2014-09-22 through 2014-09-28,79,22,1,32,1,3,4,117
2014,40,47,2014-09-29 through 2014-10-05,53,13,0,20,0,1,2,118
2014,41,47,2014-10-06 through 2014-10-12,52,11,0,17,0,0,2,119
2014,42,47,2014-10-13 through 2014-10-19,60,14,0,19,0,0,5,120
2014,43,47,2014-10-20 through 2014-10-26,53,13,0,16,0,2,2,121
2014,44,47,2014-10-27 through 2014-11-02,51,10,0,18,0,1,1,122
2014,45,47,2014-11-03 through 2014-11-09,43,11,0,16,0,0,3,123
2014,46,47,2014-11-10 through 2014-11-16,70,18,0,28,0,2,2,124
2014,47,47,2014-11-17 through 2014-11-23,60,14,0,22,0,0,6,125
2014,48,47,2014-11-24 through 2014-11-30,56,10,0,15,0,0,5,126
2014,49,47,2014-12-01 through 2014-12-07,55,14,0,19,0,0,3,127
2014,50,47,2014-12-08 through 2014-12-14,68,19,0,29,0,0,10,128
2014,51,47,2014-12-15 through 2014-12-21,63,16,0,21,0,0,9,129
2014,52,47,2014-12-22 through 2014-12-28,40,6,0,6,0,0,5,130
2015,1,47,2014-12-29 through 2015-01-04,34,9,1,12,1,0,3,131
2015,2,47,2015-01-05 through 2015-01-11,67,11,0,15,0,0,2,132
2015,3,47,2015-01-12 through 2015-01-18,86,16,0,22,0,0,4,133
2015,4,47,2015-01-19 through 2015-01-25,67,7,0,7,0,0,4,134
2015,5,47,2015-01-26 through 2015-02-01,57,9,0,13,0,0,3,135
2015,6,47,2015-02-02 through 2015-02-08,64,15,0,23,0,0,5,136
2015,7,47,2015-02-09 through 2015-02-15,69,9,0,13,0,0,4,137
2015,8,47,2015-02-16 through 2015-02-22,69,9,0,11,0,0,4,138
2015,9,47,2015-02-23 through 2015-03-01,60,8,0,13,0,0,2,139
2015,10,47,2015-03-02 through 2015-03-08,107,9,0,15,0,0,1,140
2015,11,47,2015-03-09 through 2015-03-15,62,13,0,24,0,0,7,141
2015,12,47,2015-03-16 through 2015-03-22,51,11,0,15,0,0,0,142
2015,13,47,2015-03-23 through 2015-03-29,52,9,0,10,0,2,3,143
2015,14,47,2015-03-30 through 2015-04-05,62,17,0,22,0,1,6,144
2015,15,47,2015-04-06 through 2015-04-12,68,15,0,26,0,2,1,145
2015,16,47,2015-04-13 through 2015-04-19,9,1,0,1,0,0,1,146
