year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,106,2012-06-25 through 2012-07-01,10,5,0,5,0,0,0,1
2012,27,106,2012-07-02 through 2012-07-08,62,12,0,15,0,2,1,2
2012,28,106,2012-07-09 through 2012-07-15,38,8,0,9,0,0,0,3
2012,29,106,2012-07-16 through 2012-07-22,56,14,0,18,0,0,2,4
2012,30,106,2012-07-23 through 2012-07-29,40,11,0,28,0,0,0,5
2012,31,106,2012-07-30 through 2012-08-05,54,11,0,14,0,0,1,6
2012,32,106,2012-08-06 through 2012-08-12,52,15,0,25,0,1,3,7
2012,33,106,2012-08-13 through 2012-08-19,52,12,0,15,0,0,2,8
2012,34,106,2012-08-20 through 2012-08-26,45,12,0,15,0,0,1,9
2012,35,106,2012-08-27 through 2012-09-02,46,10,0,18,0,2,0,10
2012,36,106,2012-09-03 through 2012-09-09,43,8,0,9,0,1,0,11
2012,37,106,2012-09-10 through 2012-09-16,51,8,0,10,0,1,2,12
2012,38,106,2012-09-17 through 2012-09-23,43,11,0,13,0,0,0,13
2012,39,106,2012-09-24 through 2012-09-30,50,16,0,21,0,1,2,14
2012,40,106,2012-10-01 through 2012-10-07,54,8,0,13,0,1,1,15
2012,41,106,2012-10-08 through 2012-10-14,46,10,0,19,0,0,1,16
2012,42,106,2012-10-15 through 2012-10-21,60,16,0,23,0,1,3,17
2012,43,106,2012-10-22 through 2012-10-28,29,4,0,4,0,0,1,18
2012,44,106,2012-10-29 through 2012-11-04,38,9,0,12,0,0,0,19
2012,45,106,2012-11-05 through 2012-11-11,72,19,0,22,0,1,3,20
2012,46,106,2012-11-12 through 2012-11-18,62,9,0,13,0,0,4,21
2012,47,106,2012-11-19 through 2012-11-25,57,15,1,23,1,0,4,22
2012,48,106,2012-11-26 through 2012-12-02,37,8,0,13,0,0,2,23
2012,49,106,2012-12-03 through 2012-12-09,67,14,0,26,0,0,0,24
2012,50,106,2012-12-10 through 2012-12-16,50,17,0,26,0,0,3,25
2012,51,106,2012-12-17 through 2012-12-23,58,13,0,18,0,0,2,26
2012,52,106,2012-12-24 through 2012-12-30,44,10,0,11,0,1,3,27
2013,1,106,2012-12-31 through 2013-01-06,42,6,0,9,0,0,3,28
2013,2,106,2013-01-07 through 2013-01-13,40,10,0,14,0,0,0,29
2013,3,106,2013-01-14 through 2013-01-20,64,17,1,24,1,1,3,30
2013,4,106,2013-01-21 through 2013-01-27,59,14,0,17,0,2,3,31
2013,5,106,2013-01-28 through 2013-02-03,46,8,0,12,0,0,4,32
2013,6,106,2013-02-04 through 2013-02-10,45,13,0,20,0,0,5,33
2013,7,106,2013-02-11 through 2013-02-17,39,8,0,10,0,0,2,34
2013,8,106,2013-02-18 through 2013-02-24,27,8,0,9,0,0,2,35
2013,9,106,2013-02-25 through 2013-03-03,53,14,0,17,0,0,0,36
2013,10,106,2013-03-04 through 2013-03-10,60,13,0,20,0,1,2,37
2013,11,106,2013-03-11 through 2013-03-17,37,11,0,14,0,1,1,38
2013,12,106,2013-03-18 through 2013-03-24,44,7,0,8,0,0,2,39
2013,13,106,2013-03-25 through 2013-03-31,57,20,1,38,1,1,2,40
2013,14,106,2013-04-01 through 2013-04-07,52,12,0,16,0,0,1,41
2013,15,106,2013-04-08 through 2013-04-14,50,8,0,11,0,0,2,42
2013,16,106,2013-04-15 through 2013-04-21,45,13,0,16,0,0,3,43
2013,17,106,2013-04-22 through 2013-04-28,51,13,0,19,0,1,2,44
2013,18,106,2013-04-29 through 2013-05-05,48,8,0,9,0,0,1,45
2013,19,106,2013-05-06 through 2013-05-12,52,16,0,26,0,0,3,46
2013,20,106,2013-05-13 through 2013-05-19,50,6,0,9,0,0,0,47
2013,21,106,2013-05-20 through 2013-05-26,51,11,0,15,0,0,3,48
2013,22,106,2013-05-27 through 2013-06-02,45,13,0,16,0,1,0,49
2013,23,106,2013-06-03 through 2013-06-09,44,12,0,18,0,0,5,50
2013,24,106,2013-06-10 through 2013-06-16,50,11,0,21,0,1,1,51
2013,25,106,2013-06-17 through 2013-06-23,57,15,0,18,0,0,4,52
2013,26,106,2013-06-24 through 2013-06-30,56,12,0,18,0,0,3,53
2013,27,106,2013-07-01 through 2013-07-07,56,6,0,10,0,0,1,54
2013,28,106,2013-07-08 through 2013-07-14,58,13,0,30,0,0,1,55
2013,29,106,2013-07-15 through 2013-07-21,52,15,0,28,0,0,0,56
2013,30,106,2013-07-22 through 2013-07-28,53,13,0,19,0,0,1,57
2013,31,106,2013-07-29 through 2013-08-04,58,11,0,11,0,0,1,58
2013,32,106,2013-08-05 through 2013-08-11,47,3,0,4,0,0,0,59
2013,33,106,2013-08-12 through 2013-08-18,49,7,1,19,1,1,0,60
2013,34,106,2013-08-19 through 2013-08-25,51,15,0,26,0,2,2,61
2013,35,106,2013-08-26 through 2013-09-01,46,11,0,18,0,0,2,62
2013,36,106,2013-09-02 through 2013-09-08,55,19,0,31,0,0,1,63
2013,37,106,2013-09-09 through 2013-09-15,50,11,0,13,0,1,2,64
2013,38,106,2013-09-16 through 2013-09-22,54,14,0,21,0,1,2,65
2013,39,106,2013-09-23 through 2013-09-29,54,15,0,23,0,3,1,66
2013,40,106,2013-09-30 through 2013-10-06,62,10,0,18,0,0,2,67
2013,41,106,2013-10-07 through 2013-10-13,53,13,0,23,0,1,2,68
2013,42,106,2013-10-14 through 2013-10-20,61,15,0,26,0,2,5,69
2013,43,106,2013-10-21 through 2013-10-27,55,17,0,30,0,1,2,70
2013,44,106,2013-10-28 through 2013-11-03,50,9,0,13,0,1,1,71
2013,45,106,2013-11-04 through 2013-11-10,60,11,0,23,0,0,3,72
2013,46,106,2013-11-11 through 2013-11-17,59,12,0,16,0,1,2,73
2013,47,106,2013-11-18 through 2013-11-24,48,7,0,12,0,0,2,74
2013,48,106,2013-11-25 through 2013-12-01,56,19,1,28,1,0,5,75
2013,49,106,2013-12-02 through 2013-12-08,49,13,0,18,0,0,4,76
2013,50,106,2013-12-09 through 2013-12-15,63,16,0,21,0,0,5,77
2013,51,106,2013-12-16 through 2013-12-22,42,12,0,19,0,0,3,78
2013,52,106,2013-12-23 through 2013-12-29,40,10,0,12,0,0,2,79
2014,1,106,2013-12-30 through 2014-01-05,47,5,0,6,0,0,1,80
2014,2,106,2014-01-06 through 2014-01-12,58,15,0,20,0,1,5,81
2014,3,106,2014-01-13 through 2014-01-19,49,12,0,13,0,0,5,82
2014,4,106,2014-01-20 through 2014-01-26,58,6,0,11,0,0,0,83
2014,5,106,2014-01-27 through 2014-02-02,41,14,0,18,0,0,5,84
2014,6,106,2014-02-03 through 2014-02-09,61,7,0,9,0,0,2,85
2014,7,106,2014-02-10 through 2014-02-16,60,8,0,13,0,0,0,86
