year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,77,2012-06-25 through 2012-07-01,9,2,0,2,0,0,1,0
2012,27,77,2012-07-02 through 2012-07-08,40,15,0,28,0,3,3,1
2012,28,77,2012-07-09 through 2012-07-15,45,10,0,15,0,1,3,2
2012,29,77,2012-07-16 through 2012-07-22,29,10,0,13,0,1,6,3
2012,30,77,2012-07-23 through 2012-07-29,40,8,0,14,0,2,1,4
2012,31,77,2012-07-30 through 2012-08-05,24,11,0,24,0,2,1,5
2012,32,77,2012-08-06 through 2012-08-12,46,8,0,11,0,2,3,6
2012,33,77,2012-08-13 through 2012-08-19,39,10,0,11,0,1,4,7
2012,34,77,2012-08-20 through 2012-08-26,29,9,0,12,0,1,2,8
2012,35,77,2012-08-27 through 2012-09-02,52,16,0,20,0,2,2,9
2012,36,77,2012-09-03 through 2012-09-09,45,11,0,16,0,2,1,10
2012,37,77,2012-09-10 through 2012-09-16,38,7,0,12,0,1,3,11
2012,38,77,2012-09-17 through 2012-09-23,32,7,0,8,0,2,2,12
2012,39,77,2012-09-24 through 2012-09-30,30,13,0,19,0,1,5,13
2012,40,77,2012-10-01 through 2012-10-07,34,15,0,20,0,1,5,14
2012,41,77,2012-10-08 through 2012-10-14,45,15,0,23,0,1,5,15
2012,42,77,2012-10-15 through 2012-10-21,46,15,0,18,0,1,9,16
2012,43,77,2012-10-22 through 2012-10-28,36,9,0,17,0,2,3,17
2012,44,77,2012-10-29 through 2012-11-04,26,3,0,3,0,0,1,18
2012,45,77,2012-11-05 through 2012-11-11,40,8,0,13,0,0,5,19
2012,46,77,2012-11-12 through 2012-11-18,28,10,1,10,1,1,6,20
2012,47,77,2012-11-19 through 2012-11-25,27,3,0,3,0,1,1,21
2012,48,77,2012-11-26 through 2012-12-02,31,10,0,12,0,2,6,22
2012,49,77,2012-12-03 through 2012-12-09,35,11,0,26,0,0,4,23
2012,50,77,2012-12-10 through 2012-12-16,34,12,0,13,0,2,5,24
2012,51,77,2012-12-17 through 2012-12-23,41,12,0,13,0,0,9,25
2012,52,77,2012-12-24 through 2012-12-30,28,10,0,10,0,2,6,26
2013,1,77,2012-12-31 through 2013-01-06,25,7,0,10,0,1,1,27
2013,2,77,2013-01-07 through 2013-01-13,30,6,0,7,0,1,1,28
2013,3,77,2013-01-14 through 2013-01-20,41,5,0,7,0,1,1,29
2013,4,77,2013-01-21 through 2013-01-27,42,9,0,12,0,0,3,30
2013,5,77,2013-01-28 through 2013-02-03,33,7,0,9,0,0,2,31
2013,6,77,2013-02-04 through 2013-02-10,34,9,0,9,0,0,7,32
2013,7,77,2013-02-11 through 2013-02-17,22,4,0,5,0,0,1,33
2013,8,77,2013-02-18 through 2013-02-24,38,9,0,17,0,0,2,34
2013,9,77,2013-02-25 through 2013-03-03,35,7,1,10,1,0,1,35
2013,10,77,2013-03-04 through 2013-03-10,47,12,0,13,0,0,8,36
2013,11,77,2013-03-11 through 2013-03-17,41,8,0,14,0,1,2,37
2013,12,77,2013-03-18 through 2013-03-24,38,7,0,10,0,0,3,38
2013,13,77,2013-03-25 through 2013-03-31,34,10,0,13,0,2,5,39
2013,14,77,2013-04-01 through 2013-04-07,42,12,0,21,0,1,2,40
2013,15,77,2013-04-08 through 2013-04-14,48,14,0,23,0,1,3,41
2013,16,77,2013-04-15 through 2013-04-21,33,10,0,15,0,1,3,42
2013,17,77,2013-04-22 through 2013-04-28,44,10,0,20,0,2,3,43
2013,18,77,2013-04-29 through 2013-05-05,39,9,0,10,0,1,3,44
2013,19,77,2013-05-06 through 2013-05-12,34,10,0,12,0,0,1,45
2013,20,77,2013-05-13 through 2013-05-19,37,7,1,8,1,3,2,46
2013,21,77,2013-05-20 through 2013-05-26,32,13,0,18,0,2,1,47
2013,22,77,2013-05-27 through 2013-06-02,38,7,0,11,0,2,0,48
2013,23,77,2013-06-03 through 2013-06-09,38,12,0,18,0,2,3,49
2013,24,77,2013-06-10 through 2013-06-16,39,11,2,12,2,1,4,50
2013,25,77,2013-06-17 through 2013-06-23,55,17,0,25,0,4,5,51
2013,26,77,2013-06-24 through 2013-06-30,37,12,0,15,0,3,5,52
2013,27,77,2013-07-01 through 2013-07-07,41,13,0,14,0,3,4,53
