year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2013,32,115,2013-08-05 through 2013-08-11,52,11,0,17,0,0,4,59
2013,33,115,2013-08-12 through 2013-08-18,49,7,1,10,1,1,3,60
2013,34,115,2013-08-19 through 2013-08-25,62,13,0,17,0,3,3,61
2013,35,115,2013-08-26 through 2013-09-01,54,10,0,13,0,4,0,62
2013,36,115,2013-09-02 through 2013-09-08,51,12,0,18,0,3,3,63
2013,37,115,2013-09-09 through 2013-09-15,56,11,0,14,0,4,4,64
2013,38,115,2013-09-16 through 2013-09-22,67,17,0,24,0,4,1,65
2013,39,115,2013-09-23 through 2013-09-29,56,12,0,14,0,3,3,66
2013,40,115,2013-09-30 through 2013-10-06,63,13,0,15,0,3,4,67
2013,41,115,2013-10-07 through 2013-10-13,69,12,1,14,1,1,7,68
2013,42,115,2013-10-14 through 2013-10-20,42,16,0,20,0,2,1,69
2013,43,115,2013-10-21 through 2013-10-27,59,16,0,26,0,2,5,70
2013,44,115,2013-10-28 through 2013-11-03,54,7,0,11,0,1,0,71
2013,45,115,2013-11-04 through 2013-11-10,57,11,0,14,0,1,4,72
2013,46,115,2013-11-11 through 2013-11-17,37,6,0,10,0,1,1,73
2013,47,115,2013-11-18 through 2013-11-24,50,14,0,15,0,0,6,74
2013,48,115,2013-11-25 through 2013-12-01,61,10,0,11,0,1,4,75
2013,49,115,2013-12-02 through 2013-12-08,60,17,0,25,0,0,6,76
2013,50,115,2013-12-09 through 2013-12-15,60,8,1,8,1,1,6,77
2013,51,115,2013-12-16 through 2013-12-22,57,10,0,16,0,0,3,78
2013,52,115,2013-12-23 through 2013-12-29,55,13,0,28,0,1,4,79
2014,1,115,2013-12-30 through 2014-01-05,42,10,0,15,0,2,3,80
2014,2,115,2014-01-06 through 2014-01-12,57,14,0,16,0,0,8,81
2014,3,115,2014-01-13 through 2014-01-19,51,10,0,13,0,2,1,82
2014,4,115,2014-01-20 through 2014-01-26,70,10,0,11,0,1,3,83
2014,5,115,2014-01-27 through 2014-02-02,51,9,0,16,0,0,3,84
2014,6,115,2014-02-03 through 2014-02-09,72,7,1,11,1,0,2,85
2014,7,115,2014-02-10 through 2014-02-16,67,11,0,12,0,0,7,86
2014,8,115,2014-02-17 through 2014-02-23,59,13,0,16,0,0,5,87
2014,9,115,2014-02-24 through 2014-03-02,49,7,0,7,0,0,1,88
2014,10,115,2014-03-03 through 2014-03-09,52,9,0,10,0,0,3,89
2014,11,115,2014-03-10 through 2014-03-16,61,4,0,6,0,0,2,90
2014,12,115,2014-03-17 through 2014-03-23,40,8,0,11,0,0,2,91
2014,13,115,2014-03-24 through 2014-03-30,49,8,1,10,1,0,4,92
2014,14,115,2014-03-31 through 2014-04-06,58,10,0,10,0,1,1,93
2014,15,115,2014-04-07 through 2014-04-13,47,12,0,19,0,1,2,94
2014,16,115,2014-04-14 through 2014-04-20,52,7,0,14,0,1,1,95
2014,17,115,2014-04-21 through 2014-04-27,63,8,0,13,0,0,1,96
2014,18,115,2014-04-28 through 2014-05-04,65,13,0,19,0,2,6,97
2014,19,115,2014-05-05 through 2014-05-11,68,14,0,19,0,3,1,98
2014,20,115,2014-05-12 through 2014-05-18,48,10,0,11,0,2,1,99
2014,21,115,2014-05-19 through 2014-05-25,57,15,0,20,0,4,7,100
2014,22,115,2014-05-26 through 2014-06-01,54,15,0,24,0,1,4,101
2014,23,115,2014-06-02 through 2014-06-08,51,8,0,8,0,1,4,102
2014,24,115,2014-06-09 through 2014-06-15,63,14,0,21,0,2,5,103
2014,25,115,2014-06-16 through 2014-06-22,69,16,0,17,0,2,6,104
2014,26,115,2014-06-23 through 2014-06-29,63,11,0,13,0,1,4,105
2014,27,115,2014-06-30 through 2014-07-06,65,15,1,18,1,2,6,106
2014,28,115,2014-07-07 through 2014-07-13,59,11,0,16,0,0,3,107
2014,29,115,2014-07-14 through 2014-07-20,58,14,0,17,0,3,4,108
2014,30,115,2014-07-21 through 2014-07-27,49,6,0,8,0,2,1,109
2014,31,115,2014-07-28 through 2014-08-03,53,12,0,13,0,1,4,110
2014,32,115,2014-08-04 through 2014-08-10,62,12,0,15,0,3,2,111
2014,33,115,2014-08-11 through 2014-08-17,60,14,0,16,0,1,5,112
2014,34,115,2014-08-18 through 2014-08-24,46,9,0,12,0,1,2,113
2014,35,115,2014-08-25 through 2014-08-31,62,9,0,10,0,2,3,114
2014,36,115,2014-09-01 through 2014-09-07,60,10,0,14,0,4,2,115
2014,37,115,2014-09-08 through 2014-09-14,59,11,1,12,1,3,3,116
2014,38,115,2014-09-15 through 2014-09-21,57,15,0,18,0,6,4,117
2014,39,115,2014-09-22 through 2014-09-28,61,12,0,18,0,2,2,118
2014,40,115,2014-09-29 through 2014-10-05,58,18,0,22,0,4,7,119
2014,41,115,2014-10-06 through 2014-10-12,47,9,0,13,0,2,1,120
2014,42,115,2014-10-13 through 2014-10-19,69,14,0,25,0,7,2,121
2014,43,115,2014-10-20 through 2014-10-26,63,16,0,18,0,3,6,122
2014,44,115,2014-10-27 through 2014-11-02,62,12,0,14,0,2,3,123
2014,45,115,2014-11-03 through 2014-11-09,50,11,0,13,0,4,3,124
2014,46,115,2014-11-10 through 2014-11-16,74,23,0,33,0,3,7,125
2014,47,115,2014-11-17 through 2014-11-23,62,10,0,12,0,2,3,126
2014,48,115,2014-11-24 through 2014-11-30,61,14,0,17,0,3,2,127
2014,49,115,2014-12-01 through 2014-12-07,39,11,0,12,0,2,5,128
2014,50,115,2014-12-08 through 2014-12-14,52,7,0,8,0,1,3,129
2014,51,115,2014-12-15 through 2014-12-21,81,18,0,24,0,0,4,130
2014,52,115,2014-12-22 through 2014-12-28,41,9,0,15,0,0,6,131
2015,1,115,2014-12-29 through 2015-01-04,44,11,0,14,0,1,1,132
2015,2,115,2015-01-05 through 2015-01-11,69,7,0,8,0,1,3,133
2015,3,115,2015-01-12 through 2015-01-18,65,12,0,16,0,0,4,134
2015,4,115,2015-01-19 through 2015-01-25,39,7,0,7,0,0,4,135
2015,5,115,2015-01-26 through 2015-02-01,60,12,0,18,0,0,4,136
2015,6,115,2015-02-02 through 2015-02-08,51,7,0,7,0,0,2,137
2015,7,115,2015-02-09 through 2015-02-15,53,7,0,10,0,0,2,138
2015,8,115,2015-02-16 through 2015-02-22,63,5,0,6,0,1,0,139
2015,9,115,2015-02-23 through 2015-03-01,44,7,0,12,0,0,1,140
2015,10,115,2015-03-02 through 2015-03-08,70,11,0,14,0,0,2,141
2015,11,115,2015-03-09 through 2015-03-15,55,15,0,19,0,3,3,142
2015,12,115,2015-03-16 through 2015-03-22,58,13,1,18,1,1,4,143
2015,13,115,2015-03-23 through 2015-03-29,51,11,0,22,0,1,1,144
2015,14,115,2015-03-30 through 2015-04-05,41,5,0,9,0,1,1,145
2015,15,115,2015-04-06 through 2015-04-12,44,6,0,6,0,4,0,146
2015,16,115,2015-04-13 through 2015-04-19,21,2,0,2,0,0,0,147
